X_px,Y_px,X_mm,Y_mm
3816.839,3759.177,54.585,53.761
3814.951,3759.188,54.558,53.761
3812.889,3759.203,54.529,53.761
3810.679,3759.224,54.497,53.761
3808.346,3759.251,54.464,53.762
3805.918,3759.284,54.429,53.762
3803.420,3759.323,54.393,53.763
3800.878,3759.370,54.357,53.764
3798.319,3759.424,54.321,53.764
3795.768,3759.485,54.284,53.765
3793.240,3759.553,54.248,53.766
3790.732,3759.630,54.212,53.767
3788.240,3759.714,54.176,53.768
3785.760,3759.805,54.141,53.770
3783.286,3759.903,54.106,53.771
3780.816,3760.009,54.070,53.773
3778.345,3760.121,54.035,53.774
3775.869,3760.240,53.999,53.776
3773.383,3760.367,53.964,53.778
3770.884,3760.500,53.928,53.780
3768.375,3760.640,53.892,53.782
3765.858,3760.788,53.856,53.784
3763.336,3760.943,53.820,53.786
3760.812,3761.105,53.784,53.788
3758.289,3761.276,53.748,53.791
3755.770,3761.455,53.712,53.793
3753.256,3761.643,53.676,53.796
3750.752,3761.839,53.640,53.799
3748.259,3762.044,53.605,53.802
3745.778,3762.259,53.569,53.805
3743.307,3762.482,53.534,53.808
3740.847,3762.714,53.499,53.811
3738.396,3762.955,53.464,53.815
3735.953,3763.205,53.429,53.818
3733.518,3763.464,53.394,53.822
3731.089,3763.731,53.359,53.826
3728.665,3764.007,53.324,53.830
3726.246,3764.292,53.290,53.834
3723.830,3764.585,53.255,53.838
3721.414,3764.886,53.221,53.842
3718.997,3765.195,53.186,53.847
3716.576,3765.511,53.152,53.851
3714.150,3765.835,53.117,53.856
3711.715,3766.165,53.082,53.861
3709.270,3766.503,53.047,53.866
3706.812,3766.846,53.012,53.870
3704.339,3767.197,52.977,53.875
3701.851,3767.552,52.941,53.881
3699.348,3767.914,52.905,53.886
3696.829,3768.282,52.869,53.891
3694.296,3768.656,52.833,53.896
3691.748,3769.035,52.796,53.902
3689.187,3769.421,52.760,53.907
3686.612,3769.812,52.723,53.913
3684.023,3770.208,52.686,53.919
3681.421,3770.611,52.649,53.924
3678.807,3771.019,52.611,53.930
3676.181,3771.434,52.574,53.936
3673.545,3771.854,52.536,53.942
3670.898,3772.280,52.498,53.948
3668.243,3772.713,52.460,53.954
