Distance_(mm),Gray_Value
0.0000,97.3112
0.0144,97.2759
0.0287,97.3600
0.0431,97.4894
0.0574,97.2271
0.0718,96.8575
0.0861,96.4491
0.1005,95.9804
0.1148,95.7412
0.1292,95.6939
0.1435,95.1561
0.1579,94.5317
0.1722,94.0796
0.1866,94.1838
0.2010,93.8842
0.2153,93.4663
0.2297,93.1521
0.2440,93.0584
0.2584,92.7553
0.2727,92.6068
0.2871,92.3917
0.3014,92.3006
0.3158,91.9713
0.3301,92.1838
0.3445,92.5504
0.3588,93.1047
0.3732,93.4139
0.3876,93.7649
0.4019,93.8686
0.4163,93.9144
0.4306,93.9366
0.4450,93.8248
0.4593,93.7870
0.4737,94.1813
0.4880,94.4426
0.5024,94.6274
0.5167,94.3666
0.5311,94.1047
0.5454,93.9104
0.5598,93.7694
0.5742,93.6465
0.5885,93.6314
0.6029,93.4265
0.6172,93.2044
0.6316,93.0010
0.6459,93.1123
0.6603,93.3530
0.6746,93.2900
0.6890,93.0413
0.7033,92.6662
0.7177,92.4431
0.7320,92.3424
0.7464,92.3364
0.7608,92.2905
0.7751,92.3213
0.7895,92.6581
0.8038,93.2004
0.8182,93.7276
0.8325,93.7880
0.8469,93.9814
0.8612,93.9768
0.8756,93.8197
0.8899,93.7462
0.9043,93.5972
0.9186,93.8016
0.9330,94.2608
0.9474,94.4204
0.9617,94.1551
0.9761,93.5126
0.9904,93.1596
1.0048,92.8661
1.0191,92.9230
1.0335,93.0962
1.0478,93.4270
1.0622,93.7528
1.0765,94.0584
1.0909,94.2966
1.1052,94.7049
1.1196,94.7190
1.1340,94.8630
1.1483,94.9547
1.1627,95.3036
1.1770,95.5403
1.1914,95.5650
1.2057,95.5272
1.2201,95.6198
1.2344,95.7558
1.2488,96.0639
1.2631,96.4340
1.2775,96.7034
1.2918,96.9129
1.3062,97.2160
1.3206,97.5438
1.3349,97.9189
1.3493,98.1561
1.3636,98.5398
1.3780,98.8907
1.3923,99.2759
1.4067,99.4361
1.4210,99.3761
1.4354,99.3308
1.4497,99.3922
1.4641,99.5992
1.4784,100.1913
1.4928,100.6697
