Distance_(mm),Gray_Value
0.0000,102.2659
0.0144,102.2186
0.0287,101.9435
0.0431,101.6138
0.0575,101.4517
0.0718,101.1913
0.0862,100.9162
0.1006,100.7413
0.1149,100.8816
0.1293,100.6867
0.1436,100.6321
0.1580,100.8652
0.1724,100.9745
0.1867,100.7632
0.2011,100.7650
0.2155,101.0856
0.2298,101.3443
0.2442,101.4608
0.2586,101.9271
0.2729,102.4044
0.2873,102.9016
0.3017,103.6375
0.3160,104.5373
0.3304,105.3661
0.3447,105.8015
0.3591,106.0783
0.3735,106.6248
0.3878,107.2022
0.4022,107.1822
0.4166,106.8051
0.4309,106.3406
0.4453,105.7523
0.4597,105.2004
0.4740,104.6047
0.4884,104.0401
0.5028,103.2386
0.5171,102.6612
0.5315,102.1840
0.5458,102.1020
0.5602,101.9654
0.5746,102.0474
0.5889,102.1967
0.6033,102.4390
0.6177,103.1056
0.6320,103.6812
0.6464,104.1293
0.6608,104.5155
0.6751,105.1475
0.6895,105.7304
0.7039,105.8306
0.7182,106.0437
0.7326,106.7377
0.7469,107.5774
0.7613,108.4827
0.7757,109.5683
0.7900,110.6448
0.8044,111.4882
0.8188,112.2131
0.8331,113.0419
0.8475,114.1220
0.8619,114.9253
0.8762,115.6776
0.8906,116.8124
0.9050,117.7978
0.9193,118.5975
0.9337,119.4025
0.9480,119.5537
0.9624,119.1712
0.9768,118.6248
0.9911,118.0455
1.0055,117.5993
1.0199,116.5701
1.0342,115.6393
1.0486,114.7924
1.0630,114.2095
1.0773,113.7668
1.0917,113.4882
1.1061,112.9162
1.1204,112.3424
1.1348,112.1166
1.1491,112.4117
1.1635,112.4353
1.1779,112.6321
1.1922,112.7741
1.2066,112.6102
1.2210,112.5519
1.2353,113.0820
1.2497,113.0747
1.2641,113.0164
1.2784,113.2259
1.2928,113.2641
1.3072,113.4408
1.3215,113.7231
1.3359,114.0291
1.3502,113.7231
1.3646,113.7942
1.3790,113.6066
1.3933,113.7031
1.4077,113.5282
1.4221,113.3206
1.4364,113.2259
1.4508,112.9526
1.4652,112.7832
1.4795,112.3169
1.4939,112.0565
1.5083,111.8634
1.5226,111.2076
1.5370,110.5683
1.5514,110.0965
1.5657,109.4973
1.5801,109.0510
1.5944,108.8051
1.6088,108.8361
1.6232,107.9745
1.6375,107.4973
1.6519,106.9035
1.6663,106.4627
1.6806,106.0219
1.6950,105.5628
1.7094,104.9800
1.7237,104.7377
1.7381,104.6357
1.7525,104.5501
1.7668,104.3916
1.7812,104.3953
1.7955,104.4408
1.8099,104.2823
1.8243,104.0565
1.8386,103.7250
1.8530,103.7486
1.8674,103.4007
1.8817,103.1822
1.8961,103.3607
1.9105,103.1457
1.9248,103.0000
1.9392,102.7049
1.9536,102.6503
1.9679,102.8579
1.9823,102.4608
1.9966,102.2678
2.0110,101.9563
2.0254,101.5191
