Distance_(mm),Gray_Value
0.0000,90.5371
0.0145,90.5244
0.0289,90.4906
0.0434,90.2338
0.0578,89.9854
0.0723,89.7545
0.0867,89.6319
0.1012,89.6376
0.1156,89.5272
0.1301,89.3178
0.1445,89.0296
0.1590,88.9244
0.1734,88.9742
0.1879,88.8512
0.2023,88.6845
0.2168,88.6817
0.2312,88.7897
0.2457,88.6606
0.2601,88.4615
0.2746,88.3892
0.2890,88.2526
0.3035,88.1460
0.3179,87.9967
0.3324,87.8756
0.3468,87.5925
0.3613,87.5399
0.3757,87.4573
0.3902,87.1502
0.4047,87.0178
0.4191,87.0324
0.4336,87.0216
0.4480,87.0751
0.4625,87.1310
0.4769,87.1948
0.4914,87.2127
0.5058,87.4183
0.5203,87.6521
0.5347,87.7869
0.5492,87.9023
0.5636,88.1413
0.5781,88.3690
0.5925,88.4075
0.6070,88.4441
0.6214,88.4540
0.6359,88.3329
0.6503,88.3737
0.6648,88.5629
0.6792,88.6427
0.6937,88.6376
0.7081,88.4977
0.7226,88.5408
0.7370,88.5592
0.7515,88.6967
0.7659,88.7789
0.7804,88.8822
0.7949,88.8268
0.8093,88.7817
0.8238,88.7934
0.8382,88.9286
0.8527,88.8545
0.8671,88.6638
0.8816,88.5277
0.8960,88.6798
0.9105,89.0052
0.9249,89.1901
0.9394,89.1211
0.9538,89.0277
0.9683,88.8732
0.9827,88.9286
0.9972,89.2113
1.0116,89.6188
1.0261,89.8502
1.0405,90.0648
1.0550,90.0831
1.0694,90.0235
1.0839,90.2047
1.0983,90.3296
1.1128,90.4840
1.1272,90.6211
1.1417,90.7592
1.1561,90.9315
1.1706,90.9845
1.1850,90.9376
1.1995,90.9573
1.2140,91.0653
1.2284,91.2347
1.2429,91.2183
1.2573,91.1897
1.2718,91.2089
1.2862,91.3169
1.3007,91.3653
1.3151,91.3446
1.3296,91.4305
1.3440,91.5136
1.3585,91.5765
1.3729,91.7385
1.3874,91.8676
1.4018,92.0178
1.4163,92.1601
1.4307,92.1643
1.4452,92.4047
1.4596,92.5577
1.4741,92.6117
1.4885,92.3423
1.5030,92.2009
1.5174,92.2981
1.5319,92.3887
1.5463,92.4493
1.5608,92.6901
1.5752,92.8296
1.5897,93.1638
1.6042,93.3817
