Distance_(mm),Gray_Value
0.0000,100.023
0.0142,99.176
0.0285,99.162
0.0427,99.466
0.0569,99.767
0.0712,100.235
0.0854,100.329
0.0996,100.728
0.1139,101.075
0.1281,101.452
0.1423,101.817
0.1566,102.034
0.1708,102.406
0.1850,102.767
0.1993,103.388
0.2135,104.043
0.2277,104.600
0.2420,105.041
0.2562,105.589
0.2704,106.050
0.2847,106.390
0.2989,106.030
0.3131,105.689
0.3274,105.925
0.3416,106.715
0.3558,106.900
0.3701,106.664
0.3843,106.381
0.3985,105.968
0.4128,105.781
0.4270,106.103
0.4412,106.132
0.4555,106.445
0.4697,106.888
0.4839,107.030
0.4982,107.167
0.5124,107.094
0.5266,107.320
0.5409,107.845
0.5551,108.571
0.5693,109.050
0.5836,109.094
0.5978,109.080
0.6120,108.911
0.6263,109.281
0.6405,109.534
0.6547,109.370
0.6690,108.808
0.6832,108.797
0.6974,108.639
0.7117,108.986
0.7259,109.320
0.7401,109.806
0.7544,110.479
0.7686,110.897
0.7828,111.148
0.7971,112.121
0.8113,113.968
0.8255,115.733
0.8398,116.868
0.8540,117.630
0.8682,118.584
0.8825,118.806
0.8967,118.559
0.9109,118.950
0.9252,119.018
0.9394,119.128
0.9536,118.977
0.9679,118.623
0.9821,117.767
0.9963,117.100
1.0106,116.562
1.0248,115.984
1.0390,114.653
1.0533,112.354
1.0675,109.653
1.0817,107.913
1.0960,106.941
1.1102,106.856
1.1244,107.158
1.1387,107.311
1.1529,107.436
1.1671,107.219
1.1814,107.438
1.1956,108.352
1.2098,109.018
1.2241,108.737
1.2383,109.244
1.2525,110.050
1.2668,110.922
1.2810,111.393
1.2952,111.400
1.3095,111.664
1.3237,111.491
1.3379,111.057
1.3522,109.756
1.3664,109.217
1.3806,108.893
1.3949,109.059
1.4091,109.728
1.4233,111.103
1.4376,114.258
1.4518,118.813
1.4660,123.893
1.4803,127.027
1.4945,128.372
1.5087,128.790
1.5230,128.941
1.5372,128.845
1.5514,127.322
1.5657,125.071
1.5799,121.897
1.5941,117.326
1.6084,111.936
1.6226,107.847
1.6368,105.057
1.6511,104.208
1.6653,104.228
1.6795,105.221
1.6938,106.062
1.7080,106.808
1.7222,108.340
1.7365,110.372
1.7507,111.573
1.7649,113.292
1.7792,115.687
1.7934,116.854
1.8076,117.489
1.8219,116.815
1.8361,115.694
1.8503,114.874
1.8646,114.459
1.8788,114.879
1.8930,115.523
1.9073,116.470
1.9215,117.352
1.9357,119.441
1.9500,121.210
1.9642,122.925
1.9784,124.961
1.9927,127.721
2.0069,129.610
2.0212,129.779
2.0354,128.527
2.0496,127.564
2.0639,125.806
2.0781,123.457
2.0923,119.815
2.1066,116.272
2.1208,114.285
2.1350,113.799
2.1493,113.473
2.1635,113.543
2.1777,113.489
2.1920,113.703
2.2062,114.954
2.2204,117.400
2.2347,119.445
2.2489,120.358
2.2631,120.400
2.2774,120.598
2.2916,120.813
2.3058,121.630
2.3201,122.562
2.3343,124.062
2.3485,125.162
2.3628,126.043
2.3770,126.847
2.3912,127.699
2.4055,128.082
2.4197,127.701
2.4339,126.909
2.4482,126.422
2.4624,125.820
2.4766,124.678
2.4909,123.199
2.5051,121.534
2.5193,120.018
2.5336,119.114
2.5478,118.639
2.5620,118.671
2.5763,118.525
2.5905,118.922
2.6047,119.372
2.6190,119.872
2.6332,119.986
2.6474,120.315
2.6617,120.826
2.6759,121.418
2.6901,121.790
2.7044,122.306
2.7186,122.925
2.7328,122.968
2.7471,123.039
2.7613,122.833
2.7755,122.756
2.7898,122.427
2.8040,122.342
2.8182,122.295
2.8325,122.342
2.8467,122.037
2.8609,121.719
2.8752,121.514
2.8894,121.527
