X_px,Y_px,X_mm,Y_mm
7820.000,3811.000,112.682,54.914
7822.008,3810.592,112.711,54.909
7824.034,3810.201,112.740,54.903
7826.078,3809.829,112.770,54.898
7828.138,3809.474,112.799,54.892
7830.213,3809.135,112.829,54.888
7832.304,3808.814,112.859,54.883
7834.408,3808.508,112.890,54.879
7836.525,3808.218,112.920,54.874
7838.655,3807.943,112.951,54.870
7840.797,3807.683,112.982,54.867
7842.949,3807.437,113.013,54.863
7845.112,3807.205,113.044,54.860
7847.283,3806.987,113.075,54.857
7849.463,3806.781,113.107,54.854
7851.650,3806.588,113.138,54.851
7853.844,3806.407,113.170,54.848
7856.043,3806.238,113.201,54.846
7858.248,3806.080,113.233,54.844
7860.457,3805.932,113.265,54.841
7862.669,3805.795,113.297,54.839
7864.884,3805.668,113.329,54.838
7867.101,3805.551,113.361,54.836
7869.319,3805.442,113.393,54.834
7871.537,3805.342,113.425,54.833
7873.753,3805.250,113.457,54.832
7875.969,3805.167,113.489,54.830
7878.183,3805.090,113.520,54.829
7880.393,3805.020,113.552,54.828
7882.599,3804.957,113.584,54.827
7884.800,3804.899,113.616,54.827
7886.996,3804.847,113.647,54.826
7889.186,3804.800,113.679,54.825
7891.368,3804.758,113.710,54.825
7893.542,3804.720,113.742,54.824
7895.708,3804.686,113.773,54.823
7897.863,3804.655,113.804,54.823
7900.009,3804.627,113.835,54.823
7902.144,3804.602,113.866,54.822
7904.270,3804.580,113.896,54.822
7906.385,3804.561,113.927,54.822
7908.490,3804.544,113.957,54.821
7910.586,3804.530,113.987,54.821
7912.671,3804.518,114.017,54.821
7914.748,3804.508,114.047,54.821
7916.813,3804.500,114.077,54.821
7918.870,3804.495,114.107,54.821
7920.916,3804.491,114.136,54.821
7922.953,3804.490,114.166,54.821
7924.980,3804.490,114.195,54.821
7926.997,3804.491,114.224,54.821
7929.005,3804.494,114.253,54.821
7931.003,3804.498,114.282,54.821
7932.993,3804.504,114.310,54.821
7934.972,3804.511,114.339,54.821
7936.942,3804.519,114.367,54.821
7938.903,3804.527,114.395,54.821
7940.854,3804.537,114.423,54.821
7942.796,3804.547,114.451,54.821
7944.729,3804.558,114.479,54.822
7946.652,3804.569,114.507,54.822
7948.567,3804.581,114.535,54.822
7950.472,3804.593,114.562,54.822
7952.368,3804.605,114.589,54.822
7954.255,3804.617,114.617,54.822
7956.134,3804.629,114.644,54.823
7958.003,3804.641,114.671,54.823
7959.863,3804.652,114.697,54.823
7961.714,3804.663,114.724,54.823
7963.557,3804.674,114.751,54.823
7965.392,3804.684,114.777,54.823
7967.218,3804.694,114.803,54.824
7969.039,3804.704,114.830,54.824
7970.854,3804.715,114.856,54.824
7972.664,3804.726,114.882,54.824
7974.469,3804.739,114.908,54.824
7976.272,3804.752,114.934,54.824
7978.073,3804.768,114.960,54.825
7979.873,3804.785,114.986,54.825
7981.671,3804.804,115.012,54.825
7983.470,3804.825,115.038,54.826
7985.271,3804.850,115.063,54.826
7987.073,3804.877,115.089,54.826
7988.879,3804.907,115.115,54.827
7990.688,3804.941,115.142,54.827
7992.502,3804.979,115.168,54.828
7994.322,3805.020,115.194,54.828
7996.148,3805.066,115.220,54.829
7997.981,3805.116,115.247,54.830
7999.823,3805.172,115.273,54.830
8001.673,3805.232,115.300,54.831
8003.533,3805.298,115.327,54.832
8005.404,3805.370,115.354,54.833
8007.287,3805.448,115.381,54.834
8009.182,3805.531,115.408,54.836
8011.090,3805.622,115.436,54.837
8013.013,3805.719,115.463,54.838
8014.951,3805.823,115.491,54.840
8016.904,3805.935,115.519,54.841
8018.875,3806.054,115.548,54.843
8020.861,3806.181,115.576,54.845
8022.864,3806.315,115.605,54.847
8024.882,3806.458,115.634,54.849
8026.915,3806.609,115.664,54.851
8028.960,3806.767,115.693,54.853
8031.018,3806.934,115.723,54.856
8033.086,3807.108,115.752,54.858
8035.166,3807.291,115.782,54.861
8037.254,3807.481,115.813,54.864
8039.352,3807.680,115.843,54.867
8041.457,3807.887,115.873,54.870
8043.569,3808.102,115.904,54.873
8045.687,3808.325,115.934,54.876
8047.809,3808.557,115.965,54.879
8049.936,3808.796,115.995,54.883
8052.066,3809.045,116.026,54.886
8054.198,3809.301,116.057,54.890
8056.331,3809.566,116.087,54.894
8058.464,3809.839,116.118,54.898
8060.597,3810.121,116.149,54.902
8062.729,3810.412,116.180,54.906
8064.858,3810.710,116.210,54.910
8066.983,3811.018,116.241,54.915
8069.105,3811.334,116.272,54.919
8071.222,3811.659,116.302,54.924
8073.332,3811.992,116.332,54.929
8075.435,3812.334,116.363,54.934
8077.530,3812.685,116.393,54.939
8079.617,3813.045,116.423,54.944
8081.694,3813.414,116.453,54.949
8083.760,3813.791,116.483,54.955
8085.814,3814.177,116.512,54.960
8087.857,3814.573,116.542,54.966
8089.886,3814.977,116.571,54.972
8091.900,3815.390,116.600,54.978
8093.901,3815.812,116.629,54.984
8095.888,3816.242,116.657,54.990
8097.863,3816.681,116.686,54.996
8099.825,3817.127,116.714,55.003
8101.775,3817.581,116.742,55.009
8103.714,3818.042,116.770,55.016
8105.643,3818.510,116.798,55.023
8107.561,3818.984,116.826,55.030
