X_px,Y_px,X_mm,Y_mm
3735.801,3130.995,53.623,44.942
3734.390,3131.006,53.603,44.942
3732.858,3131.022,53.581,44.942
3731.219,3131.045,53.557,44.943
3729.487,3131.074,53.533,44.943
3727.674,3131.108,53.507,44.944
3725.794,3131.148,53.480,44.944
3723.861,3131.194,53.452,44.945
3721.888,3131.244,53.423,44.945
3719.888,3131.300,53.395,44.946
3717.876,3131.360,53.366,44.947
3715.864,3131.424,53.337,44.948
3713.865,3131.493,53.308,44.949
3711.888,3131.566,53.280,44.950
3709.932,3131.644,53.252,44.951
3707.993,3131.726,53.224,44.952
3706.071,3131.812,53.196,44.954
3704.164,3131.902,53.169,44.955
3702.269,3131.996,53.142,44.956
3700.385,3132.095,53.115,44.958
3698.511,3132.198,53.088,44.959
3696.644,3132.305,53.061,44.961
3694.781,3132.417,53.034,44.962
3692.923,3132.533,53.008,44.964
3691.066,3132.653,52.981,44.966
3689.210,3132.777,52.954,44.967
3687.354,3132.906,52.928,44.969
3685.497,3133.038,52.901,44.971
3683.639,3133.174,52.874,44.973
3681.781,3133.313,52.848,44.975
3679.922,3133.456,52.821,44.977
3678.062,3133.601,52.794,44.979
3676.199,3133.749,52.768,44.981
3674.336,3133.900,52.741,44.984
3672.470,3134.052,52.714,44.986
3670.603,3134.207,52.687,44.988
3668.733,3134.364,52.661,44.990
3666.860,3134.522,52.634,44.993
3664.985,3134.682,52.607,44.995
3663.109,3134.844,52.580,44.997
3661.231,3135.006,52.553,44.999
3659.352,3135.171,52.526,45.002
3657.471,3135.337,52.499,45.004
3655.590,3135.504,52.472,45.007
3653.708,3135.673,52.445,45.009
3651.827,3135.843,52.418,45.011
3649.946,3136.015,52.391,45.014
3648.065,3136.188,52.364,45.016
3646.185,3136.362,52.337,45.019
3644.306,3136.537,52.310,45.021
3642.428,3136.714,52.283,45.024
3640.550,3136.892,52.256,45.027
3638.674,3137.071,52.229,45.029
3636.798,3137.252,52.202,45.032
3634.922,3137.435,52.175,45.034
3633.047,3137.619,52.148,45.037
3631.172,3137.804,52.121,45.040
3629.297,3137.991,52.094,45.042
3627.422,3138.180,52.068,45.045
3625.547,3138.371,52.041,45.048
3623.672,3138.563,52.014,45.051
3621.797,3138.757,51.987,45.053
3619.920,3138.953,51.960,45.056
3618.044,3139.152,51.933,45.059
3616.166,3139.352,51.906,45.062
3614.287,3139.554,51.879,45.065
3612.407,3139.759,51.852,45.068
3610.525,3139.966,51.825,45.071
3608.642,3140.176,51.798,45.074
3606.757,3140.388,51.771,45.077
3604.869,3140.604,51.744,45.080
3602.979,3140.821,51.717,45.083
3601.087,3141.042,51.690,45.086
3599.192,3141.266,51.662,45.089
3597.295,3141.493,51.635,45.093
3595.396,3141.722,51.608,45.096
3593.495,3141.955,51.581,45.099
3591.593,3142.191,51.553,45.103
3589.689,3142.429,51.526,45.106
3587.785,3142.671,51.499,45.109
3585.881,3142.915,51.471,45.113
3583.977,3143.162,51.444,45.117
3582.073,3143.412,51.417,45.120
3580.170,3143.664,51.389,45.124
3578.268,3143.920,51.362,45.127
3576.367,3144.178,51.335,45.131
3574.468,3144.438,51.307,45.135
3572.570,3144.702,51.280,45.139
3570.674,3144.968,51.253,45.142
3568.780,3145.237,51.226,45.146
3566.888,3145.509,51.199,45.150
3564.998,3145.783,51.172,45.154
3563.109,3146.061,51.144,45.158
3561.223,3146.340,51.117,45.162
3559.340,3146.623,51.090,45.166
3557.458,3146.908,51.063,45.170
3555.579,3147.197,51.036,45.174
3553.702,3147.487,51.009,45.179
3551.828,3147.781,50.982,45.183
3549.956,3148.077,50.956,45.187
3548.085,3148.376,50.929,45.191
3546.215,3148.679,50.902,45.196
3544.346,3148.983,50.875,45.200
3542.478,3149.291,50.848,45.205
3540.609,3149.602,50.821,45.209
3538.740,3149.916,50.795,45.213
3536.871,3150.232,50.768,45.218
3535.000,3150.552,50.741,45.223
3533.127,3150.874,50.714,45.227
3531.252,3151.199,50.687,45.232
3529.376,3151.528,50.660,45.237
3527.498,3151.860,50.633,45.241
3525.619,3152.194,50.606,45.246
3523.739,3152.531,50.579,45.251
3521.859,3152.871,50.552,45.256
3519.979,3153.214,50.525,45.261
3518.100,3153.559,50.498,45.266
3516.222,3153.906,50.471,45.271
3514.346,3154.257,50.444,45.276
3512.471,3154.609,50.418,45.281
3510.599,3154.964,50.391,45.286
3508.730,3155.321,50.364,45.291
3506.864,3155.681,50.337,45.296
3505.000,3156.042,50.310,45.301
3503.140,3156.407,50.284,45.307
3501.281,3156.774,50.257,45.312
3499.424,3157.143,50.230,45.317
3497.568,3157.515,50.204,45.323
3495.714,3157.890,50.177,45.328
3493.860,3158.268,50.150,45.333
3492.007,3158.649,50.124,45.339
3490.154,3159.033,50.097,45.344
3488.300,3159.420,50.071,45.350
3486.446,3159.811,50.044,45.356
3484.592,3160.205,50.017,45.361
3482.737,3160.602,49.991,45.367
