X,Y
56.312,47.313
56.308,47.313
56.295,47.313
56.275,47.312
56.247,47.311
56.212,47.310
56.171,47.309
56.124,47.308
56.071,47.307
56.013,47.305
55.950,47.304
55.883,47.302
55.812,47.301
55.738,47.299
55.661,47.297
55.582,47.296
55.500,47.294
55.417,47.293
55.333,47.291
55.249,47.290
55.164,47.288
55.079,47.287
54.995,47.286
54.912,47.285
54.831,47.285
54.751,47.284
54.675,47.284
54.600,47.284
54.529,47.284
54.459,47.284
54.392,47.285
54.326,47.286
54.262,47.287
54.200,47.288
54.140,47.290
54.080,47.291
54.022,47.293
53.965,47.295
53.908,47.298
53.853,47.300
53.797,47.303
53.742,47.306
53.688,47.309
53.633,47.312
53.578,47.316
53.522,47.320
53.467,47.324
53.410,47.328
53.353,47.333
53.295,47.337
53.236,47.342
53.175,47.347
53.113,47.353
53.050,47.358
52.986,47.364
52.921,47.370
52.855,47.376
52.789,47.383
52.721,47.390
52.653,47.396
52.584,47.404
52.515,47.411
52.445,47.419
52.375,47.426
52.304,47.435
52.233,47.443
52.162,47.452
52.091,47.460
52.020,47.470
51.948,47.479
51.877,47.489
51.806,47.498
51.735,47.509
51.665,47.519
51.595,47.530
51.525,47.541
51.456,47.552
51.387,47.563
51.319,47.575
51.252,47.587
51.186,47.600
51.120,47.612
51.054,47.625
50.990,47.639
50.925,47.652
50.862,47.666
50.798,47.680
50.736,47.695
50.673,47.710
50.611,47.725
50.549,47.741
50.487,47.757
50.426,47.773
50.364,47.790
50.303,47.808
50.242,47.825
50.181,47.843
50.120,47.862
50.058,47.881
49.997,47.900
49.936,47.920
49.874,47.940
49.812,47.961
49.750,47.982
49.688,48.004
49.626,48.026
49.563,48.049
49.500,48.072
49.436,48.096
49.372,48.120
49.308,48.144
49.244,48.169
49.180,48.195
49.115,48.221
49.050,48.247
48.985,48.274
48.920,48.301
48.855,48.329
48.790,48.357
48.724,48.385
48.659,48.414
48.594,48.444
48.528,48.473
48.463,48.503
48.397,48.534
48.332,48.565
48.266,48.596
48.201,48.628
48.136,48.659
48.071,48.692
48.006,48.724
47.941,48.757
47.876,48.791
47.812,48.825
47.748,48.859
47.683,48.893
47.620,48.927
47.556,48.962
47.493,48.998
47.430,49.033
47.367,49.069
47.304,49.105
47.242,49.141
47.180,49.177
47.118,49.214
47.057,49.250
46.996,49.287
46.935,49.324
46.875,49.361
46.815,49.398
46.756,49.436
46.697,49.473
46.638,49.511
46.580,49.548
46.522,49.586
46.465,49.624
46.408,49.661
46.351,49.699
46.295,49.737
46.240,49.774
46.185,49.812
46.131,49.849
46.077,49.887
46.023,49.924
45.970,49.962
45.918,49.999
45.866,50.037
45.814,50.074
45.763,50.112
45.711,50.149
45.660,50.187
45.610,50.225
45.559,50.263
45.508,50.301
45.458,50.340
45.407,50.379
45.357,50.418
45.306,50.457
45.256,50.497
45.205,50.537
45.154,50.577
45.103,50.618
45.051,50.659
45.000,50.701
44.948,50.743
44.895,50.786
44.842,50.829
44.789,50.873
44.735,50.918
44.681,50.963
44.626,51.008
44.571,51.054
44.515,51.101
44.459,51.147
44.403,51.195
44.346,51.242
44.290,51.290
44.233,51.338
44.176,51.386
44.119,51.434
44.062,51.482
44.005,51.530
43.949,51.577
43.892,51.625
43.836,51.673
43.779,51.720
43.724,51.767
43.668,51.814
43.613,51.860
43.559,51.906
43.505,51.951
43.451,51.995
43.398,52.039
43.346,52.083
43.294,52.125
43.243,52.167
43.193,52.208
43.144,52.248
43.096,52.287
43.049,52.326
43.003,52.363
42.958,52.400
42.915,52.436
42.874,52.472
42.835,52.507
42.797,52.542
42.762,52.576
42.730,52.610
42.700,52.644
42.673,52.678
42.649,52.711
42.627,52.745
42.610,52.779
42.595,52.813
42.584,52.847
42.577,52.881
42.574,52.916
42.575,52.951
42.579,52.987
42.587,53.022
42.599,53.058
42.613,53.093
42.631,53.129
42.651,53.164
42.673,53.198
42.698,53.232
42.724,53.265
42.752,53.297
42.782,53.329
42.813,53.359
42.845,53.388
42.878,53.416
42.911,53.442
42.945,53.467
42.979,53.490
43.014,53.513
43.049,53.534
43.085,53.555
43.121,53.575
43.157,53.594
43.194,53.613
43.232,53.631
43.270,53.649
43.308,53.668
43.346,53.686
43.385,53.705
43.425,53.723
43.465,53.743
43.505,53.763
43.546,53.784
43.587,53.805
43.628,53.828
43.670,53.851
43.712,53.874
43.755,53.899
43.798,53.923
43.842,53.949
43.886,53.974
43.931,54.000
43.977,54.025
44.023,54.051
44.070,54.077
44.117,54.103
44.165,54.129
44.214,54.155
44.263,54.180
44.313,54.205
44.364,54.229
44.416,54.254
44.468,54.277
44.521,54.300
44.575,54.322
44.630,54.343
44.686,54.364
44.742,54.384
44.799,54.404
44.857,54.423
44.915,54.442
44.974,54.460
45.033,54.478
45.093,54.495
45.153,54.512
45.213,54.529
45.274,54.545
45.335,54.561
45.397,54.577
45.458,54.593
45.520,54.608
45.582,54.623
45.644,54.639
45.706,54.654
45.768,54.669
45.830,54.684
45.892,54.700
45.954,54.715
46.015,54.730
46.077,54.746
46.138,54.762
46.199,54.778
46.260,54.794
46.321,54.810
46.382,54.826
46.443,54.843
46.503,54.860
46.564,54.877
46.625,54.894
46.685,54.911
46.746,54.929
46.807,54.946
46.868,54.964
46.929,54.982
46.990,55.000
47.051,55.019
47.112,55.037
47.174,55.056
47.236,55.075
47.298,55.095
47.360,55.114
47.423,55.134
47.485,55.154
47.549,55.174
47.612,55.194
47.676,55.215
47.740,55.236
47.805,55.257
47.870,55.278
47.935,55.299
48.000,55.321
48.065,55.342
48.131,55.364
48.197,55.385
48.263,55.406
48.329,55.428
48.395,55.449
48.461,55.470
48.527,55.491
48.593,55.512
48.658,55.532
48.724,55.553
48.790,55.573
48.856,55.592
48.921,55.612
48.986,55.631
49.051,55.650
49.115,55.668
49.180,55.686
49.244,55.703
49.307,55.720
49.371,55.736
49.433,55.752
49.496,55.767
49.558,55.781
49.620,55.795
49.681,55.809
49.743,55.822
49.804,55.834
49.865,55.846
49.926,55.858
49.987,55.870
50.049,55.881
50.110,55.892
50.172,55.902
50.234,55.912
50.296,55.922
50.359,55.932
50.423,55.942
50.486,55.952
50.551,55.961
50.616,55.970
50.682,55.980
50.748,55.989
50.816,55.999
50.884,56.008
50.954,56.017
51.024,56.027
51.095,56.037
51.168,56.046
51.241,56.056
51.316,56.066
51.391,56.077
51.467,56.087
51.544,56.097
51.621,56.107
51.699,56.118
51.777,56.128
51.855,56.138
51.933,56.148
52.012,56.158
52.090,56.168
52.168,56.178
52.246,56.187
52.324,56.197
52.401,56.206
52.478,56.215
52.553,56.224
52.628,56.232
52.703,56.240
52.776,56.248
52.848,56.256
52.919,56.263
52.989,56.269
53.057,56.276
53.124,56.282
53.190,56.287
53.253,56.292
53.315,56.297
53.375,56.301
53.434,56.304
53.490,56.307
53.545,56.310
53.599,56.312
53.651,56.313
53.703,56.314
53.753,56.315
53.802,56.315
53.851,56.315
53.898,56.315
53.946,56.314
53.992,56.313
54.039,56.312
54.085,56.311
54.132,56.309
54.178,56.307
54.224,56.304
54.271,56.302
54.319,56.299
54.366,56.296
54.415,56.293
54.464,56.289
54.513,56.286
54.563,56.283
54.613,56.279
