X_px,Y_px,X_mm,Y_mm
8315.000,3438.000,119.440,49.385
8316.659,3438.250,119.463,49.388
8318.326,3438.511,119.487,49.392
8320.001,3438.785,119.511,49.396
8321.685,3439.071,119.536,49.400
8323.376,3439.368,119.560,49.404
8325.075,3439.676,119.584,49.409
8326.784,3439.995,119.609,49.413
8328.502,3440.323,119.634,49.418
8330.228,3440.663,119.658,49.423
8331.964,3441.011,119.683,49.428
8333.709,3441.370,119.708,49.433
8335.464,3441.737,119.734,49.438
8337.228,3442.113,119.759,49.444
8339.002,3442.497,119.784,49.449
8340.786,3442.890,119.810,49.455
8342.581,3443.290,119.836,49.461
8344.387,3443.698,119.862,49.467
8346.202,3444.112,119.888,49.472
8348.029,3444.534,119.914,49.479
8349.866,3444.962,119.940,49.485
8351.716,3445.396,119.967,49.491
8353.575,3445.835,119.994,49.497
8355.447,3446.281,120.021,49.504
8357.331,3446.731,120.048,49.510
8359.226,3447.186,120.075,49.517
8361.133,3447.646,120.102,49.523
8363.053,3448.110,120.130,49.530
8364.984,3448.577,120.158,49.537
8366.930,3449.048,120.186,49.543
8368.887,3449.522,120.214,49.550
8370.857,3450.000,120.242,49.557
8372.841,3450.479,120.271,49.564
8374.837,3450.961,120.299,49.571
8376.848,3451.444,120.328,49.578
8378.870,3451.930,120.357,49.585
8380.906,3452.418,120.386,49.592
8382.953,3452.909,120.416,49.599
8385.013,3453.402,120.445,49.606
8387.082,3453.898,120.475,49.613
8389.162,3454.398,120.505,49.620
8391.252,3454.902,120.535,49.627
8393.352,3455.409,120.565,49.635
8395.459,3455.920,120.595,49.642
8397.575,3456.435,120.626,49.649
8399.699,3456.955,120.656,49.657
8401.830,3457.480,120.687,49.664
8403.968,3458.010,120.718,49.672
8406.111,3458.545,120.748,49.680
8408.260,3459.086,120.779,49.688
8410.414,3459.633,120.810,49.695
8412.572,3460.185,120.841,49.703
8414.734,3460.744,120.872,49.711
8416.900,3461.310,120.903,49.720
8419.068,3461.882,120.935,49.728
8421.239,3462.462,120.966,49.736
8423.412,3463.049,120.997,49.744
8425.586,3463.643,121.028,49.753
8427.760,3464.245,121.059,49.762
8429.935,3464.855,121.091,49.770
8432.109,3465.474,121.122,49.779
8434.282,3466.101,121.153,49.788
8436.454,3466.738,121.184,49.797
8438.624,3467.383,121.215,49.807
8440.791,3468.037,121.247,49.816
8442.956,3468.701,121.278,49.826
8445.116,3469.375,121.309,49.835
8447.273,3470.059,121.340,49.845
8449.425,3470.753,121.371,49.855
8451.571,3471.458,121.401,49.865
8453.713,3472.174,121.432,49.876
8455.848,3472.901,121.463,49.886
8457.976,3473.639,121.493,49.897
8460.096,3474.389,121.524,49.907
8462.209,3475.151,121.554,49.918
8464.314,3475.923,121.584,49.929
8466.413,3476.707,121.615,49.941
8468.505,3477.500,121.645,49.952
8470.589,3478.305,121.675,49.964
8472.667,3479.119,121.704,49.975
8474.738,3479.942,121.734,49.987
8476.803,3480.775,121.764,49.999
8478.862,3481.616,121.793,50.011
8480.914,3482.466,121.823,50.023
8482.961,3483.324,121.852,50.036
8485.002,3484.190,121.882,50.048
8487.038,3485.063,121.911,50.061
8489.067,3485.943,121.940,50.073
8491.093,3486.830,121.969,50.086
8493.112,3487.724,121.998,50.099
8495.127,3488.624,122.027,50.112
8497.137,3489.529,122.056,50.125
8499.142,3490.439,122.085,50.138
8501.143,3491.355,122.113,50.151
8503.140,3492.275,122.142,50.164
8505.132,3493.200,122.171,50.178
8507.120,3494.129,122.199,50.191
8509.104,3495.062,122.228,50.204
8511.086,3495.997,122.256,50.218
8513.063,3496.936,122.285,50.231
8515.038,3497.877,122.313,50.245
8517.009,3498.821,122.341,50.258
8518.977,3499.767,122.370,50.272
8520.941,3500.714,122.398,50.286
8522.904,3501.663,122.426,50.299
8524.864,3502.612,122.454,50.313
8526.822,3503.562,122.482,50.326
8528.777,3504.513,122.510,50.340
8530.730,3505.463,122.538,50.354
8532.683,3506.413,122.567,50.367
8534.633,3507.362,122.595,50.381
8536.580,3508.310,122.623,50.395
8538.527,3509.256,122.650,50.408
8540.473,3510.201,122.678,50.422
8542.417,3511.145,122.706,50.435
8544.359,3512.087,122.734,50.449
8546.299,3513.029,122.762,50.462
8548.236,3513.971,122.790,50.476
8550.172,3514.912,122.818,50.489
8552.104,3515.853,122.845,50.503
8554.033,3516.795,122.873,50.517
8555.959,3517.738,122.901,50.530
8557.881,3518.682,122.928,50.544
8559.799,3519.627,122.956,50.557
8561.713,3520.574,122.984,50.571
8563.623,3521.523,123.011,50.584
8565.528,3522.474,123.038,50.598
8567.428,3523.427,123.066,50.612
8569.323,3524.384,123.093,50.626
8571.213,3525.344,123.120,50.639
8573.097,3526.307,123.147,50.653
8574.976,3527.274,123.174,50.667
8576.848,3528.246,123.201,50.681
8578.713,3529.221,123.228,50.695
8580.572,3530.202,123.254,50.709
8582.424,3531.187,123.281,50.723
8584.270,3532.177,123.308,50.737
8586.106,3533.174,123.334,50.752
8587.937,3534.176,123.360,50.766
8589.759,3535.184,123.386,50.781
8591.572,3536.199,123.412,50.795
8593.378,3537.220,123.438,50.810
8595.175,3538.249,123.464,50.825
8596.962,3539.285,123.490,50.840
8598.741,3540.329,123.515,50.855
