X,Y
53.145,51.181
53.143,51.181
53.137,51.182
53.127,51.183
53.113,51.184
53.096,51.186
53.075,51.189
53.051,51.191
53.024,51.194
52.994,51.198
52.961,51.201
52.926,51.205
52.887,51.210
52.847,51.214
52.804,51.219
52.760,51.224
52.713,51.229
52.665,51.235
52.614,51.240
52.563,51.246
52.510,51.252
52.456,51.258
52.401,51.264
52.345,51.270
52.288,51.277
52.231,51.283
52.174,51.289
52.116,51.296
52.058,51.302
52.000,51.309
51.942,51.315
51.884,51.321
51.827,51.328
51.771,51.334
51.715,51.340
51.661,51.346
51.607,51.352
51.555,51.357
51.504,51.363
51.454,51.368
51.405,51.373
51.357,51.379
51.310,51.384
51.265,51.389
51.220,51.393
51.176,51.398
51.132,51.403
51.090,51.408
51.048,51.412
51.007,51.417
50.967,51.421
50.927,51.426
50.888,51.430
50.849,51.435
50.810,51.439
50.772,51.444
50.734,51.449
50.697,51.453
50.659,51.458
50.622,51.463
50.585,51.468
50.548,51.473
50.511,51.478
50.474,51.483
50.437,51.488
50.400,51.494
50.362,51.499
50.325,51.505
50.287,51.511
50.248,51.517
50.210,51.524
50.170,51.530
50.131,51.537
50.091,51.544
50.050,51.551
50.009,51.558
49.968,51.565
49.926,51.573
49.884,51.581
49.842,51.589
49.799,51.597
49.756,51.605
49.713,51.613
49.670,51.621
49.627,51.630
49.584,51.639
49.540,51.647
49.497,51.656
49.453,51.665
49.410,51.674
49.367,51.683
49.323,51.693
49.280,51.702
49.237,51.711
49.194,51.720
49.152,51.730
49.109,51.739
49.067,51.748
49.025,51.758
48.983,51.767
48.942,51.777
48.901,51.786
48.861,51.795
48.821,51.805
48.782,51.814
48.743,51.823
48.704,51.832
48.666,51.842
48.629,51.851
48.592,51.860
48.556,51.869
48.520,51.878
48.485,51.887
48.450,51.896
48.415,51.905
48.381,51.914
48.347,51.923
48.314,51.932
48.280,51.941
48.247,51.950
48.214,51.960
48.181,51.969
48.149,51.979
48.116,51.989
48.083,51.998
48.050,52.008
48.018,52.019
47.985,52.029
47.952,52.039
47.919,52.050
47.886,52.061
47.852,52.072
47.818,52.084
47.784,52.095
47.750,52.107
47.715,52.119
47.680,52.132
47.644,52.145
47.608,52.158
47.572,52.171
47.535,52.185
47.498,52.199
47.460,52.213
47.422,52.228
47.384,52.243
47.345,52.258
47.306,52.273
47.266,52.289
47.226,52.305
47.186,52.321
47.146,52.337
47.105,52.354
47.064,52.370
47.023,52.387
46.981,52.404
46.940,52.422
46.898,52.439
46.855,52.457
46.813,52.475
46.771,52.493
46.728,52.511
46.685,52.530
46.642,52.548
46.599,52.567
46.555,52.586
46.512,52.605
46.469,52.624
46.425,52.643
46.381,52.663
46.338,52.682
46.294,52.702
46.250,52.721
46.206,52.741
46.163,52.761
46.119,52.781
46.075,52.800
46.031,52.820
45.987,52.841
45.944,52.861
45.900,52.881
45.857,52.901
45.813,52.921
45.770,52.942
45.726,52.962
45.683,52.983
45.640,53.003
45.597,53.024
45.554,53.045
45.511,53.066
45.468,53.087
45.425,53.108
45.382,53.129
45.340,53.150
45.298,53.171
45.255,53.192
45.213,53.214
45.171,53.235
45.130,53.257
45.088,53.279
45.046,53.300
45.005,53.322
44.964,53.344
44.923,53.366
44.882,53.388
44.842,53.410
44.802,53.433
44.761,53.455
44.722,53.477
44.682,53.500
44.642,53.523
44.603,53.545
44.564,53.568
44.525,53.591
44.487,53.614
44.449,53.637
44.411,53.661
44.373,53.684
44.335,53.707
44.298,53.731
44.261,53.755
44.224,53.778
44.187,53.802
44.150,53.826
44.114,53.850
44.077,53.874
44.041,53.898
44.004,53.922
43.968,53.946
43.932,53.971
43.895,53.995
43.859,54.019
43.823,54.044
43.786,54.068
43.750,54.093
43.713,54.117
43.676,54.142
43.639,54.167
43.602,54.191
43.565,54.216
43.528,54.241
43.490,54.265
43.452,54.290
43.414,54.315
43.376,54.340
43.337,54.364
43.298,54.389
43.259,54.414
43.220,54.439
43.180,54.464
43.140,54.488
43.099,54.513
43.058,54.538
43.016,54.563
42.974,54.587
42.932,54.612
42.889,54.637
42.846,54.661
42.803,54.686
42.759,54.710
42.715,54.735
42.671,54.760
42.626,54.784
42.581,54.809
42.536,54.833
42.490,54.858
42.445,54.882
42.399,54.906
42.353,54.931
42.307,54.955
42.261,54.980
42.214,55.004
42.168,55.028
42.121,55.052
42.075,55.077
42.028,55.101
41.981,55.125
41.935,55.149
41.888,55.174
41.841,55.198
41.795,55.222
41.748,55.246
41.702,55.270
41.656,55.294
41.610,55.318
41.564,55.342
41.518,55.366
41.472,55.390
41.427,55.414
41.381,55.438
41.336,55.462
41.291,55.486
41.247,55.510
41.203,55.534
41.159,55.558
41.115,55.581
41.072,55.605
41.029,55.629
40.987,55.653
40.945,55.676
40.903,55.700
40.861,55.724
40.820,55.747
40.779,55.771
40.739,55.794
40.699,55.818
40.659,55.842
40.619,55.865
40.580,55.888
40.541,55.912
40.502,55.935
40.464,55.958
40.426,55.982
40.388,56.005
40.350,56.028
40.313,56.051
40.276,56.074
40.239,56.098
40.202,56.121
40.166,56.144
40.130,56.166
40.094,56.189
40.058,56.212
40.022,56.235
39.987,56.258
39.952,56.280
39.917,56.303
39.883,56.326
39.848,56.348
39.814,56.371
39.780,56.393
39.746,56.415
39.712,56.437
39.678,56.460
39.645,56.482
39.612,56.504
39.579,56.526
39.546,56.548
39.513,56.570
39.481,56.592
39.450,56.614
39.419,56.636
39.388,56.658
39.358,56.681
39.328,56.703
39.299,56.725
39.271,56.748
39.243,56.770
39.216,56.793
39.190,56.816
39.164,56.839
39.140,56.862
39.116,56.885
39.093,56.909
39.072,56.933
39.051,56.957
39.031,56.981
39.012,57.005
38.995,57.030
38.978,57.055
38.963,57.081
38.949,57.106
38.937,57.132
38.925,57.158
38.915,57.185
38.907,57.212
38.899,57.239
38.893,57.266
38.888,57.293
38.884,57.320
38.882,57.348
38.880,57.375
38.880,57.403
38.881,57.430
38.883,57.457
38.887,57.484
38.891,57.511
38.896,57.538
38.903,57.564
38.911,57.590
38.919,57.616
38.929,57.641
38.940,57.666
38.951,57.690
38.964,57.714
