X,Y
49.126,56.960
49.124,56.960
49.118,56.961
49.109,56.961
49.096,56.962
49.079,56.963
49.060,56.964
49.037,56.966
49.011,56.967
48.983,56.969
48.952,56.971
48.919,56.974
48.883,56.976
48.845,56.979
48.805,56.981
48.764,56.984
48.720,56.987
48.675,56.990
48.629,56.994
48.582,56.997
48.533,57.001
48.484,57.004
48.433,57.008
48.382,57.012
48.331,57.016
48.279,57.020
48.228,57.024
48.176,57.028
48.124,57.032
48.073,57.037
48.022,57.041
47.972,57.046
47.922,57.050
47.874,57.055
47.826,57.059
47.778,57.064
47.732,57.068
47.686,57.073
47.640,57.078
47.596,57.083
47.551,57.088
47.508,57.093
47.464,57.098
47.422,57.103
47.379,57.108
47.337,57.113
47.296,57.118
47.255,57.124
47.214,57.129
47.173,57.135
47.133,57.140
47.092,57.146
47.053,57.152
47.013,57.158
46.973,57.164
46.934,57.170
46.894,57.176
46.855,57.182
46.815,57.189
46.776,57.195
46.736,57.201
46.697,57.208
46.657,57.215
46.617,57.222
46.577,57.229
46.537,57.236
46.497,57.243
46.456,57.250
46.415,57.258
46.374,57.265
46.332,57.273
46.291,57.281
46.249,57.289
46.207,57.297
46.165,57.305
46.124,57.313
46.082,57.321
46.039,57.329
45.998,57.337
45.956,57.346
45.914,57.354
45.872,57.363
45.830,57.371
45.789,57.380
45.747,57.389
45.706,57.397
45.665,57.406
45.625,57.415
45.585,57.424
45.545,57.432
45.505,57.441
45.466,57.450
45.427,57.459
45.388,57.468
45.350,57.476
45.313,57.485
45.276,57.494
45.239,57.503
45.204,57.511
45.168,57.520
45.134,57.529
45.100,57.537
45.066,57.546
45.033,57.554
45.001,57.563
44.970,57.571
44.939,57.580
44.908,57.588
44.878,57.596
44.848,57.605
44.819,57.613
44.790,57.621
44.762,57.630
44.734,57.638
44.706,57.646
44.678,57.655
44.651,57.663
44.624,57.671
44.597,57.680
44.570,57.688
44.544,57.697
44.517,57.705
44.491,57.714
44.464,57.722
44.438,57.731
44.412,57.739
44.385,57.748
44.358,57.757
44.332,57.765
44.305,57.774
44.278,57.783
44.251,57.792
44.224,57.801
44.196,57.811
44.168,57.820
44.140,57.830
44.111,57.840
44.082,57.850
44.053,57.860
44.023,57.870
43.992,57.881
43.962,57.892
43.930,57.903
43.898,57.915
43.866,57.927
43.832,57.939
43.799,57.951
43.764,57.964
43.729,57.977
43.693,57.991
43.656,58.004
43.618,58.019
43.580,58.033
43.541,58.048
43.500,58.064
43.459,58.080
43.417,58.096
43.375,58.113
43.331,58.130
43.287,58.148
43.242,58.166
43.196,58.184
43.149,58.202
43.102,58.221
43.054,58.241
43.006,58.260
42.957,58.280
42.907,58.300
42.857,58.320
42.807,58.341
42.756,58.362
42.704,58.383
42.652,58.404
42.600,58.426
42.547,58.448
42.494,58.470
42.441,58.492
42.387,58.514
42.334,58.537
42.280,58.559
42.225,58.582
42.171,58.605
42.116,58.628
42.062,58.651
42.007,58.674
41.952,58.697
41.897,58.720
41.842,58.743
41.787,58.767
41.732,58.790
41.678,58.813
41.623,58.837
41.569,58.860
41.514,58.883
41.460,58.907
41.406,58.930
41.352,58.953
41.299,58.976
41.246,58.999
41.193,59.022
41.140,59.045
41.088,59.067
41.036,59.090
40.985,59.112
40.933,59.135
