X,Y
115.853,53.259
115.877,53.260
115.902,53.261
115.927,53.262
115.953,53.263
115.979,53.265
116.006,53.266
116.033,53.268
116.060,53.270
116.088,53.272
116.116,53.274
116.144,53.276
116.173,53.278
116.201,53.280
116.229,53.283
116.258,53.285
116.286,53.288
116.315,53.291
116.343,53.293
116.371,53.296
116.398,53.299
116.425,53.302
116.452,53.305
116.479,53.308
116.505,53.311
116.531,53.315
116.556,53.318
116.581,53.321
116.605,53.324
116.630,53.328
116.654,53.331
116.678,53.334
116.701,53.337
116.725,53.341
116.748,53.344
116.772,53.347
116.796,53.350
116.819,53.354
116.843,53.357
116.867,53.360
116.891,53.363
116.916,53.365
116.940,53.368
116.965,53.371
116.991,53.373
117.017,53.376
117.043,53.378
117.070,53.380
117.097,53.382
117.124,53.384
117.152,53.386
117.180,53.388
117.209,53.390
117.238,53.392
117.267,53.394
117.296,53.396
117.326,53.398
117.356,53.400
117.386,53.401
117.417,53.403
117.448,53.405
117.478,53.408
117.509,53.410
117.541,53.412
117.572,53.415
117.603,53.417
117.635,53.420
117.666,53.423
117.698,53.426
117.730,53.429
117.762,53.432
117.794,53.436
117.825,53.440
117.857,53.444
117.889,53.448
117.921,53.452
117.952,53.456
117.984,53.461
118.015,53.465
118.047,53.470
118.078,53.475
118.109,53.480
118.140,53.484
118.171,53.489
118.201,53.494
118.232,53.499
118.262,53.504
118.292,53.509
118.321,53.513
118.350,53.518
118.379,53.522
118.408,53.527
118.436,53.531
118.464,53.536
118.491,53.540
118.519,53.544
118.545,53.547
118.571,53.551
118.597,53.555
118.623,53.558
118.648,53.561
118.673,53.564
118.697,53.567
118.721,53.570
118.745,53.573
118.769,53.576
118.792,53.579
118.815,53.581
118.838,53.584
118.861,53.587
118.884,53.590
118.907,53.593
118.929,53.596
118.952,53.600
118.974,53.603
118.996,53.607
119.019,53.611
119.041,53.615
119.064,53.619
119.086,53.623
119.109,53.628
119.131,53.633
119.154,53.638
119.177,53.643
119.199,53.648
119.222,53.653
119.245,53.658
119.268,53.663
119.291,53.669
119.314,53.674
119.337,53.679
119.360,53.685
119.383,53.690
119.407,53.695
119.430,53.701
119.454,53.706
119.477,53.711
119.501,53.716
119.525,53.720
119.549,53.725
119.572,53.730
119.597,53.734
119.621,53.739
119.645,53.743
119.669,53.748
119.694,53.752
119.718,53.757
119.743,53.762
119.768,53.766
119.792,53.771
119.817,53.776
119.842,53.781
119.867,53.786
119.893,53.791
119.918,53.797
119.943,53.802
119.969,53.808
119.995,53.814
120.020,53.821
120.046,53.827
120.072,53.834
120.098,53.841
120.124,53.849
120.150,53.856
120.177,53.864
120.203,53.872
120.229,53.881
120.255,53.889
120.281,53.898
120.307,53.907
120.333,53.917
120.359,53.926
120.384,53.936
120.410,53.946
120.435,53.956
120.460,53.967
120.485,53.978
120.510,53.988
120.535,53.999
120.559,54.011
120.583,54.022
120.607,54.034
120.630,54.046
120.654,54.058
120.677,54.070
120.699,54.082
120.722,54.095
120.744,54.108
120.766,54.121
120.787,54.134
120.809,54.147
120.830,54.160
120.851,54.174
120.873,54.187
120.893,54.201
120.914,54.214
120.935,54.228
120.956,54.242
120.976,54.256
120.997,54.270
121.017,54.285
121.037,54.299
121.058,54.313
121.078,54.327
121.098,54.342
121.119,54.356
121.139,54.371
121.160,54.385
121.180,54.400
121.200,54.415
121.220,54.430
121.240,54.445
121.260,54.460
121.279,54.475
121.299,54.491
121.318,54.507
121.337,54.522
121.356,54.538
121.374,54.555
121.393,54.571
121.411,54.588
121.428,54.605
121.446,54.622
121.463,54.639
121.479,54.657
121.495,54.675
121.511,54.693
121.527,54.711
121.542,54.730
121.556,54.749
121.571,54.769
121.585,54.788
121.598,54.808
121.611,54.829
121.624,54.849
121.637,54.870
121.649,54.891
121.660,54.912
121.672,54.934
121.683,54.956
121.693,54.978
121.704,55.001
121.714,55.024
121.723,55.047
121.733,55.070
121.742,55.094
121.750,55.118
121.758,55.142
121.766,55.167
121.774,55.192
121.782,55.217
121.789,55.243
121.796,55.269
121.802,55.295
121.809,55.322
121.815,55.349
121.821,55.376
121.826,55.403
121.832,55.431
121.837,55.459
121.843,55.488
121.848,55.517
121.853,55.546
121.857,55.576
121.862,55.606
121.866,55.636
121.871,55.667
121.875,55.698
121.880,55.730
121.884,55.761
121.888,55.794
121.892,55.826
121.896,55.859
121.900,55.893
121.904,55.926
121.908,55.960
121.912,55.994
121.916,56.029
121.919,56.063
121.923,56.098
121.926,56.133
121.930,56.168
121.933,56.204
121.936,56.239
121.939,56.275
121.942,56.311
121.945,56.346
121.948,56.382
121.951,56.418
121.953,56.454
121.956,56.490
121.958,56.526
121.960,56.562
121.962,56.598
121.964,56.634
121.966,56.670
121.967,56.705
121.969,56.741
121.970,56.776
121.971,56.811
121.972,56.846
121.973,56.881
121.973,56.916
121.974,56.950
121.974,56.984
121.974,57.018
121.974,57.052
121.974,57.086
121.974,57.120
121.973,57.153
121.973,57.186
121.972,57.219
121.971,57.251
121.970,57.284
121.969,57.316
121.968,57.348
121.966,57.380
121.965,57.412
121.963,57.443
121.961,57.475
121.959,57.506
121.957,57.536
121.955,57.567
121.953,57.598
121.950,57.628
121.948,57.658
121.945,57.687
121.943,57.717
121.940,57.746
121.937,57.775
121.934,57.804
121.930,57.833
121.927,57.862
121.924,57.890
121.920,57.919
121.916,57.947
121.912,57.976
121.908,58.004
121.904,58.032
121.900,58.060
121.895,58.089
121.891,58.117
121.886,58.146
121.881,58.174
121.876,58.203
121.870,58.231
121.865,58.260
121.859,58.289
121.853,58.319
121.847,58.348
121.841,58.378
121.834,58.408
121.827,58.438
121.820,58.469
121.813,58.499
121.806,58.530
121.798,58.562
121.790,58.593
121.782,58.625
121.774,58.657
121.765,58.689
121.757,58.721
121.748,58.753
121.739,58.785
121.730,58.818
121.720,58.850
121.710,58.882
121.701,58.915
121.691,58.947
121.680,58.979
121.670,59.011
121.660,59.043
121.649,59.075
121.638,59.107
121.627,59.139
121.616,59.170
121.604,59.201
121.593,59.232
121.581,59.263
121.569,59.293
121.557,59.324
121.545,59.353
121.532,59.383
121.520,59.412
121.507,59.441
121.495,59.470
121.482,59.498
121.469,59.526
121.456,59.554
121.442,59.582
121.429,59.609
121.416,59.636
121.402,59.663
121.388,59.690
121.375,59.716
121.361,59.743
121.347,59.769
121.334,59.795
121.320,59.821
121.306,59.846
121.292,59.872
121.278,59.898
121.264,59.923
121.250,59.948
121.236,59.974
121.222,59.999
121.208,60.024
121.194,60.049
121.180,60.074
121.166,60.099
121.152,60.124
121.138,60.149
121.124,60.174
121.111,60.199
121.097,60.223
121.083,60.247
121.070,60.272
121.056,60.296
121.043,60.320
121.030,60.344
121.017,60.367
121.004,60.391
120.991,60.414
120.979,60.437
120.966,60.459
120.954,60.482
120.942,60.504
120.930,60.526
120.918,60.548
120.906,60.569
120.895,60.590
120.884,60.611
