X_px,Y_px,X_mm,Y_mm
3881.609,3891.170,56.588,56.727
3880.320,3891.174,56.569,56.727
3879.022,3891.180,56.550,56.727
3877.716,3891.187,56.531,56.727
3876.401,3891.194,56.512,56.728
3875.077,3891.203,56.493,56.728
3873.744,3891.213,56.473,56.728
3872.402,3891.224,56.454,56.728
3871.052,3891.237,56.434,56.728
3869.693,3891.250,56.414,56.728
3868.324,3891.264,56.394,56.729
3866.948,3891.279,56.374,56.729
3865.562,3891.295,56.354,56.729
3864.167,3891.312,56.333,56.729
3862.764,3891.331,56.313,56.729
3861.351,3891.350,56.292,56.730
3859.930,3891.370,56.272,56.730
3858.500,3891.391,56.251,56.730
3857.060,3891.412,56.230,56.731
3855.612,3891.435,56.209,56.731
3854.155,3891.459,56.188,56.731
3852.689,3891.483,56.166,56.732
3851.215,3891.508,56.145,56.732
3849.733,3891.534,56.123,56.732
3848.244,3891.561,56.101,56.733
3846.749,3891.589,56.080,56.733
3845.246,3891.617,56.058,56.734
3843.738,3891.647,56.036,56.734
3842.225,3891.677,56.014,56.735
3840.707,3891.708,55.991,56.735
3839.185,3891.740,55.969,56.735
3837.659,3891.772,55.947,56.736
3836.129,3891.805,55.925,56.736
3834.597,3891.839,55.902,56.737
3833.062,3891.874,55.880,56.737
3831.526,3891.910,55.858,56.738
3829.988,3891.946,55.835,56.738
3828.449,3891.983,55.813,56.739
3826.910,3892.021,55.790,56.740
3825.371,3892.059,55.768,56.740
3823.832,3892.098,55.745,56.741
3822.294,3892.138,55.723,56.741
3820.758,3892.179,55.701,56.742
3819.224,3892.220,55.678,56.742
3817.690,3892.262,55.656,56.743
3816.159,3892.305,55.634,56.744
3814.628,3892.349,55.611,56.744
3813.098,3892.394,55.589,56.745
3811.569,3892.440,55.567,56.746
3810.042,3892.487,55.544,56.746
3808.515,3892.535,55.522,56.747
3806.988,3892.584,55.500,56.748
3805.462,3892.634,55.478,56.748
3803.937,3892.686,55.455,56.749
3802.412,3892.739,55.433,56.750
3800.888,3892.793,55.411,56.751
3799.364,3892.849,55.389,56.752
3797.839,3892.906,55.367,56.752
3796.315,3892.965,55.344,56.753
3794.791,3893.025,55.322,56.754
3793.266,3893.087,55.300,56.755
3791.741,3893.151,55.278,56.756
3790.216,3893.216,55.255,56.757
3788.690,3893.283,55.233,56.758
3787.164,3893.353,55.211,56.759
3785.638,3893.423,55.189,56.760
3784.111,3893.496,55.166,56.761
3782.583,3893.571,55.144,56.762
3781.055,3893.648,55.122,56.763
3779.528,3893.727,55.100,56.764
3778.000,3893.808,55.077,56.766
3776.471,3893.891,55.055,56.767
3774.943,3893.977,55.033,56.768
3773.415,3894.065,55.010,56.769
3771.887,3894.155,54.988,56.771
3770.360,3894.248,54.966,56.772
3768.832,3894.343,54.944,56.773
3767.305,3894.441,54.921,56.775
3765.778,3894.541,54.899,56.776
3764.252,3894.644,54.877,56.778
3762.726,3894.750,54.855,56.779
3761.201,3894.858,54.832,56.781
3759.677,3894.969,54.810,56.783
3758.153,3895.083,54.788,56.784
3756.630,3895.200,54.766,56.786
3755.108,3895.320,54.744,56.788
3753.586,3895.443,54.721,56.789
3752.066,3895.569,54.699,56.791
3750.547,3895.698,54.677,56.793
3749.029,3895.831,54.655,56.795
3747.511,3895.966,54.633,56.797
3745.995,3896.105,54.611,56.799
3744.480,3896.248,54.589,56.801
3742.966,3896.394,54.567,56.803
3741.453,3896.543,54.545,56.805
3739.942,3896.696,54.522,56.808
3738.431,3896.853,54.500,56.810
3736.922,3897.014,54.478,56.812
3735.414,3897.178,54.456,56.815
3733.908,3897.347,54.435,56.817
3732.403,3897.519,54.413,56.820
3730.899,3897.696,54.391,56.822
3729.396,3897.876,54.369,56.825
3727.896,3898.061,54.347,56.828
3726.396,3898.250,54.325,56.830
3724.898,3898.443,54.303,56.833
3723.402,3898.640,54.281,56.836
3721.907,3898.843,54.260,56.839
3720.414,3899.049,54.238,56.842
3718.922,3899.260,54.216,56.845
3717.432,3899.475,54.194,56.848
3715.943,3899.695,54.173,56.851
3714.457,3899.918,54.151,56.855
3712.971,3900.146,54.129,56.858
3711.487,3900.378,54.108,56.861
3710.005,3900.615,54.086,56.865
3708.525,3900.855,54.064,56.868
