X,Y
109.401,49.244
109.359,49.250
109.318,49.256
109.278,49.263
109.239,49.269
109.201,49.276
109.163,49.283
109.126,49.290
109.090,49.297
109.055,49.304
109.020,49.311
108.985,49.319
108.952,49.327
108.918,49.334
108.885,49.342
108.853,49.350
108.820,49.359
108.789,49.367
108.757,49.375
108.726,49.383
108.694,49.392
108.663,49.400
108.632,49.409
108.602,49.417
108.571,49.426
108.540,49.435
108.509,49.443
108.478,49.452
108.447,49.461
108.416,49.469
108.385,49.478
108.353,49.487
108.321,49.496
108.289,49.504
108.256,49.513
108.223,49.522
108.190,49.530
108.156,49.539
108.122,49.547
108.088,49.556
108.054,49.565
108.019,49.573
107.984,49.582
107.949,49.590
107.913,49.599
107.877,49.608
107.841,49.616
107.805,49.625
107.768,49.633
107.732,49.642
107.695,49.651
107.658,49.659
107.620,49.668
107.583,49.677
107.545,49.686
107.507,49.694
107.470,49.703
107.432,49.712
107.393,49.721
107.355,49.730
107.317,49.739
107.278,49.748
107.240,49.758
107.201,49.767
107.162,49.776
107.124,49.785
107.085,49.795
107.046,49.804
107.007,49.814
106.968,49.824
106.929,49.833
106.890,49.843
106.851,49.853
106.813,49.863
106.774,49.873
106.734,49.883
106.695,49.893
106.656,49.904
106.617,49.914
106.578,49.925
106.539,49.935
106.499,49.946
106.460,49.957
106.420,49.968
106.381,49.979
106.341,49.990
106.301,50.001
106.262,50.012
106.222,50.024
106.182,50.035
106.142,50.047
106.102,50.059
106.061,50.070
106.021,50.082
105.980,50.095
105.940,50.107
105.899,50.119
105.858,50.131
105.817,50.144
105.776,50.157
105.735,50.170
105.693,50.183
105.652,50.196
105.610,50.209
105.568,50.222
105.526,50.236
105.484,50.249
105.442,50.263
105.399,50.277
105.357,50.291
105.314,50.305
105.271,50.319
105.228,50.334
105.184,50.348
105.141,50.363
105.097,50.378
105.054,50.392
105.010,50.407
104.966,50.423
104.922,50.438
104.878,50.453
104.834,50.469
104.790,50.484
104.746,50.500
104.702,50.516
104.658,50.531
104.613,50.547
104.569,50.563
104.525,50.579
104.481,50.595
104.436,50.612
104.392,50.628
104.348,50.644
104.304,50.661
104.260,50.677
104.216,50.694
104.172,50.711
104.128,50.727
104.084,50.744
104.041,50.761
103.997,50.778
103.954,50.794
103.910,50.811
103.867,50.828
103.824,50.845
103.781,50.862
103.738,50.879
103.696,50.896
103.653,50.914
103.611,50.931
103.569,50.948
103.528,50.965
103.486,50.982
103.445,50.999
103.403,51.016
103.363,51.034
103.322,51.051
103.281,51.068
103.241,51.085
103.200,51.102
103.160,51.120
103.120,51.137
103.080,51.154
103.040,51.172
103.001,51.189
102.961,51.206
102.921,51.224
102.882,51.241
102.842,51.259
102.802,51.276
102.763,51.294
102.723,51.311
102.684,51.329
102.644,51.347
102.604,51.364
102.564,51.382
102.525,51.400
102.485,51.418
102.444,51.435
102.404,51.453
102.364,51.471
102.323,51.489
102.283,51.507
102.242,51.525
102.201,51.544
102.160,51.562
102.118,51.580
102.077,51.598
102.035,51.617
101.993,51.635
101.950,51.654
101.908,51.672
101.865,51.691
101.822,51.710
101.778,51.728
101.734,51.747
101.690,51.766
101.646,51.785
101.601,51.804
101.556,51.823
101.511,51.843
101.466,51.862
101.421,51.881
101.376,51.901
101.331,51.920
101.286,51.939
101.241,51.959
101.196,51.979
101.151,51.998
101.107,52.018
101.063,52.038
101.019,52.058
100.975,52.078
100.932,52.098
100.889,52.118
100.847,52.138
100.805,52.158
100.763,52.179
100.722,52.199
100.682,52.219
100.642,52.240
100.603,52.260
100.564,52.281
100.527,52.301
100.490,52.322
100.453,52.343
100.418,52.364
100.384,52.385
100.350,52.405
100.317,52.426
100.286,52.447
100.255,52.468
100.226,52.490
100.197,52.511
100.170,52.532
100.144,52.553
100.119,52.575
100.095,52.596
100.072,52.617
100.051,52.639
100.031,52.661
100.012,52.682
99.995,52.704
99.978,52.726
99.963,52.748
99.948,52.770
99.935,52.792
99.923,52.814
99.912,52.836
99.903,52.859
99.894,52.881
99.887,52.904
99.880,52.927
99.875,52.950
99.870,52.973
99.867,52.996
99.865,53.019
