X_px,Y_px,X_mm,Y_mm
8282.567,3429.737,119.227,49.371
8280.503,3429.760,119.197,49.371
8278.348,3429.802,119.166,49.372
8276.112,3429.861,119.134,49.373
8273.805,3429.937,119.101,49.374
8271.438,3430.027,119.067,49.375
8269.018,3430.132,119.032,49.377
8266.556,3430.251,118.997,49.378
8264.062,3430.382,118.961,49.380
8261.547,3430.524,118.924,49.382
8259.016,3430.677,118.888,49.384
8256.473,3430.842,118.851,49.387
8253.924,3431.019,118.815,49.389
8251.371,3431.208,118.778,49.392
8248.819,3431.409,118.741,49.395
8246.272,3431.623,118.705,49.398
8243.734,3431.850,118.668,49.401
8241.210,3432.091,118.632,49.405
8238.701,3432.346,118.596,49.408
8236.212,3432.615,118.560,49.412
8233.741,3432.897,118.524,49.416
8231.284,3433.192,118.489,49.421
8228.840,3433.499,118.454,49.425
8226.404,3433.818,118.419,49.430
8223.975,3434.147,118.384,49.434
8221.549,3434.487,118.349,49.439
8219.123,3434.835,118.314,49.444
8216.694,3435.192,118.279,49.449
8214.262,3435.556,118.244,49.455
8211.823,3435.928,118.209,49.460
8209.381,3436.307,118.174,49.465
8206.935,3436.692,118.138,49.471
8204.485,3437.082,118.103,49.477
8202.033,3437.478,118.068,49.482
8199.579,3437.878,118.032,49.488
8197.123,3438.283,117.997,49.494
8194.666,3438.691,117.962,49.500
8192.209,3439.102,117.926,49.506
8189.752,3439.516,117.891,49.512
8187.294,3439.932,117.856,49.518
8184.836,3440.351,117.820,49.524
8182.379,3440.772,117.785,49.530
8179.921,3441.196,117.749,49.536
8177.464,3441.621,117.714,49.542
8175.007,3442.047,117.679,49.548
8172.551,3442.475,117.643,49.554
8170.095,3442.904,117.608,49.560
8167.639,3443.334,117.573,49.567
8165.183,3443.765,117.537,49.573
8162.728,3444.198,117.502,49.579
8160.272,3444.632,117.467,49.585
8157.816,3445.067,117.431,49.592
8155.360,3445.505,117.396,49.598
8152.904,3445.944,117.361,49.604
8150.446,3446.385,117.325,49.611
8147.989,3446.828,117.290,49.617
8145.530,3447.274,117.254,49.623
8143.071,3447.721,117.219,49.630
8140.613,3448.170,117.184,49.636
8138.156,3448.620,117.148,49.643
8135.701,3449.072,117.113,49.649
8133.248,3449.526,117.078,49.656
8130.798,3449.980,117.042,49.662
8128.351,3450.435,117.007,49.669
8125.908,3450.892,116.972,49.675
8123.470,3451.349,116.937,49.682
8121.036,3451.810,116.902,49.689
8118.606,3452.276,116.867,49.695
8116.180,3452.749,116.832,49.702
8113.758,3453.231,116.797,49.709
8111.340,3453.726,116.762,49.716
8108.926,3454.233,116.728,49.723
8106.516,3454.756,116.693,49.731
8104.108,3455.297,116.658,49.739
8101.705,3455.856,116.624,49.747
8099.305,3456.436,116.589,49.755
8096.907,3457.035,116.554,49.764
8094.512,3457.655,116.520,49.773
8092.118,3458.294,116.486,49.782
8089.727,3458.955,116.451,49.791
8087.337,3459.636,116.417,49.801
8084.948,3460.338,116.382,49.811
8082.560,3461.062,116.348,49.822
8080.173,3461.806,116.314,49.832
8077.785,3462.567,116.279,49.843
8075.397,3463.340,116.245,49.855
8073.009,3464.120,116.210,49.866
8070.620,3464.904,116.176,49.877
8068.230,3465.685,116.142,49.888
8065.838,3466.459,116.107,49.899
8063.444,3467.221,116.073,49.910
8061.048,3467.968,116.038,49.921
8058.649,3468.693,116.004,49.932
8056.248,3469.399,115.969,49.942
8053.842,3470.090,115.935,49.952
8051.434,3470.772,115.900,49.962
8049.021,3471.448,115.865,49.971
8046.603,3472.122,115.830,49.981
8044.180,3472.801,115.795,49.991
8041.752,3473.488,115.761,50.001
8039.319,3474.187,115.726,50.011
8036.879,3474.904,115.690,50.021
8034.435,3475.641,115.655,50.032
8031.986,3476.397,115.620,50.043
8029.537,3477.172,115.585,50.054
8027.088,3477.966,115.549,50.065
8024.643,3478.778,115.514,50.077
8022.202,3479.608,115.479,50.089
8019.769,3480.456,115.444,50.101
8017.345,3481.322,115.409,50.113
8014.932,3482.204,115.374,50.126
8012.532,3483.102,115.340,50.139
8010.142,3484.014,115.306,50.152
8007.757,3484.938,115.271,50.165
8005.375,3485.871,115.237,50.179
8002.992,3486.810,115.203,50.192
8000.603,3487.752,115.168,50.206
7998.205,3488.696,115.134,50.220
7995.793,3489.639,115.099,50.233
7993.366,3490.577,115.064,50.247
7990.918,3491.510,115.029,50.260
7988.450,3492.434,114.993,50.273
7985.966,3493.350,114.958,50.287
7983.471,3494.257,114.922,50.300
7980.968,3495.156,114.886,50.313
7978.461,3496.047,114.849,50.325
7975.957,3496.928,114.813,50.338
7973.457,3497.801,114.777,50.351
7970.967,3498.664,114.742,50.363
7968.492,3499.518,114.706,50.375
7966.034,3500.362,114.671,50.387
7963.593,3501.199,114.635,50.400
7961.166,3502.032,114.601,50.412
7958.748,3502.865,114.566,50.424
7956.337,3503.702,114.531,50.436
7953.929,3504.545,114.496,50.448
7951.521,3505.398,114.462,50.460
7949.107,3506.265,114.427,50.472
7946.687,3507.149,114.392,50.485
7944.255,3508.053,114.357,50.498
7941.812,3508.980,114.322,50.512
7939.357,3509.928,114.287,50.525
7936.896,3510.895,114.251,50.539
7934.429,3511.878,114.216,50.553
7931.961,3512.877,114.180,50.568
7929.494,3513.889,114.145,50.582
7927.030,3514.913,114.109,50.597
7924.573,3515.947,114.074,50.612
7922.125,3516.988,114.039,50.627
7919.689,3518.036,114.003,50.642
7917.266,3519.088,113.969,50.657
7914.852,3520.145,113.934,50.672
7912.447,3521.206,113.899,50.688
7910.048,3522.270,113.865,50.703
7907.654,3523.337,113.830,50.718
7905.261,3524.406,113.796,50.734
7902.869,3525.477,113.761,50.749
7900.475,3526.550,113.727,50.764
7898.077,3527.623,113.692,50.780
7895.673,3528.697,113.658,50.795
7893.263,3529.772,113.623,50.811
7890.845,3530.848,113.588,50.826
7888.419,3531.927,113.553,50.842
7885.986,3533.008,113.518,50.857
7883.545,3534.093,113.483,50.873
7881.095,3535.182,113.448,50.889
7878.636,3536.277,113.412,50.904
7876.167,3537.377,113.377,50.920
7873.688,3538.483,113.341,50.936
