X,Y
48.337,38.875
48.167,38.878
47.948,38.883
47.752,38.888
47.566,38.892
47.374,38.898
47.180,38.906
46.985,38.916
46.788,38.930
46.587,38.946
46.382,38.964
46.179,38.983
45.983,39.001
45.791,39.021
45.598,39.044
45.406,39.072
45.215,39.104
45.026,39.141
44.835,39.179
44.643,39.219
44.451,39.258
44.261,39.297
44.069,39.337
43.872,39.381
43.684,39.426
43.517,39.470
43.330,39.525
43.097,39.602
42.852,39.687
42.632,39.767
42.426,39.845
42.206,39.931
41.970,40.027
41.724,40.129
41.475,40.237
41.223,40.350
40.967,40.469
40.709,40.592
40.448,40.721
40.188,40.855
39.928,40.992
39.669,41.134
39.411,41.280
39.157,41.430
38.905,41.583
38.656,41.739
38.412,41.898
38.172,42.060
37.937,42.224
37.708,42.391
37.485,42.560
37.269,42.730
37.060,42.902
36.861,43.075
36.670,43.250
36.490,43.425
36.322,43.601
36.166,43.778
36.026,43.956
35.903,44.135
35.799,44.316
35.720,44.497
35.669,44.680
35.650,44.862
35.665,45.041
35.715,45.213
35.796,45.378
35.902,45.534
36.030,45.682
36.175,45.823
36.334,45.957
36.506,46.087
36.688,46.212
36.880,46.334
37.081,46.451
37.290,46.566
37.507,46.678
37.730,46.788
37.960,46.894
38.195,46.999
38.436,47.100
38.681,47.200
38.930,47.296
39.183,47.390
39.439,47.480
39.697,47.568
39.957,47.652
40.219,47.732
40.482,47.809
40.746,47.881
41.010,47.950
41.274,48.014
41.538,48.075
41.801,48.131
42.062,48.183
42.321,48.230
42.578,48.274
42.831,48.314
43.079,48.350
43.321,48.383
43.556,48.412
43.783,48.437
44.000,48.459
44.199,48.478
44.382,48.494
44.574,48.507
44.777,48.521
44.954,48.538
45.117,48.558
45.304,48.578
45.502,48.589
45.692,48.586
45.886,48.584
46.089,48.588
46.295,48.595
46.499,48.599
46.703,48.599
46.906,48.591
47.107,48.576
47.306,48.554
47.503,48.527
47.702,48.499
47.901,48.472
48.102,48.444
48.303,48.415
48.504,48.384
48.705,48.349
48.904,48.310
49.101,48.266
49.295,48.219
49.484,48.167
49.674,48.109
49.865,48.046
50.049,47.977
50.232,47.906
50.438,47.846
50.663,47.800
50.870,47.762
51.048,47.726
51.236,47.688
51.447,47.645
51.668,47.600
51.895,47.551
52.128,47.500
52.368,47.447
52.613,47.391
52.860,47.333
53.110,47.273
53.360,47.211
53.611,47.147
53.862,47.082
54.112,47.015
54.361,46.947
54.608,46.878
54.852,46.807
55.094,46.736
55.333,46.663
55.567,46.590
55.798,46.516
56.025,46.440
56.250,46.363
56.470,46.285
56.675,46.211
56.878,46.135
57.111,46.045
57.384,45.937
57.672,45.815
57.947,45.688
58.198,45.555
58.430,45.409
58.644,45.243
58.823,45.047
58.937,44.810
58.975,44.544
58.949,44.293
58.873,44.095
58.758,43.927
58.616,43.757
58.452,43.583
58.269,43.413
58.069,43.248
57.856,43.085
57.633,42.921
57.400,42.758
57.159,42.595
56.911,42.433
56.657,42.272
56.398,42.111
56.135,41.951
55.868,41.793
55.597,41.636
55.324,41.481
55.049,41.329
54.772,41.179
54.495,41.033
54.217,40.890
53.941,40.750
53.667,40.615
53.395,40.485
53.128,40.359
52.867,40.238
52.613,40.124
52.368,40.015
52.132,39.913
51.908,39.818
51.701,39.731
51.516,39.654
51.344,39.584
51.170,39.516
51.004,39.446
50.850,39.376
50.688,39.309
50.509,39.248
50.329,39.190
50.147,39.131
49.960,39.072
49.770,39.021
49.579,38.986
49.387,38.961
49.195,38.942
49.010,38.921
48.822,38.899
48.612,38.883
48.432,38.876
48.337,38.875
