X_px,Y_px,X_mm,Y_mm
4155.000,3598.000,59.865,51.840
4154.899,3598.000,59.864,51.840
4154.600,3598.002,59.859,51.840
4154.110,3598.005,59.852,51.840
4153.436,3598.009,59.843,51.840
4152.584,3598.015,59.830,51.840
4151.562,3598.022,59.816,51.840
4150.374,3598.032,59.799,51.840
4149.028,3598.043,59.779,51.841
4147.532,3598.057,59.758,51.841
4145.891,3598.073,59.734,51.841
4144.111,3598.092,59.708,51.841
4142.200,3598.114,59.681,51.842
4140.165,3598.138,59.651,51.842
4138.011,3598.166,59.620,51.842
4135.746,3598.197,59.588,51.843
4133.375,3598.231,59.554,51.843
4130.906,3598.269,59.518,51.844
4128.346,3598.310,59.481,51.844
4125.700,3598.355,59.443,51.845
4122.976,3598.405,59.404,51.846
4120.180,3598.459,59.363,51.847
4117.319,3598.517,59.322,51.847
4114.399,3598.580,59.280,51.848
4111.427,3598.648,59.237,51.849
4108.409,3598.720,59.194,51.850
4105.353,3598.798,59.150,51.851
4102.265,3598.881,59.105,51.853
4099.150,3598.969,59.060,51.854
4096.018,3599.064,59.015,51.855
4092.872,3599.163,58.970,51.857
4089.721,3599.269,58.925,51.858
4086.571,3599.381,58.879,51.860
4083.428,3599.499,58.834,51.862
4080.299,3599.624,58.789,51.863
4077.191,3599.755,58.744,51.865
4074.111,3599.893,58.700,51.867
4071.064,3600.038,58.656,51.869
4068.058,3600.190,58.612,51.871
4065.099,3600.349,58.570,51.874
4062.194,3600.516,58.528,51.876
4059.349,3600.691,58.487,51.879
4056.572,3600.873,58.447,51.881
4053.868,3601.063,58.408,51.884
4051.244,3601.261,58.370,51.887
4048.707,3601.468,58.334,51.890
4046.264,3601.683,58.298,51.893
4043.920,3601.907,58.265,51.896
4041.683,3602.139,58.232,51.900
4039.555,3602.379,58.202,51.903
4037.536,3602.626,58.173,51.907
4035.624,3602.877,58.145,51.910
4033.818,3603.130,58.119,51.914
4032.118,3603.384,58.095,51.917
4030.524,3603.638,58.072,51.921
4029.034,3603.888,58.050,51.925
4027.648,3604.135,58.030,51.928
4026.365,3604.375,58.012,51.932
4025.183,3604.608,57.995,51.935
4024.104,3604.832,57.979,51.938
4023.125,3605.043,57.965,51.941
4022.246,3605.242,57.952,51.944
4021.466,3605.427,57.941,51.947
4020.785,3605.594,57.931,51.949
4020.202,3605.744,57.923,51.951
4019.715,3605.874,57.916,51.953
4019.325,3605.982,57.910,51.955
4019.030,3606.067,57.906,51.956
4018.830,3606.126,57.903,51.957
4018.724,3606.159,57.902,51.957
4018.698,3606.164,57.901,51.958
4018.600,3606.152,57.900,51.957
4018.390,3606.128,57.897,51.957
4018.072,3606.095,57.892,51.957
4017.649,3606.056,57.886,51.956
4017.123,3606.013,57.879,51.955
4016.499,3605.970,57.870,51.955
4015.779,3605.928,57.859,51.954
4014.967,3605.892,57.848,51.954
4014.064,3605.863,57.835,51.953
4013.076,3605.844,57.820,51.953
4012.004,3605.839,57.805,51.953
4010.853,3605.849,57.788,51.953
4009.624,3605.878,57.771,51.953
4008.322,3605.929,57.752,51.954
4006.948,3606.003,57.732,51.955
4005.508,3606.104,57.711,51.957
4004.002,3606.231,57.690,51.959
4002.432,3606.384,57.667,51.961
4000.802,3606.562,57.643,51.963
3999.112,3606.764,57.619,51.966
3997.365,3606.991,57.594,51.969
3995.563,3607.242,57.568,51.973
3993.708,3607.516,57.541,51.977
3991.802,3607.812,57.514,51.981
3989.848,3608.131,57.486,51.986
3987.846,3608.472,57.457,51.991
3985.801,3608.834,57.427,51.996
3983.712,3609.216,57.397,52.002
3981.583,3609.619,57.367,52.007
3979.416,3610.041,57.335,52.013
3977.212,3610.483,57.304,52.020
3974.975,3610.943,57.271,52.026
3972.705,3611.422,57.239,52.033
