X_px,Y_px,X_mm,Y_mm
8141.000,3824.000,117.295,55.096
8143.049,3823.695,117.325,55.092
8145.135,3823.385,117.355,55.087
8147.258,3823.070,117.386,55.083
8149.417,3822.750,117.417,55.078
8151.610,3822.427,117.448,55.073
8153.836,3822.099,117.480,55.069
8156.095,3821.768,117.513,55.064
8158.385,3821.434,117.546,55.059
8160.706,3821.097,117.579,55.054
8163.055,3820.758,117.613,55.049
8165.434,3820.416,117.647,55.044
8167.839,3820.073,117.682,55.040
8170.270,3819.728,117.717,55.035
8172.727,3819.382,117.752,55.030
8175.208,3819.035,117.788,55.025
8177.711,3818.687,117.824,55.020
8180.237,3818.340,117.861,55.015
8182.784,3817.992,117.897,55.010
8185.351,3817.645,117.934,55.005
8187.937,3817.299,117.972,55.000
8190.541,3816.954,118.009,54.995
8193.161,3816.610,118.047,54.990
8195.798,3816.268,118.085,54.985
8198.449,3815.928,118.123,54.980
8201.114,3815.591,118.161,54.975
8203.792,3815.256,118.200,54.970
8206.482,3814.925,118.239,54.965
8209.183,3814.596,118.278,54.961
8211.892,3814.272,118.317,54.956
8214.610,3813.952,118.356,54.951
8217.337,3813.636,118.395,54.947
8220.069,3813.325,118.435,54.942
8222.808,3813.019,118.474,54.938
8225.550,3812.718,118.514,54.934
8228.296,3812.423,118.553,54.929
8231.045,3812.134,118.593,54.925
8233.794,3811.852,118.632,54.921
8236.544,3811.576,118.672,54.917
8239.294,3811.307,118.712,54.913
8242.041,3811.045,118.751,54.909
8244.786,3810.792,118.791,54.906
8247.527,3810.546,118.830,54.902
8250.264,3810.308,118.870,54.899
8252.994,3810.080,118.909,54.896
8255.718,3809.860,118.948,54.892
8258.434,3809.650,118.987,54.889
8261.140,3809.449,119.026,54.886
8263.836,3809.258,119.065,54.884
8266.521,3809.078,119.104,54.881
8269.195,3808.908,119.142,54.879
8271.855,3808.749,119.181,54.876
8274.502,3808.602,119.219,54.874
8277.133,3808.466,119.257,54.872
8279.748,3808.342,119.294,54.871
8282.345,3808.230,119.332,54.869
8284.925,3808.131,119.369,54.867
8287.484,3808.045,119.406,54.866
8290.023,3807.972,119.442,54.865
8292.543,3807.913,119.479,54.864
8295.041,3807.867,119.515,54.864
8297.521,3807.833,119.551,54.863
8299.980,3807.813,119.586,54.863
8302.422,3807.806,119.621,54.863
8304.845,3807.811,119.656,54.863
8307.250,3807.829,119.691,54.863
8309.639,3807.859,119.725,54.864
8312.011,3807.901,119.759,54.864
8314.367,3807.955,119.793,54.865
8316.708,3808.021,119.827,54.866
8319.034,3808.099,119.860,54.867
8321.347,3808.188,119.894,54.868
8323.645,3808.289,119.927,54.870
8325.929,3808.400,119.960,54.871
8328.201,3808.523,119.993,54.873
8330.461,3808.657,120.025,54.875
8332.710,3808.801,120.058,54.877
8334.947,3808.956,120.090,54.879
8337.174,3809.121,120.122,54.882
8339.391,3809.297,120.154,54.884
8341.598,3809.483,120.186,54.887
8343.796,3809.678,120.217,54.890
8345.986,3809.884,120.249,54.893
8348.169,3810.099,120.280,54.896
8350.344,3810.323,120.312,54.899
8352.512,3810.557,120.343,54.902
8354.674,3810.800,120.374,54.906
8356.830,3811.052,120.405,54.910
8358.980,3811.313,120.436,54.913
8361.127,3811.582,120.467,54.917
8363.270,3811.860,120.498,54.921
8365.408,3812.146,120.529,54.925
8367.544,3812.441,120.559,54.930
8369.678,3812.744,120.590,54.934
8371.810,3813.054,120.621,54.938
8373.939,3813.372,120.652,54.943
8376.068,3813.698,120.682,54.948
8378.197,3814.031,120.713,54.952
8380.327,3814.372,120.744,54.957
8382.457,3814.719,120.774,54.962
8384.588,3815.074,120.805,54.968
8386.721,3815.435,120.836,54.973
8388.856,3815.803,120.866,54.978
8390.995,3816.177,120.897,54.983
8393.137,3816.558,120.928,54.989
8395.282,3816.945,120.959,54.994
8397.434,3817.338,120.990,55.000
8399.589,3817.736,121.021,55.006
8401.750,3818.141,121.052,55.012
8403.917,3818.551,121.083,55.018
8406.089,3818.966,121.115,55.024
8408.268,3819.387,121.146,55.030
8410.450,3819.814,121.178,55.036
8412.639,3820.247,121.209,55.042
8414.831,3820.685,121.241,55.048
8417.028,3821.128,121.272,55.055
8419.229,3821.578,121.304,55.061
8421.435,3822.033,121.336,55.068
8423.644,3822.494,121.368,55.074
8425.855,3822.960,121.400,55.081
8428.071,3823.432,121.431,55.088
8430.289,3823.910,121.463,55.095
8432.511,3824.394,121.495,55.102
8434.734,3824.883,121.527,55.109
8436.960,3825.379,121.560,55.116
8439.188,3825.880,121.592,55.123
8441.417,3826.386,121.624,55.130
8443.647,3826.899,121.656,55.138
8445.880,3827.417,121.688,55.145
8448.113,3827.942,121.720,55.153
8450.347,3828.472,121.752,55.161
8452.581,3829.008,121.785,55.168
8454.815,3829.549,121.817,55.176
8457.050,3830.097,121.849,55.184
8459.284,3830.651,121.881,55.192
8461.519,3831.210,121.913,55.200
8463.751,3831.775,121.946,55.208
8465.983,3832.347,121.978,55.216
8468.214,3832.924,122.010,55.225
8470.443,3833.507,122.042,55.233
8472.671,3834.096,122.074,55.242
8474.896,3834.692,122.106,55.250
8477.120,3835.293,122.138,55.259
8479.341,3835.900,122.170,55.268
8481.560,3836.513,122.202,55.276
8483.774,3837.132,122.234,55.285
8485.987,3837.758,122.266,55.294
8488.195,3838.389,122.298,55.303
8490.400,3839.026,122.330,55.313
8492.602,3839.670,122.361,55.322
8494.799,3840.319,122.393,55.331
8496.991,3840.975,122.424,55.341
8499.179,3841.637,122.456,55.350
8501.362,3842.305,122.487,55.360
8503.540,3842.979,122.519,55.370
8505.712,3843.659,122.550,55.379
8507.879,3844.345,122.581,55.389
8510.040,3845.038,122.612,55.399
8512.194,3845.737,122.644,55.409
8514.343,3846.442,122.674,55.419
8516.484,3847.153,122.705,55.430
8518.620,3847.869,122.736,55.440
8520.748,3848.591,122.767,55.450
8522.870,3849.318,122.797,55.461
8524.985,3850.049,122.828,55.471
8527.093,3850.785,122.858,55.482
8529.193,3851.525,122.888,55.493
8531.288,3852.269,122.919,55.503
8533.374,3853.016,122.949,55.514
8535.454,3853.765,122.979,55.525
8537.525,3854.518,123.008,55.536
8539.591,3855.273,123.038,55.547
8541.647,3856.030,123.068,55.558
8543.697,3856.788,123.097,55.569
8545.739,3857.548,123.127,55.579
8547.773,3858.308,123.156,55.590
8549.799,3859.070,123.185,55.601
8551.817,3859.831,123.214,55.612
8553.828,3860.593,123.243,55.623
8555.830,3861.354,123.272,55.634
8557.824,3862.115,123.301,55.645
8559.810,3862.874,123.330,55.656
8561.787,3863.632,123.358,55.667
8563.757,3864.389,123.386,55.678
8565.717,3865.143,123.415,55.689
8567.669,3865.895,123.443,55.700
8569.612,3866.645,123.471,55.711
8571.547,3867.391,123.499,55.721
8573.473,3868.134,123.526,55.732
8575.390,3868.873,123.554,55.743
8577.297,3869.608,123.582,55.753
8579.196,3870.339,123.609,55.764
8581.086,3871.065,123.636,55.774
8582.966,3871.786,123.663,55.785
8584.837,3872.501,123.690,55.795
