X,Y
116.858,51.382
116.890,51.381
116.922,51.380
116.955,51.379
116.988,51.378
117.022,51.377
117.056,51.376
117.091,51.375
117.126,51.374
117.161,51.374
117.197,51.374
117.232,51.373
117.268,51.373
117.305,51.373
117.341,51.373
117.378,51.374
117.414,51.374
117.451,51.375
117.488,51.376
117.525,51.377
117.561,51.378
117.598,51.379
117.635,51.381
117.672,51.382
117.708,51.384
117.745,51.386
117.781,51.388
117.818,51.390
117.855,51.392
117.891,51.394
117.928,51.397
117.964,51.399
118.001,51.402
118.038,51.405
118.074,51.407
118.111,51.410
118.148,51.413
118.184,51.416
118.221,51.418
118.258,51.421
118.294,51.424
118.331,51.427
118.368,51.430
118.405,51.433
118.441,51.435
118.478,51.438
118.515,51.441
118.552,51.444
118.588,51.448
118.625,51.451
118.661,51.454
118.698,51.458
118.734,51.461
118.770,51.465
118.806,51.469
118.842,51.473
118.878,51.477
118.913,51.482
118.949,51.486
118.984,51.491
119.019,51.497
119.053,51.502
119.088,51.508
119.122,51.514
119.156,51.520
119.190,51.527
119.223,51.534
119.257,51.541
119.290,51.548
119.324,51.555
119.357,51.562
119.390,51.570
119.424,51.577
119.457,51.585
119.491,51.592
119.524,51.600
119.558,51.608
119.592,51.615
119.626,51.623
119.660,51.630
119.695,51.638
119.729,51.645
119.765,51.652
119.800,51.660
119.835,51.667
119.871,51.674
119.907,51.681
119.944,51.688
119.980,51.696
120.017,51.703
120.054,51.711
120.091,51.719
120.129,51.727
120.166,51.735
120.204,51.744
120.242,51.753
120.281,51.762
120.319,51.772
120.358,51.782
120.397,51.792
120.436,51.803
120.475,51.815
120.514,51.827
120.554,51.840
120.593,51.853
120.633,51.867
120.673,51.881
120.713,51.896
120.752,51.912
120.792,51.927
120.832,51.944
120.871,51.960
120.911,51.978
120.950,51.995
120.989,52.013
121.028,52.031
121.067,52.050
121.105,52.069
121.143,52.088
121.181,52.107
121.218,52.127
121.255,52.147
121.291,52.167
121.327,52.187
121.363,52.207
121.398,52.228
121.432,52.249
121.466,52.269
121.499,52.290
121.532,52.311
121.564,52.332
121.595,52.354
121.626,52.375
121.657,52.397
121.687,52.419
121.717,52.441
121.746,52.463
121.775,52.486
121.803,52.509
121.832,52.533
121.860,52.557
121.887,52.581
121.915,52.606
121.942,52.631
121.969,52.656
121.996,52.682
122.022,52.709
122.049,52.736
122.075,52.763
122.101,52.791
122.127,52.820
122.153,52.849
122.179,52.878
122.205,52.908
122.230,52.938
122.255,52.969
122.280,53.000
122.305,53.031
122.330,53.063
122.354,53.095
122.378,53.127
122.401,53.159
122.425,53.191
122.448,53.224
122.470,53.256
122.493,53.289
122.515,53.322
122.536,53.355
122.558,53.388
122.579,53.421
122.599,53.453
122.619,53.486
122.639,53.519
122.658,53.552
122.677,53.585
122.695,53.617
122.713,53.650
122.731,53.683
122.748,53.716
122.765,53.748
122.781,53.781
122.797,53.814
122.813,53.847
122.828,53.880
122.843,53.913
122.858,53.945
122.872,53.979
122.886,54.012
122.900,54.045
122.913,54.078
122.926,54.111
122.938,54.145
122.950,54.178
122.962,54.212
122.973,54.246
122.985,54.280
122.995,54.314
123.006,54.348
123.016,54.383
123.026,54.418
123.036,54.453
123.045,54.489
123.054,54.525
123.063,54.562
123.072,54.599
123.080,54.636
123.089,54.674
123.097,54.713
123.104,54.752
123.112,54.791
123.119,54.831
123.127,54.872
123.133,54.914
123.140,54.956
123.147,54.999
123.153,55.042
123.160,55.086
123.166,55.130
123.171,55.175
123.177,55.220
123.182,55.266
123.187,55.312
123.192,55.359
123.196,55.406
123.200,55.453
123.204,55.500
123.208,55.548
123.211,55.595
123.214,55.643
123.217,55.692
123.219,55.740
123.221,55.788
123.223,55.836
123.224,55.885
123.225,55.933
123.225,55.981
123.225,56.029
123.225,56.077
123.224,56.125
123.223,56.173
123.221,56.221
123.220,56.268
123.217,56.315
123.215,56.363
123.212,56.410
123.208,56.457
123.204,56.503
123.200,56.550
123.196,56.597
123.191,56.643
123.186,56.690
123.181,56.736
123.176,56.783
123.170,56.829
123.164,56.876
123.157,56.922
123.151,56.968
123.144,57.015
123.137,57.061
123.130,57.107
123.122,57.154
123.115,57.200
123.107,57.247
123.099,57.294
123.091,57.340
123.082,57.387
123.074,57.434
123.065,57.481
123.056,57.527
123.047,57.574
123.038,57.621
123.029,57.668
123.019,57.715
123.009,57.761
122.998,57.808
122.987,57.854
122.976,57.900
122.965,57.946
122.953,57.992
122.940,58.037
122.928,58.083
122.914,58.128
122.901,58.172
122.887,58.217
122.872,58.261
122.857,58.304
122.841,58.348
122.825,58.390
122.808,58.433
122.791,58.475
122.773,58.516
122.754,58.557
122.735,58.597
122.715,58.637
122.694,58.677
122.673,58.716
122.652,58.754
122.630,58.792
122.607,58.830
122.584,58.868
122.561,58.905
122.537,58.941
122.513,58.978
122.489,59.014
122.465,59.050
122.440,59.086
122.415,59.122
122.390,59.158
122.365,59.193
122.339,59.228
122.314,59.263
122.288,59.299
122.263,59.334
122.237,59.369
122.212,59.404
122.186,59.439
122.161,59.474
122.136,59.509
122.110,59.545
122.085,59.580
122.060,59.615
122.035,59.651
122.010,59.686
121.985,59.721
121.960,59.757
121.934,59.792
121.909,59.827
121.884,59.862
121.858,59.897
121.833,59.932
121.807,59.967
121.781,60.002
121.755,60.037
121.729,60.071
121.702,60.105
121.675,60.140
121.648,60.174
121.621,60.207
121.593,60.241
121.566,60.275
121.537,60.308
121.509,60.341
121.480,60.373
121.451,60.406
121.422,60.438
121.392,60.469
121.363,60.500
121.333,60.531
121.303,60.561
121.274,60.590
121.244,60.618
121.214,60.646
121.185,60.673
121.156,60.700
121.127,60.725
121.098,60.750
121.069,60.773
121.041,60.796
121.013,60.817
120.986,60.838
120.959,60.857
120.933,60.875
120.907,60.892
120.882,60.907
120.857,60.922
120.832,60.935
120.808,60.947
120.785,60.959
120.761,60.970
120.738,60.981
120.715,60.992
120.693,61.002
120.670,61.012
120.647,61.022
120.625,61.033
120.602,61.043
120.579,61.055
120.556,61.067
120.533,61.079
120.509,61.092
120.486,61.106
120.461,61.120
120.437,61.134
120.412,61.149
120.386,61.163
120.360,61.178
120.333,61.193
120.306,61.207
120.278,61.221
120.249,61.235
120.220,61.248
120.189,61.261
120.158,61.274
120.126,61.285
120.093,61.296
120.058,61.306
120.023,61.315
119.987,61.324
119.951,61.331
119.913,61.339
119.875,61.345
119.836,61.351
119.797,61.356
119.757,61.361
119.717,61.365
119.677,61.369
119.636,61.372
119.595,61.375
119.553,61.378
119.512,61.381
119.471,61.383
119.429,61.385
119.388,61.387
119.347,61.389
119.306,61.390
119.265,61.392
119.225,61.393
119.185,61.395
119.145,61.397
119.106,61.398
119.067,61.400
119.028,61.402
118.990,61.403
118.951,61.405
118.913,61.406
118.875,61.407
118.837,61.408
118.799,61.409
118.762,61.410
118.724,61.411
118.686,61.412
118.648,61.412
118.610,61.412
118.572,61.412
118.533,61.412
118.495,61.411
118.456,61.410
118.417,61.409
118.378,61.408
118.338,61.406
118.298,61.404
118.258,61.401
118.218,61.399
118.177,61.396
118.136,61.393
118.095,61.390
118.054,61.386
118.013,61.383
117.972,61.379
117.931,61.376
117.890,61.372
117.849,61.368
117.808,61.364
117.767,61.361
117.727,61.357
117.686,61.354
117.646,61.350
117.606,61.347
117.567,61.343
117.527,61.340
117.488,61.337
117.449,61.335
117.411,61.332
117.373,61.330
117.336,61.328
117.298,61.326
117.261,61.324
117.224,61.322
