X,Y
54.290,61.335
54.273,61.335
54.254,61.335
54.234,61.336
54.214,61.336
54.193,61.336
54.171,61.337
54.149,61.337
54.126,61.338
54.103,61.338
54.079,61.339
54.055,61.340
54.031,61.340
54.007,61.341
53.983,61.342
53.958,61.342
53.934,61.343
53.910,61.344
53.886,61.345
53.863,61.346
53.839,61.347
53.816,61.348
53.793,61.349
53.770,61.350
53.747,61.351
53.724,61.352
53.702,61.353
53.679,61.354
53.656,61.355
53.634,61.356
53.611,61.357
53.589,61.358
53.566,61.359
53.543,61.360
53.521,61.361
53.498,61.362
53.475,61.363
53.452,61.364
53.429,61.365
53.406,61.366
53.382,61.367
53.359,61.368
53.336,61.369
53.313,61.370
53.289,61.371
53.266,61.372
53.242,61.373
53.219,61.374
53.195,61.375
53.172,61.376
53.148,61.377
53.125,61.378
53.101,61.379
53.078,61.380
53.054,61.381
53.031,61.382
53.007,61.382
52.984,61.383
52.960,61.384
52.937,61.385
52.913,61.386
52.890,61.387
52.867,61.388
52.843,61.389
52.820,61.390
52.797,61.391
52.774,61.392
52.751,61.393
52.728,61.393
52.705,61.394
52.682,61.395
52.660,61.396
52.637,61.397
52.615,61.398
52.592,61.399
52.570,61.400
52.548,61.401
52.526,61.402
52.504,61.403
52.482,61.404
52.460,61.405
52.438,61.406
52.416,61.407
52.395,61.408
52.373,61.409
52.352,61.410
52.331,61.411
52.309,61.412
52.288,61.413
52.267,61.414
52.246,61.415
52.225,61.416
52.205,61.417
52.184,61.418
52.163,61.419
52.142,61.419
52.122,61.420
52.101,61.420
52.081,61.421
52.060,61.421
52.039,61.421
52.019,61.421
51.998,61.421
51.978,61.421
51.957,61.420
51.936,61.420
51.915,61.419
51.895,61.419
51.874,61.419
51.853,61.418
51.831,61.418
51.810,61.418
51.788,61.418
51.767,61.418
51.745,61.419
51.723,61.419
51.700,61.420
51.678,61.421
51.655,61.423
51.632,61.424
51.609,61.426
51.586,61.428
51.563,61.430
51.540,61.432
51.518,61.435
51.495,61.437
51.473,61.439
51.451,61.441
51.429,61.443
51.408,61.445
51.387,61.447
51.367,61.449
51.347,61.451
51.328,61.452
51.310,61.453
51.292,61.454
51.274,61.455
51.256,61.456
51.239,61.456
51.221,61.457
51.203,61.458
51.185,61.459
51.167,61.459
51.148,61.461
51.129,61.462
51.109,61.463
51.089,61.465
51.067,61.467
51.045,61.470
51.022,61.472
50.998,61.475
50.974,61.479
50.949,61.482
50.924,61.486
50.898,61.489
50.872,61.494
50.846,61.498
50.820,61.502
50.794,61.506
50.768,61.511
50.742,61.516
50.716,61.520
50.691,61.525
50.665,61.530
50.641,61.535
50.616,61.540
50.593,61.544
50.569,61.549
50.547,61.554
50.524,61.559
50.502,61.563
50.481,61.568
50.459,61.573
50.438,61.577
50.417,61.582
50.397,61.586
50.376,61.590
50.356,61.595
50.336,61.599
50.315,61.603
50.295,61.607
50.275,61.611
50.255,61.614
50.234,61.618
50.214,61.622
50.193,61.625
50.172,61.628
50.151,61.632
50.130,61.635
50.108,61.639
50.086,61.642
50.064,61.645
50.042,61.649
50.019,61.652
49.996,61.656
49.972,61.659
49.949,61.663
49.924,61.667
49.899,61.671
49.874,61.675
49.848,61.679
49.822,61.683
49.795,61.687
49.768,61.692
49.741,61.697
49.714,61.701
49.686,61.706
49.658,61.711
49.630,61.716
49.602,61.721
49.574,61.726
49.546,61.731
49.518,61.737
49.489,61.742
49.461,61.747
49.433,61.753
49.405,61.758
49.377,61.764
49.350,61.770
49.322,61.775
49.295,61.781
49.268,61.787
49.241,61.793
49.215,61.799
49.188,61.805
49.161,61.811
49.135,61.817
49.108,61.823
49.082,61.829
49.056,61.836
49.029,61.842
49.002,61.849
48.976,61.855
48.949,61.862
48.922,61.869
48.895,61.875
48.868,61.882
48.840,61.889
48.813,61.897
48.785,61.904
48.757,61.911
48.728,61.919
48.700,61.926
48.671,61.934
48.641,61.942
48.612,61.950
48.582,61.958
48.553,61.966
48.523,61.974
48.492,61.982
48.462,61.990
48.431,61.998
48.400,62.006
48.369,62.015
48.338,62.023
48.307,62.031
48.275,62.040
48.244,62.048
48.212,62.056
48.180,62.065
48.148,62.073
48.116,62.082
48.083,62.090
48.051,62.098
48.018,62.107
47.985,62.115
47.953,62.124
47.920,62.132
47.887,62.140
47.853,62.149
47.820,62.157
47.787,62.166
47.753,62.174
47.719,62.183
47.685,62.192
47.652,62.200
47.617,62.209
47.583,62.218
47.549,62.227
47.515,62.236
47.480,62.245
47.445,62.254
47.411,62.264
47.376,62.273
47.341,62.282
47.306,62.292
47.271,62.302
47.235,62.312
47.200,62.322
47.164,62.332
47.129,62.343
47.093,62.353
47.057,62.364
47.021,62.374
46.985,62.385
46.949,62.396
46.913,62.407
46.877,62.419
46.841,62.430
46.805,62.441
46.769,62.453
46.733,62.464
46.697,62.476
46.661,62.487
46.624,62.499
46.588,62.511
46.552,62.523
46.516,62.535
46.481,62.546
46.445,62.558
46.409,62.570
46.373,62.582
46.338,62.594
46.302,62.606
46.267,62.618
46.232,62.630
46.197,62.642
46.162,62.654
46.127,62.666
46.092,62.678
46.058,62.690
46.023,62.702
45.989,62.714
45.955,62.726
45.920,62.738
45.886,62.750
45.852,62.763
45.818,62.775
45.784,62.787
45.751,62.799
45.717,62.811
45.683,62.824
45.649,62.836
45.616,62.849
45.582,62.861
45.548,62.874
45.515,62.886
45.481,62.899
45.448,62.912
45.414,62.925
45.380,62.938
45.347,62.951
45.313,62.965
45.279,62.978
45.245,62.992
45.211,63.005
45.178,63.019
45.144,63.033
45.110,63.047
45.076,63.061
45.042,63.075
45.008,63.089
44.974,63.104
44.940,63.118
44.907,63.132
44.873,63.147
44.839,63.161
44.806,63.176
44.772,63.191
44.739,63.206
44.706,63.220
44.673,63.235
44.639,63.250
44.607,63.265
44.574,63.280
44.541,63.295
44.509,63.310
44.476,63.325
44.444,63.340
44.412,63.356
44.380,63.371
44.349,63.386
44.317,63.401
44.286,63.416
44.255,63.431
44.224,63.446
44.193,63.462
44.163,63.477
44.132,63.492
44.102,63.507
44.072,63.523
44.042,63.538
44.012,63.553
43.982,63.569
43.952,63.584
43.922,63.600
43.893,63.615
43.863,63.631
43.834,63.646
43.805,63.662
43.776,63.677
43.747,63.693
43.717,63.709
43.688,63.724
43.659,63.740
