Distance_(mm),Gray_Value
0.0000,50.2779
0.0143,50.1194
0.0287,50.0023
0.0430,50.3162
0.0574,50.7446
0.0717,50.7509
0.0860,50.8739
0.1004,51.0626
0.1147,51.1126
0.1291,51.1122
0.1434,50.9000
0.1577,50.8820
0.1721,50.9910
0.1864,51.3477
0.2008,51.7153
0.2151,51.9297
0.2294,51.9599
0.2438,51.8189
0.2581,51.6401
0.2725,51.8775
0.2868,52.1802
0.3011,52.2320
0.3155,52.0658
0.3298,52.1342
0.3442,52.5162
0.3585,52.8153
0.3728,52.8536
0.3872,52.9414
0.4015,53.1095
0.4159,53.2784
0.4302,53.4685
0.4445,53.5018
0.4589,53.7072
0.4732,53.6996
0.4876,53.7541
0.5019,54.0306
0.5162,54.3550
0.5306,54.5068
0.5449,54.5000
0.5593,54.6162
0.5736,54.7126
0.5879,54.8707
0.6023,54.9707
0.6166,55.0279
0.6310,55.0896
0.6453,55.3347
0.6596,55.5518
0.6740,55.5023
0.6883,55.3023
0.7027,55.3099
0.7170,55.1932
0.7313,55.4162
0.7457,55.7815
0.7600,55.8050
0.7744,55.4225
0.7887,55.3396
0.8030,55.6676
0.8174,56.2464
0.8317,56.4279
0.8461,56.2721
0.8604,56.0072
0.8747,55.9568
0.8891,56.1099
0.9034,56.2216
0.9178,56.3162
0.9321,56.2653
0.9464,56.3153
0.9608,56.5234
0.9751,56.6563
0.9895,56.6757
1.0038,56.6613
1.0182,56.6500
1.0325,56.5784
1.0468,56.4113
1.0612,56.3356
1.0755,56.2757
1.0899,56.3171
1.1042,56.6063
1.1185,56.8514
1.1329,56.9545
1.1472,57.1599
1.1616,57.3613
1.1759,57.5554
1.1902,57.8824
1.2046,58.0982
1.2189,58.0378
1.2333,57.9095
1.2476,58.1320
1.2619,58.3000
1.2763,58.3464
1.2906,58.1342
1.3050,58.1257
1.3193,58.1018
1.3336,58.3311
1.3480,58.6338
1.3623,58.7135
1.3767,58.7986
1.3910,58.8716
1.4053,58.8878
1.4197,59.0860
1.4340,59.3608
1.4484,59.4586
1.4627,59.6077
1.4770,59.9766
1.4914,60.0860
1.5057,60.1685
1.5201,60.1081
1.5344,60.2086
1.5487,60.3167
1.5631,60.4329
1.5774,60.5279
1.5918,60.5513
1.6061,60.4730
1.6204,60.4716
1.6348,60.5144
1.6491,60.6104
1.6635,60.5563
1.6778,60.5126
1.6921,60.5856
1.7065,60.9189
1.7208,61.0964
1.7352,61.2045
1.7495,60.9667
1.7638,60.8401
1.7782,60.8613
1.7925,60.9482
1.8069,60.8324
1.8212,60.7577
1.8355,60.8568
1.8499,61.0153
1.8642,60.9532
1.8786,61.0104
1.8929,61.0293
1.9072,61.0824
1.9216,61.1216
1.9359,61.1405
1.9503,61.3527
1.9646,61.5671
1.9789,61.5288
1.9933,61.5694
2.0076,61.6856
2.0220,61.8077
2.0363,61.8613
2.0506,61.8788
2.0650,61.6987
2.0793,61.8248
2.0937,61.6212
2.1080,61.6851
2.1223,61.7761
2.1367,61.9477
2.1510,62.1491
2.1654,62.3779
2.1797,62.5149
2.1940,62.6892
2.2084,62.7108
2.2227,62.6369
2.2371,62.6032
2.2514,62.7257
2.2657,62.6865
2.2801,62.4230
2.2944,62.3635
2.3088,62.5252
2.3231,62.7604
2.3374,62.9532
2.3518,63.0297
2.3661,62.8482
2.3805,62.7995
2.3948,62.9986
2.4091,63.1041
2.4235,63.1500
2.4378,62.8743
2.4522,62.9896
2.4665,63.2081
2.4808,63.4955
2.4952,63.7045
2.5095,63.7712
2.5239,63.7761
2.5382,63.9698
2.5525,63.5896
2.5669,63.6500
2.5812,63.6108
