Distance_(mm),Gray_Value
0.0000,113.0941
0.0145,112.3597
0.0290,111.5842
0.0435,110.9868
0.0580,110.9950
0.0725,111.2772
0.0869,111.3680
0.1014,111.5528
0.1159,111.4984
0.1304,111.8564
0.1449,112.2030
0.1594,112.3482
0.1739,112.4241
0.1884,112.7079
0.2029,112.8713
0.2174,113.4769
0.2318,114.1568
0.2463,114.6535
0.2608,115.0627
0.2753,115.3036
0.2898,115.9422
0.3043,116.2162
0.3188,115.8993
0.3333,115.6403
0.3478,115.6980
0.3623,115.5759
0.3768,115.1782
0.3912,114.6584
0.4057,114.3564
0.4202,113.9043
0.4347,113.4818
0.4492,113.1551
0.4637,112.8185
0.4782,112.4868
0.4927,112.4224
0.5072,112.7079
0.5217,113.4950
0.5362,114.8531
0.5506,116.2574
0.5651,117.2756
0.5796,117.9703
0.5941,119.0264
0.6086,120.1799
0.6231,121.1733
0.6376,121.6617
0.6521,121.9307
0.6666,121.5578
0.6811,121.1997
0.6955,120.6089
0.7100,119.8762
0.7245,118.5116
0.7390,117.1304
0.7535,115.5644
0.7680,114.4604
0.7825,113.5413
0.7970,113.0347
0.8115,112.6089
0.8260,112.4158
0.8405,112.5165
0.8549,112.8399
0.8694,113.2673
0.8839,113.6535
0.8984,114.0842
0.9129,114.3300
0.9274,114.2706
0.9419,113.9984
0.9564,114.4389
0.9709,114.5247
0.9854,114.8960
0.9998,114.9406
1.0143,115.1452
1.0288,115.4010
1.0433,115.9505
1.0578,116.5726
1.0723,116.6535
1.0868,116.5363
1.1013,116.5000
1.1158,116.5165
1.1303,116.6700
1.1448,116.5660
1.1592,116.6155
1.1737,116.7178
1.1882,116.6007
1.2027,116.7244
1.2172,116.8234
1.2317,116.7690
1.2462,116.6304
1.2607,116.4868
1.2752,116.2706
1.2897,116.2162
1.3042,115.9208
1.3186,115.7195
1.3331,115.9373
1.3476,115.9571
1.3621,116.3812
1.3766,116.9620
1.3911,117.2178
1.4056,117.4290
1.4201,117.4059
1.4346,117.4505
1.4491,117.5693
1.4635,117.6205
1.4780,117.7508
1.4925,117.9967
1.5070,118.1436
1.5215,118.1436
1.5360,117.9554
1.5505,117.9422
1.5650,118.1485
1.5795,118.1848
1.5940,118.3416
1.6085,118.6700
1.6229,118.6683
1.6374,118.5660
1.6519,118.3119
1.6664,118.6733
1.6809,119.3317
1.6954,120.2294
1.7099,120.9406
1.7244,121.6254
1.7389,122.2508
1.7534,122.6980
1.7678,123.4472
1.7823,123.8515
1.7968,124.1848
1.8113,124.4389
1.8258,124.5429
1.8403,124.7442
1.8548,124.4472
1.8693,124.2574
1.8838,124.5479
1.8983,124.9835
1.9128,125.3680
1.9272,125.4835
1.9417,125.6238
1.9562,125.8152
1.9707,126.4340
1.9852,127.0050
1.9997,127.3515
2.0142,127.3894
2.0287,127.3383
2.0432,127.2376
2.0577,127.1155
2.0722,127.2195
2.0866,127.3548
2.1011,127.5132
2.1156,127.5247
2.1301,127.8861
2.1446,128.2112
2.1591,128.1287
2.1736,127.8399
2.1881,127.8515
2.2026,127.7244
2.2171,127.2013
2.2315,126.9208
2.2460,126.5330
2.2605,126.5875
2.2750,126.9505
2.2895,127.4274
2.3040,127.8366
2.3185,127.8350
2.3330,128.0330
2.3475,128.0644
2.3620,128.1188
2.3765,128.4125
2.3909,128.7129
2.4054,128.9884
2.4199,129.2855
2.4344,129.7442
2.4489,130.0495
2.4634,129.8993
2.4779,129.9307
2.4924,129.9934
2.5069,130.0066
2.5214,130.2046
2.5358,130.2822
2.5503,130.2855
2.5648,130.5066
2.5793,131.0446
2.5938,131.3366
2.6083,131.5379
2.6228,131.5990
2.6373,131.0809
2.6518,130.6155
2.6663,130.3399
2.6808,130.4489
2.6952,130.4720
2.7097,130.1898
2.7242,130.1304
2.7387,130.3102
2.7532,130.5396
2.7677,130.7030
2.7822,131.1568
2.7967,131.5280
2.8112,131.8185
2.8257,131.7492
2.8402,131.8317
2.8546,131.9059
2.8691,131.8597
2.8836,131.9307
2.8981,132.2706
2.9126,132.6122
2.9271,133.1469
2.9416,133.9720
2.9561,134.6518
2.9706,135.1337
2.9851,135.4753
2.9995,136.0280
3.0140,136.1832
3.0285,135.9753
3.0430,136.0016
3.0575,135.9835
3.0720,135.7244
3.0865,135.2327
3.1010,135.0644
3.1155,135.0743
3.1300,135.1353
3.1445,135.0726
3.1589,135.2541
3.1734,135.1139
3.1879,135.0148
3.2024,135.0495
3.2169,135.6353
3.2314,136.9753
3.2459,138.3960
3.2604,139.3449
3.2749,140.2228
3.2894,140.8333
3.3038,141.1073
3.3183,141.1271
3.3328,140.8020
3.3473,140.4884
3.3618,140.7030
3.3763,140.7228
3.3908,140.5198
3.4053,139.9769
3.4198,138.7030
3.4343,137.4736
3.4488,136.8795
3.4632,137.0182
3.4777,137.3069
3.4922,137.2591
3.5067,137.4604
3.5212,137.6997
3.5357,138.1106
3.5502,138.4422
3.5647,138.5908
3.5792,138.6386
3.5937,138.8927
3.6082,139.2657
3.6226,139.4307
3.6371,139.6469
3.6516,140.0512
3.6661,140.2079
3.6806,140.3432
3.6951,140.5462
3.7096,140.5363
3.7241,140.4043
3.7386,140.4934
3.7531,140.6485
3.7675,140.5280
3.7820,140.6188
3.7965,140.9290
3.8110,140.9472
3.8255,141.1122
3.8400,141.1716
3.8545,141.1584
3.8690,140.9868
3.8835,140.8515
3.8980,140.8680
3.9125,141.1535
3.9269,141.3399
3.9414,141.4521
3.9559,141.4125
3.9704,141.6997
3.9849,141.8086
3.9994,141.7294
4.0139,141.5743
4.0284,141.6485
4.0429,141.8366
4.0574,142.0247
4.0718,142.1766
4.0863,142.5280
4.1008,142.6122
4.1153,142.6271
4.1298,142.7838
4.1443,142.9852
4.1588,143.3498
4.1733,143.5016
4.1878,143.8119
4.2023,143.8762
4.2168,143.9076
4.2312,143.6634
4.2457,143.4653
4.2602,143.5148
4.2747,143.7360
4.2892,143.4884
4.3037,143.2904
4.3182,142.7129
4.3327,142.3779
4.3472,142.4422
4.3617,142.7756
4.3762,143.3729
4.3906,143.7079
4.4051,143.8300
4.4196,144.2129
4.4341,144.5759
4.4486,144.7063
4.4631,144.8069
4.4776,144.8795
4.4921,145.1337
4.5066,145.1766
4.5211,145.5116
4.5355,145.5710
4.5500,145.2558
4.5645,145.2294
4.5790,145.2574
4.5935,145.6287
4.6080,145.7129
4.6225,145.5132
4.6370,145.2310
4.6515,145.1881
4.6660,145.1667
4.6805,145.2921
4.6949,145.4637
4.7094,145.6865
4.7239,145.8366
4.7384,146.0644
4.7529,146.4142
4.7674,146.5379
4.7819,146.7624
4.7964,146.8894
4.8109,147.0875
4.8254,147.3746
4.8398,147.5726
4.8543,147.7475
4.8688,147.7624
4.8833,147.7178
4.8978,147.6832
4.9123,147.3498
4.9268,146.6947
4.9413,146.2046
4.9558,145.7739
4.9703,145.3102
4.9848,145.0726
4.9992,144.7310
5.0137,144.0165
5.0282,143.7838
5.0427,143.7079
5.0572,143.6799
5.0717,143.4290
5.0862,143.2409
5.1007,143.1914
5.1152,142.9785
5.1297,142.5297
5.1442,142.3581
5.1586,141.8135
5.1731,141.4439
5.1876,141.2442
5.2021,141.0132
5.2166,140.7129
5.2311,140.4604
5.2456,139.7409
5.2601,139.5413
5.2746,139.2112
5.2891,138.9852
5.3035,138.4637
5.3180,137.6980
5.3325,137.1056
5.3470,136.8135
5.3615,136.5792
5.3760,136.0825
5.3905,135.2376
5.4050,134.2921
5.4195,133.6535
5.4340,133.0330
5.4485,132.2574
5.4629,131.5726
5.4774,130.8300
5.4919,130.1584
5.5064,129.4356
5.5209,128.6254
5.5354,127.6766
5.5499,126.8729
5.5644,125.7591
5.5789,125.2327
5.5934,124.3333
5.6079,123.6056
5.6223,122.6403
5.6368,121.9422
5.6513,121.6419
5.6658,120.9753
5.6803,120.0116
5.6948,119.1947
5.7093,118.6238
5.7238,118.2244
5.7383,117.5743
5.7528,116.5759
5.7672,115.5495
5.7817,114.7129
5.7962,114.0825
5.8107,113.6139
5.8252,113.1436
5.8397,113.1287
5.8542,112.8366
5.8687,112.4241
5.8832,111.8482
5.8977,111.2904
5.9122,110.6832
5.9266,110.0660
5.9411,109.5429
