X,Y
45.242,51.584
45.281,51.577
45.319,51.569
45.358,51.561
45.397,51.554
45.436,51.546
45.475,51.539
45.514,51.532
45.553,51.524
45.592,51.517
45.632,51.510
45.671,51.503
45.711,51.496
45.751,51.489
45.791,51.482
45.832,51.475
45.872,51.469
45.913,51.462
45.954,51.456
45.995,51.449
46.036,51.443
46.077,51.437
46.119,51.430
46.161,51.424
46.203,51.418
46.245,51.412
46.287,51.407
46.330,51.401
46.373,51.395
46.416,51.390
46.460,51.384
46.503,51.379
46.547,51.373
46.591,51.368
46.636,51.363
46.680,51.358
46.725,51.353
46.770,51.349
46.815,51.344
46.861,51.339
46.906,51.335
46.952,51.331
46.998,51.326
47.044,51.322
47.090,51.318
47.136,51.314
47.183,51.311
47.229,51.307
47.276,51.303
47.323,51.300
47.369,51.297
47.416,51.294
47.463,51.291
47.510,51.288
47.557,51.285
47.604,51.282
47.651,51.280
47.698,51.277
47.745,51.275
47.791,51.273
47.838,51.271
47.885,51.269
47.932,51.268
47.978,51.266
48.025,51.265
48.072,51.263
48.118,51.262
48.164,51.261
48.210,51.261
48.256,51.260
48.302,51.259
48.348,51.259
48.394,51.259
48.440,51.259
48.485,51.259
48.531,51.259
48.576,51.259
48.621,51.259
48.666,51.260
48.711,51.260
48.756,51.261
48.801,51.262
48.845,51.263
48.890,51.264
48.934,51.265
48.979,51.266
49.023,51.267
49.067,51.268
49.111,51.270
49.155,51.271
49.199,51.273
49.243,51.274
49.286,51.276
49.330,51.278
49.373,51.279
49.417,51.281
49.460,51.283
49.503,51.285
49.546,51.287
49.589,51.289
49.632,51.291
49.675,51.293
49.718,51.295
49.760,51.297
49.803,51.300
49.845,51.302
49.888,51.304
49.930,51.306
49.972,51.309
50.014,51.311
50.057,51.314
50.099,51.316
50.140,51.319
50.182,51.322
50.224,51.325
50.266,51.328
50.308,51.331
50.349,51.334
50.391,51.337
50.433,51.340
50.474,51.343
50.516,51.347
50.557,51.351
50.599,51.354
50.640,51.358
50.681,51.362
50.723,51.366
50.764,51.370
50.805,51.375
50.847,51.379
50.888,51.384
50.929,51.388
50.970,51.393
51.012,51.398
51.053,51.404
51.094,51.409
51.135,51.414
51.176,51.420
51.217,51.426
51.258,51.432
51.299,51.438
51.339,51.444
51.380,51.451
51.420,51.457
51.460,51.464
51.500,51.471
51.540,51.478
51.579,51.485
51.619,51.492
51.658,51.500
51.697,51.507
51.735,51.515
51.774,51.523
51.812,51.531
51.849,51.539
51.887,51.548
51.924,51.556
51.960,51.565
51.996,51.574
52.032,51.583
52.068,51.592
52.103,51.602
52.138,51.611
52.172,51.621
52.206,51.631
52.239,51.641
52.272,51.651
52.305,51.661
52.337,51.672
52.368,51.683
52.400,51.694
52.431,51.706
52.461,51.717
52.492,51.729
52.522,51.742
52.551,51.754
52.580,51.768
52.609,51.781
52.638,51.795
52.666,51.809
52.694,51.823
52.721,51.838
52.749,51.854
52.776,51.869
52.802,51.886
52.829,51.902
52.855,51.920
52.881,51.937
52.906,51.956
52.932,51.974
52.957,51.994
52.982,52.013
53.006,52.034
53.030,52.055
53.054,52.076
53.078,52.098
53.102,52.121
53.125,52.144
53.148,52.167
53.171,52.192
53.193,52.217
53.215,52.242
53.237,52.268
53.259,52.295
53.281,52.323
53.302,52.351
53.323,52.379
53.344,52.409
53.365,52.439
53.385,52.470
53.405,52.501
53.425,52.533
53.445,52.566
53.464,52.599
53.483,52.634
53.502,52.669
53.521,52.704
53.539,52.740
53.558,52.777
53.576,52.814
53.593,52.852
53.610,52.890
53.627,52.929
53.644,52.969
53.660,53.008
53.676,53.049
53.692,53.089
53.707,53.130
53.722,53.171
53.737,53.213
53.751,53.255
53.764,53.297
53.778,53.340
53.791,53.382
53.803,53.425
53.815,53.468
53.827,53.512
53.838,53.555
53.848,53.598
53.858,53.642
53.868,53.686
53.877,53.729
53.886,53.773
53.894,53.817
53.901,53.861
53.908,53.904
53.915,53.948
53.921,53.991
53.926,54.035
53.931,54.078
53.936,54.121
53.940,54.165
53.943,54.208
53.946,54.251
53.949,54.295
53.951,54.338
53.953,54.381
53.955,54.424
53.956,54.468
53.956,54.511
53.957,54.554
53.957,54.597
53.956,54.640
53.956,54.684
53.954,54.727
53.953,54.770
53.952,54.814
53.950,54.857
53.948,54.900
53.945,54.944
53.943,54.988
53.940,55.031
53.937,55.075
53.934,55.118
53.930,55.162
53.927,55.206
53.923,55.250
53.919,55.294
53.915,55.338
53.911,55.382
53.907,55.427
53.902,55.471
53.898,55.515
53.893,55.560
53.888,55.604
53.883,55.648
53.878,55.693
53.872,55.737
53.867,55.781
53.861,55.825
53.855,55.869
53.848,55.913
53.842,55.957
53.835,56.001
53.828,56.044
53.820,56.087
53.813,56.130
53.805,56.173
53.797,56.216
53.788,56.258
53.779,56.300
53.770,56.342
53.761,56.384
53.751,56.425
53.741,56.466
53.731,56.506
53.720,56.546
53.709,56.586
53.697,56.626
53.686,56.665
53.673,56.703
53.661,56.741
53.648,56.779
53.634,56.816
53.621,56.853
53.607,56.890
53.592,56.926
53.578,56.962
53.563,56.998
53.547,57.033
53.532,57.068
53.516,57.103
53.500,57.138
53.484,57.172
53.467,57.207
53.451,57.241
53.434,57.275
53.417,57.309
53.399,57.343
53.382,57.377
53.364,57.411
53.347,57.445
53.329,57.479
53.311,57.513
53.293,57.547
53.275,57.581
53.257,57.616
53.238,57.650
53.220,57.685
53.202,57.719
53.183,57.754
53.165,57.789
53.147,57.825
53.128,57.860
53.110,57.896
53.091,57.931
53.073,57.967
53.054,58.003
53.036,58.038
53.017,58.074
52.998,58.109
52.979,58.145
52.960,58.180
52.941,58.215
52.922,58.250
52.902,58.285
52.883,58.319
52.863,58.354
52.843,58.387
52.823,58.421
52.803,58.454
52.783,58.487
52.763,58.519
52.742,58.551
52.722,58.582
52.701,58.613
52.680,58.643
52.658,58.673
52.637,58.702
52.615,58.731
52.593,58.759
52.571,58.786
52.548,58.812
52.526,58.838
52.503,58.864
52.480,58.889
52.456,58.913
52.433,58.937
52.409,58.960
52.385,58.983
52.360,59.006
52.336,59.028
52.311,59.049
52.285,59.071
52.260,59.091
52.234,59.112
52.208,59.132
52.182,59.152
52.155,59.172
52.128,59.191
52.101,59.211
52.073,59.230
52.045,59.248
52.017,59.267
51.989,59.285
51.960,59.304
51.931,59.322
51.901,59.340
51.871,59.358
51.841,59.376
51.811,59.394
51.781,59.411
51.750,59.428
51.719,59.445
51.688,59.462
51.657,59.479
51.626,59.495
51.594,59.511
51.563,59.527
51.531,59.542
51.500,59.557
51.468,59.572
51.437,59.586
51.405,59.601
51.373,59.614
51.342,59.628
51.310,59.641
51.279,59.654
51.248,59.666
51.216,59.678
51.185,59.689
51.155,59.700
51.124,59.711
51.093,59.721
51.062,59.731
51.032,59.740
51.001,59.749
50.971,59.758
50.940,59.766
50.910,59.774
50.879,59.782
