Distance_(mm),Gray_Value
0.0000,66.0098
0.0144,66.2524
0.0288,66.4657
0.0432,66.6054
0.0576,66.6152
0.0720,66.8946
0.0864,67.1961
0.1008,67.5784
0.1152,67.6985
0.1296,67.9338
0.1440,68.2745
0.1584,68.6985
0.1728,68.8088
0.1872,69.2230
0.2016,69.4706
0.2160,69.5123
0.2305,69.6103
0.2449,69.8186
0.2593,69.6618
0.2737,69.4191
0.2881,69.3774
0.3025,69.4436
0.3169,69.2353
0.3313,69.0368
0.3457,69.0196
0.3601,69.0637
0.3745,69.0245
0.3889,68.7819
0.4033,68.3873
0.4177,68.3137
0.4321,68.1887
0.4465,68.2524
0.4609,68.3774
0.4753,68.4485
0.4897,68.5564
0.5041,68.6569
0.5185,68.5711
0.5329,68.8333
0.5473,69.1593
0.5617,69.5368
0.5761,69.9926
0.5905,70.2966
0.6049,70.5784
0.6193,70.6936
0.6337,70.5760
0.6481,70.6985
0.6626,70.6912
0.6770,70.4804
0.6914,70.4534
0.7058,70.7206
0.7202,71.0662
0.7346,71.2010
0.7490,71.4559
0.7634,71.3627
0.7778,71.2745
0.7922,71.3113
0.8066,71.4828
0.8210,71.8799
0.8354,72.3578
0.8498,72.8235
0.8642,73.1471
0.8786,73.5564
0.8930,73.8799
0.9074,73.8431
0.9218,74.0368
0.9362,74.5515
0.9506,74.9608
0.9650,74.9387
0.9794,74.5931
0.9938,74.5490
1.0082,74.4216
1.0226,74.4657
1.0370,74.5515
1.0514,75.0515
1.0658,75.5931
1.0802,75.8995
1.0946,75.7549
1.1091,75.1887
1.1235,74.6201
1.1379,74.4779
1.1523,74.6005
1.1667,74.6299
1.1811,74.3676
1.1955,74.1814
1.2099,73.3505
1.2243,72.8064
1.2387,72.4926
1.2531,72.9338
1.2675,73.7059
1.2819,74.4657
1.2963,75.5245
1.3107,76.3971
1.3251,77.0515
1.3395,77.3284
1.3539,77.4510
1.3683,77.2230
1.3827,76.9853
1.3971,76.7941
1.4115,76.7181
1.4259,76.8505
1.4403,76.4534
1.4547,76.7917
1.4691,77.3407
1.4835,77.7745
1.4979,77.7574
1.5123,77.7279
1.5267,77.6201
1.5412,77.5711
1.5556,77.1838
1.5700,77.2990
1.5844,77.4044
1.5988,77.5809
1.6132,77.7132
1.6276,77.8529
1.6420,77.7819
1.6564,77.4289
1.6708,76.6985
1.6852,76.2108
1.6996,75.8701
1.7140,75.7157
1.7284,75.3774
1.7428,75.0564
1.7572,74.7304
1.7716,74.6054
1.7860,74.2868
1.8004,74.4877
1.8148,74.9020
1.8292,75.7157
1.8436,76.7304
1.8580,77.4093
1.8724,77.7917
1.8868,78.1152
1.9012,78.3260
1.9156,78.6226
1.9300,78.7034
1.9444,78.5662
1.9588,78.0294
1.9732,77.8873
1.9877,77.5441
2.0021,77.2059
2.0165,77.3064
2.0309,77.1274
2.0453,77.0490
2.0597,77.0074
2.0741,76.9265
2.0885,76.8309
2.1029,76.9338
2.1173,76.9828
2.1317,77.3015
2.1461,77.3701
2.1605,77.5686
2.1749,77.7108
2.1893,77.7794
2.2037,77.7377
2.2181,77.8946
2.2325,78.3211
2.2469,78.2941
2.2613,78.6740
2.2757,78.8701
2.2901,79.1789
2.3045,79.6422
2.3189,79.8824
2.3333,79.7524
2.3477,79.5123
2.3621,79.3088
2.3765,79.5147
2.3909,79.8211
2.4053,79.8873
2.4197,79.4387
2.4342,79.2279
2.4486,79.7476
2.4630,80.7574
2.4774,81.8456
2.4918,82.5711
2.5062,83.0882
2.5206,83.3431
2.5350,83.7353
2.5494,84.0833
2.5638,84.3211
2.5782,84.6618
2.5926,85.1152
2.6070,85.5637
2.6214,86.0956
2.6358,86.1863
2.6502,86.3799
2.6646,86.7500
2.6790,87.0858
2.6934,86.7819
2.7078,84.9069
2.7222,82.2304
2.7366,80.2132
2.7510,79.0466
2.7654,76.8922
2.7798,74.8652
2.7942,73.0074
2.8086,70.5319
2.8230,67.9877
2.8374,67.3505
2.8518,69.3750
2.8663,72.6863
2.8807,76.4363
2.8951,80.3554
2.9095,84.0147
2.9239,86.2034
2.9383,87.2770
2.9527,87.4118
2.9671,87.7574
2.9815,88.2794
2.9959,88.2451
3.0103,87.8554
3.0247,87.2721
3.0391,86.5760
3.0535,86.0147
3.0679,85.9902
3.0823,86.4657
3.0967,87.4632
3.1111,88.5858
3.1255,89.6250
3.1399,90.1250
3.1543,90.4118
3.1687,90.5760
3.1831,90.9093
3.1975,91.2206
3.2119,91.4583
3.2263,91.3971
3.2407,91.5123
3.2551,91.5417
3.2695,91.6127
3.2839,91.8431
3.2983,91.7279
3.3128,91.3701
3.3272,90.6961
3.3416,89.7304
3.3560,88.6642
3.3704,87.6593
3.3848,86.7108
3.3992,85.8064
3.4136,85.2476
3.4280,85.3186
3.4424,86.0270
3.4568,86.7181
3.4712,87.1569
3.4856,87.3186
3.5000,87.6740
3.5144,88.0074
3.5288,88.5882
3.5432,88.9436
3.5576,88.7426
3.5720,88.6446
3.5864,88.9730
3.6008,89.5196
3.6152,89.8382
3.6296,89.9167
3.6440,90.1838
3.6584,90.4363
3.6728,90.5000
3.6872,90.4510
3.7016,90.4020
3.7160,90.0931
3.7304,89.6274
3.7449,89.5784
3.7593,89.1863
3.7737,88.6569
3.7881,88.1274
3.8025,87.7598
3.8169,87.7034
