Distance_(mm),Gray_Value
0.0000,81.4615
0.0143,81.1058
0.0286,81.2782
0.0429,81.2144
0.0572,81.0241
0.0715,81.1557
0.0858,80.9259
0.1001,80.8741
0.1144,80.9029
0.1288,80.6695
0.1431,80.5989
0.1574,80.7046
0.1717,80.8328
0.1860,80.4115
0.2003,80.5046
0.2146,80.3885
0.2289,80.4943
0.2432,80.6195
0.2575,80.7023
0.2718,80.5695
0.2861,80.2885
0.3004,79.9328
0.3147,79.9977
0.3290,80.1057
0.3433,80.0236
0.3576,79.8115
0.3719,79.7195
0.3863,79.8822
0.4006,79.9471
0.4149,79.8282
0.4292,79.7374
0.4435,79.7276
0.4578,79.6374
0.4721,79.6333
0.4864,79.8914
0.5007,79.7368
0.5150,79.4931
0.5293,79.4351
0.5436,79.5632
0.5579,79.4247
0.5722,79.3787
0.5865,79.3080
0.6008,79.5069
0.6151,79.5672
0.6294,79.6448
0.6438,79.2954
0.6581,79.1868
0.6724,79.2736
0.6867,79.4598
0.7010,79.3374
0.7153,79.2943
0.7296,79.1201
0.7439,79.0753
0.7582,78.8040
0.7725,79.0316
0.7868,79.2517
0.8011,79.5690
0.8154,79.6638
0.8297,79.5494
0.8440,79.7615
0.8583,80.2069
0.8726,80.0736
0.8869,79.9069
0.9013,79.7534
0.9156,80.0259
0.9299,80.2397
0.9442,80.5253
0.9585,80.5718
0.9728,80.8167
0.9871,81.0328
1.0014,81.4741
1.0157,81.8638
1.0300,81.9701
1.0443,82.1115
1.0586,82.2333
1.0729,82.3977
1.0872,82.5529
1.1015,82.5690
1.1158,82.5983
1.1301,82.7190
1.1445,82.8822
1.1588,82.8707
1.1731,83.0305
1.1874,82.9092
1.2017,82.8638
1.2160,82.7138
1.2303,82.9891
1.2446,82.8810
1.2589,82.8345
1.2732,82.8506
1.2875,82.9983
1.3018,83.2046
1.3161,83.2672
1.3304,82.9213
1.3447,82.9448
1.3590,83.1310
1.3733,83.3489
1.3876,83.5575
1.4020,83.6989
1.4163,83.5724
1.4306,83.5563
1.4449,83.3983
1.4592,83.5448
1.4735,83.4988
1.4878,83.4759
1.5021,83.3603
1.5164,83.4379
1.5307,83.5195
1.5450,83.6971
