Distance_(mm),Gray_Value
0.0000,106.6564
0.0144,106.2921
0.0288,106.2055
0.0432,106.0787
0.0576,105.7069
0.0720,105.0913
0.0864,104.8666
0.1008,104.3675
0.1152,103.9237
0.1296,103.6316
0.1439,103.6236
0.1583,103.7842
0.1727,104.2823
0.1871,104.6306
0.2015,104.8904
0.2159,105.3048
0.2303,105.8450
0.2447,106.3923
0.2591,106.9125
0.2735,107.2444
0.2879,107.3413
0.3023,107.2486
0.3167,107.0023
0.3311,106.6952
0.3455,106.5637
0.3599,106.5478
0.3743,107.0351
0.3887,107.3624
0.4031,107.3478
0.4175,107.2257
0.4318,107.1877
0.4462,107.1362
0.4606,106.9349
0.4750,106.8137
0.4894,106.7626
0.5038,106.6404
0.5182,106.4934
0.5326,106.4920
0.5470,106.8928
0.5614,107.0440
0.5758,107.0562
0.5902,106.7963
0.6046,106.8324
0.6190,107.0318
0.6334,107.3404
0.6478,107.5412
0.6622,107.6536
0.6766,107.5197
0.6910,107.3118
0.7054,107.0744
0.7197,106.9682
0.7341,107.0847
0.7485,107.3610
0.7629,107.6615
0.7773,108.0716
0.7917,107.8858
0.8061,107.6578
0.8205,107.2261
0.8349,107.1030
0.8493,107.4246
0.8637,107.8446
0.8781,107.9040
0.8925,108.0061
0.9069,107.9668
0.9213,107.9869
0.9357,107.9574
0.9501,107.8806
0.9645,107.3708
0.9789,106.8474
0.9933,106.4658
1.0076,106.3989
1.0220,106.2397
1.0364,106.1517
1.0508,106.0463
1.0652,106.1344
1.0796,106.2336
1.0940,106.3872
1.1084,106.5398
1.1228,106.6840
1.1372,106.8670
1.1516,107.2748
1.1660,107.9120
1.1804,108.5875
1.1948,109.1241
1.2092,109.2856
1.2236,109.2739
1.2380,109.2556
1.2524,109.3713
1.2668,109.4565
1.2811,109.6493
1.2955,109.8258
1.3099,109.7303
1.3243,109.6316
1.3387,109.7903
1.3531,110.2575
1.3675,110.6072
1.3819,110.9785
1.3963,111.2959
1.4107,111.2004
1.4251,110.7013
1.4395,110.2322
1.4539,109.6728
1.4683,109.4410
1.4827,109.3801
1.4971,109.3422
1.5115,109.5585
1.5259,110.0080
1.5403,110.7271
1.5547,111.2505
1.5690,111.1522
1.5834,110.8853
1.5978,110.5215
1.6122,110.4139
1.6266,110.1948
1.6410,109.9391
1.6554,109.7514
1.6698,109.7425
1.6842,109.8923
1.6986,110.0805
1.7130,110.1854
1.7274,110.1934
1.7418,110.2191
1.7562,110.3516
1.7706,110.3029
1.7850,110.1025
1.7994,109.7397
1.8138,109.6419
1.8282,109.5548
1.8426,109.5894
1.8569,109.6067
1.8713,109.4588
1.8857,109.2987
1.9001,109.3394
1.9145,109.1147
1.9289,109.1372
1.9433,108.6325
1.9577,108.1423
1.9721,107.4448
1.9865,107.1166
2.0009,107.2032
2.0153,107.4888
2.0297,107.3315
2.0441,107.1924
2.0585,107.2598
2.0729,107.5407
2.0873,107.7210
2.1017,107.7228
2.1161,107.6760
2.1305,108.0309
2.1448,108.2949
2.1592,108.6222
2.1736,108.5890
2.1880,108.4565
2.2024,107.6025
2.2168,107.0721
2.2312,106.4462
2.2456,106.0922
2.2600,105.7870
2.2744,105.6620
2.2888,105.6072
2.3032,105.8778
2.3176,105.9925
2.3320,105.9869
2.3464,105.8572
2.3608,106.1507
2.3752,106.3315
2.3896,106.5655
2.4040,106.5187
2.4183,106.6554
2.4327,106.6629
2.4471,107.0904
2.4615,107.5412
2.4759,108.1105
2.4903,108.6334
