X,Y
51.226,58.178
51.256,58.179
51.286,58.180
51.316,58.182
51.346,58.183
51.375,58.185
51.404,58.187
51.434,58.189
51.462,58.191
51.491,58.194
51.520,58.196
51.549,58.199
51.577,58.201
51.606,58.204
51.634,58.207
51.662,58.210
51.690,58.213
51.719,58.216
51.747,58.219
51.775,58.222
51.803,58.225
51.832,58.228
51.860,58.231
51.889,58.234
51.917,58.237
51.946,58.240
51.974,58.243
52.003,58.246
52.032,58.249
52.061,58.252
52.090,58.255
52.120,58.258
52.149,58.261
52.179,58.264
52.209,58.267
52.238,58.269
52.268,58.272
52.298,58.275
52.328,58.277
52.358,58.280
52.388,58.282
52.418,58.285
52.447,58.287
52.477,58.290
52.507,58.292
52.537,58.295
52.566,58.297
52.596,58.300
52.625,58.302
52.654,58.304
52.683,58.307
52.712,58.309
52.741,58.311
52.770,58.314
52.798,58.316
52.826,58.318
52.854,58.320
52.882,58.323
52.909,58.325
52.936,58.327
52.963,58.330
52.990,58.332
53.017,58.334
53.043,58.337
53.070,58.339
53.096,58.342
53.122,58.344
53.148,58.347
53.174,58.349
53.200,58.352
53.226,58.354
53.252,58.357
53.279,58.360
53.305,58.363
53.331,58.365
53.357,58.368
53.384,58.371
53.410,58.375
53.437,58.378
53.464,58.381
53.491,58.384
53.519,58.388
53.547,58.391
53.574,58.395
53.603,58.399
53.631,58.403
53.660,58.407
53.689,58.411
53.718,58.415
53.748,58.419
53.778,58.424
53.807,58.428
53.838,58.433
53.868,58.437
53.898,58.442
53.929,58.447
53.959,58.451
53.990,58.456
54.021,58.461
54.052,58.466
54.083,58.471
54.114,58.476
54.145,58.481
54.177,58.487
54.208,58.492
54.239,58.497
54.270,58.502
54.301,58.508
54.333,58.513
54.364,58.518
54.395,58.524
54.426,58.529
54.456,58.535
54.487,58.540
54.518,58.546
54.548,58.551
54.579,58.556
54.609,58.562
54.639,58.567
54.669,58.573
54.699,58.578
54.729,58.584
54.758,58.589
54.788,58.595
54.817,58.601
54.846,58.606
54.875,58.612
54.904,58.617
54.932,58.623
54.961,58.629
54.989,58.634
55.017,58.640
55.045,58.645
55.073,58.651
55.100,58.657
55.128,58.663
55.155,58.668
55.182,58.674
55.209,58.680
55.235,58.686
55.262,58.691
55.288,58.697
55.314,58.703
55.340,58.709
55.365,58.715
55.391,58.721
55.416,58.727
55.441,58.733
55.466,58.740
55.490,58.746
55.515,58.753
55.539,58.760
55.563,58.767
55.587,58.775
55.610,58.783
55.634,58.791
55.657,58.799
55.680,58.808
55.703,58.817
55.726,58.826
55.748,58.836
55.771,58.846
55.793,58.857
55.815,58.868
55.837,58.880
55.859,58.892
55.880,58.905
55.902,58.918
55.923,58.932
55.945,58.947
55.966,58.962
55.986,58.977
56.007,58.993
56.027,59.009
56.047,59.026
56.067,59.044
56.087,59.061
56.107,59.080
56.126,59.098
56.145,59.117
56.163,59.136
56.182,59.156
56.200,59.176
56.217,59.197
56.235,59.217
56.252,59.238
56.269,59.260
56.285,59.281
56.301,59.303
56.317,59.326
56.332,59.348
56.347,59.371
56.361,59.394
56.376,59.417
56.389,59.440
56.403,59.463
56.416,59.487
56.428,59.511
56.440,59.535
56.452,59.559
56.464,59.584
56.475,59.608
56.486,59.633
56.497,59.658
56.507,59.683
56.517,59.709
56.527,59.734
56.537,59.759
56.546,59.785
56.555,59.811
56.564,59.837
56.573,59.863
56.582,59.889
56.590,59.916
56.598,59.942
56.606,59.969
56.614,59.995
56.621,60.022
56.629,60.049
56.636,60.076
56.643,60.103
56.650,60.130
56.657,60.157
56.664,60.184
56.671,60.212
56.677,60.239
56.683,60.267
56.690,60.294
56.696,60.322
56.701,60.350
56.707,60.378
56.713,60.406
56.718,60.434
56.723,60.463
56.728,60.491
56.733,60.520
56.737,60.549
56.742,60.577
56.746,60.606
56.750,60.636
56.754,60.665
56.758,60.694
56.761,60.724
56.764,60.753
56.767,60.783
56.770,60.813
56.773,60.843
56.775,60.873
56.777,60.904
56.779,60.934
56.781,60.965
56.783,60.996
56.784,61.026
56.785,61.057
56.786,61.088
56.787,61.119
56.787,61.150
56.788,61.182
56.788,61.213
56.788,61.244
56.787,61.275
56.787,61.306
56.786,61.338
56.786,61.369
56.784,61.400
56.783,61.431
56.782,61.462
56.780,61.493
56.779,61.524
56.777,61.555
56.775,61.586
56.772,61.617
56.770,61.647
56.767,61.678
56.764,61.708
56.761,61.739
56.758,61.769
56.755,61.799
56.752,61.828
56.748,61.858
56.744,61.887
56.740,61.917
56.736,61.946
56.732,61.975
56.728,62.004
56.723,62.033
56.718,62.062
56.714,62.091
56.709,62.119
56.704,62.148
56.699,62.176
56.693,62.205
56.688,62.233
56.683,62.261
56.677,62.289
56.671,62.318
56.665,62.346
56.660,62.374
56.654,62.402
56.647,62.430
56.641,62.458
56.635,62.486
56.629,62.514
56.622,62.542
56.616,62.570
56.609,62.599
56.602,62.627
56.596,62.655
56.589,62.683
56.582,62.711
56.575,62.740
56.568,62.768
56.561,62.796
56.554,62.825
56.546,62.853
56.539,62.882
56.531,62.910
56.524,62.939
56.516,62.968
56.508,62.996
56.500,63.025
56.492,63.054
56.484,63.083
56.476,63.112
56.467,63.141
56.459,63.170
56.450,63.199
56.442,63.228
56.433,63.258
56.424,63.287
56.415,63.317
56.405,63.346
56.396,63.376
56.386,63.406
56.377,63.436
56.367,63.466
56.357,63.496
56.347,63.526
56.337,63.556
56.326,63.586
56.316,63.617
56.305,63.647
56.294,63.677
56.283,63.708
56.272,63.738
56.261,63.769
56.249,63.799
56.238,63.829
56.226,63.860
56.214,63.890
56.202,63.920
56.190,63.951
56.178,63.981
56.165,64.011
56.153,64.041
56.140,64.071
56.127,64.101
56.114,64.131
56.101,64.160
56.087,64.190
56.074,64.219
56.060,64.249
56.046,64.278
56.032,64.307
56.018,64.336
56.004,64.364
55.989,64.393
55.975,64.421
55.960,64.449
55.945,64.477
55.930,64.505
55.915,64.532
55.899,64.560
55.884,64.587
