X,Y
115.744,53.488
115.742,53.488
115.738,53.488
115.730,53.488
115.720,53.488
115.706,53.488
115.691,53.488
115.672,53.487
115.652,53.487
115.629,53.487
115.604,53.487
115.577,53.487
115.548,53.487
115.517,53.486
115.485,53.486
115.451,53.486
115.416,53.486
115.379,53.486
115.341,53.486
115.302,53.487
115.263,53.487
115.222,53.487
115.181,53.488
115.139,53.488
115.096,53.489
115.054,53.489
115.011,53.490
114.968,53.491
114.925,53.492
114.882,53.494
114.839,53.495
114.797,53.496
114.755,53.498
114.714,53.500
114.673,53.502
114.634,53.504
114.595,53.506
114.557,53.509
114.521,53.511
114.485,53.514
114.450,53.517
114.417,53.520
114.385,53.523
114.354,53.525
114.325,53.528
114.297,53.531
114.271,53.534
114.246,53.537
114.223,53.539
114.201,53.542
114.181,53.544
114.163,53.546
114.147,53.549
114.132,53.550
114.120,53.552
114.110,53.554
114.101,53.555
114.095,53.556
114.091,53.556
114.089,53.557
114.088,53.556
114.086,53.556
114.082,53.555
114.076,53.553
114.068,53.552
114.059,53.550
114.047,53.548
114.035,53.547
114.020,53.546
114.004,53.545
113.987,53.545
113.969,53.545
113.949,53.545
113.927,53.546
113.905,53.547
113.881,53.548
113.857,53.550
113.831,53.553
113.805,53.555
113.777,53.558
113.749,53.561
113.720,53.564
113.691,53.568
113.660,53.572
113.630,53.576
113.598,53.580
113.567,53.585
113.535,53.590
113.502,53.595
113.470,53.600
113.437,53.605
113.404,53.610
113.371,53.616
113.338,53.621
113.305,53.627
113.273,53.633
113.240,53.639
113.208,53.645
113.176,53.651
113.145,53.657
113.114,53.663
113.083,53.669
113.053,53.675
113.023,53.681
112.994,53.688
112.965,53.694
112.937,53.700
112.909,53.706
112.881,53.712
112.854,53.718
112.827,53.725
112.800,53.731
112.773,53.737
112.747,53.743
112.721,53.750
112.695,53.756
112.670,53.762
112.644,53.769
112.619,53.775
112.594,53.781
112.569,53.788
112.544,53.794
112.520,53.800
112.495,53.807
112.470,53.813
112.446,53.819
112.421,53.826
112.397,53.832
112.372,53.838
112.347,53.845
112.323,53.851
112.298,53.858
112.273,53.864
112.249,53.870
112.224,53.877
112.199,53.883
112.174,53.890
112.149,53.897
112.124,53.903
112.099,53.910
112.073,53.917
112.048,53.924
112.023,53.931
111.998,53.938
111.972,53.945
111.947,53.952
111.921,53.960
111.896,53.967
111.870,53.975
111.845,53.983
111.819,53.991
111.794,53.999
111.768,54.007
111.742,54.016
111.716,54.025
111.690,54.033
111.665,54.042
111.639,54.052
111.613,54.061
111.587,54.071
111.561,54.081
111.535,54.091
111.509,54.101
111.482,54.112
111.456,54.122
111.430,54.133
111.404,54.144
111.378,54.155
111.351,54.166
111.325,54.177
111.299,54.188
111.272,54.199
111.246,54.211
111.219,54.222
111.193,54.234
111.166,54.245
111.139,54.257
111.113,54.268
111.086,54.280
111.060,54.291
111.033,54.303
111.006,54.314
110.979,54.325
110.952,54.336
110.926,54.348
110.899,54.359
110.872,54.370
110.845,54.380
110.818,54.391
110.791,54.402
110.764,54.412
110.737,54.422
110.709,54.432
110.682,54.442
110.655,54.452
110.628,54.462
110.601,54.471
110.574,54.481
110.546,54.490
110.519,54.500
110.492,54.509
110.465,54.518
110.438,54.528
110.410,54.537
110.383,54.546
110.356,54.555
110.329,54.565
110.302,54.574
110.275,54.583
110.248,54.592
110.221,54.602
110.194,54.611
110.167,54.620
110.140,54.630
110.113,54.639
110.086,54.649
110.060,54.659
110.033,54.669
110.006,54.679
109.980,54.689
109.953,54.699
109.927,54.710
109.901,54.720
109.874,54.731
109.848,54.742
109.822,54.753
109.796,54.764
109.770,54.776
109.744,54.787
109.719,54.799
109.693,54.811
109.667,54.823
109.641,54.835
109.616,54.847
109.590,54.859
109.565,54.872
109.539,54.884
109.514,54.897
109.489,54.910
109.464,54.923
109.438,54.936
109.413,54.949
109.388,54.962
109.363,54.976
109.338,54.989
109.313,55.003
109.288,55.016
109.263,55.030
109.238,55.044
109.214,55.058
109.189,55.072
109.164,55.086
109.139,55.100
109.115,55.114
109.090,55.129
109.066,55.143
109.041,55.158
109.017,55.172
108.992,55.187
108.968,55.202
108.943,55.217
108.919,55.232
108.895,55.247
108.870,55.262
108.846,55.277
108.822,55.292
108.798,55.307
108.774,55.322
108.750,55.338
108.726,55.353
108.702,55.369
108.678,55.384
108.654,55.400
108.631,55.415
108.607,55.431
108.583,55.447
108.560,55.462
108.536,55.478
108.513,55.494
108.490,55.510
108.466,55.526
108.443,55.542
108.420,55.558
108.397,55.574
108.374,55.590
108.351,55.606
108.328,55.622
108.305,55.638
108.282,55.655
108.260,55.671
108.237,55.687
108.214,55.703
108.192,55.719
108.169,55.736
108.146,55.752
108.124,55.768
108.101,55.784
108.079,55.800
108.056,55.817
108.034,55.833
108.011,55.849
107.989,55.865
107.966,55.881
107.944,55.897
107.921,55.913
107.899,55.929
107.876,55.945
107.853,55.961
107.831,55.977
107.808,55.993
107.786,56.008
107.763,56.024
107.740,56.040
107.717,56.055
107.694,56.071
107.671,56.086
107.648,56.102
107.625,56.117
107.602,56.132
107.579,56.148
107.556,56.163
107.533,56.178
107.510,56.193
107.486,56.208
107.463,56.223
107.440,56.238
107.416,56.253
107.393,56.268
107.369,56.283
107.346,56.298
107.322,56.313
107.298,56.328
107.275,56.343
107.251,56.357
107.227,56.372
107.203,56.387
107.179,56.402
107.156,56.417
107.132,56.432
107.108,56.447
107.084,56.461
107.060,56.476
107.035,56.491
107.011,56.506
106.987,56.521
106.963,56.536
106.939,56.551
106.915,56.566
106.890,56.581
106.866,56.596
106.842,56.611
106.818,56.626
106.794,56.642
106.770,56.657
106.746,56.672
106.723,56.687
106.699,56.702
106.675,56.717
106.652,56.733
106.629,56.748
106.606,56.763
106.583,56.779
106.560,56.794
106.538,56.809
106.515,56.825
106.493,56.840
106.472,56.856
106.450,56.871
106.429,56.887
106.408,56.902
106.387,56.918
106.366,56.933
106.346,56.949
106.326,56.964
106.307,56.980
106.287,56.996
106.268,57.011
106.249,57.027
106.230,57.043
106.212,57.058
106.193,57.074
106.174,57.090
106.155,57.106
106.136,57.122
106.116,57.138
106.096,57.154
106.076,57.170
106.056,57.187
106.035,57.203
106.014,57.219
105.992,57.236
105.969,57.252
105.946,57.269
105.922,57.286
105.897,57.303
105.872,57.320
105.846,57.337
105.818,57.354
105.790,57.371
105.761,57.388
105.730,57.406
105.699,57.423
105.666,57.441
105.632,57.459
105.597,57.477
105.561,57.495
105.523,57.513
105.484,57.531
105.444,57.549
105.402,57.568
105.360,57.586
105.317,57.605
105.273,57.624
105.228,57.643
105.183,57.661
105.137,57.680
105.090,57.699
105.043,57.718
104.995,57.737
104.947,57.756
104.898,57.775
104.849,57.794
104.800,57.813
104.751,57.832
104.702,57.851
104.652,57.870
104.603,57.889
104.554,57.908
104.505,57.927
104.456,57.946
104.408,57.964
104.359,57.983
104.312,58.001
104.265,58.020
104.218,58.038
104.172,58.056
104.127,58.075
104.082,58.093
104.038,58.111
103.995,58.128
103.953,58.146
103.912,58.163
103.873,58.181
103.834,58.198
103.796,58.215
103.760,58.232
103.725,58.248
103.692,58.265
103.660,58.281
103.629,58.297
103.600,58.313
103.573,58.328
103.547,58.344
103.524,58.359
103.502,58.374
103.482,58.388
103.464,58.403
103.447,58.417
103.432,58.432
103.419,58.446
103.407,58.461
103.396,58.476
103.387,58.491
103.380,58.506
103.373,58.522
103.368,58.539
103.363,58.556
103.360,58.574
103.358,58.592
103.356,58.612
103.355,58.632
103.355,58.653
103.356,58.675
103.357,58.699
103.359,58.723
103.361,58.749
103.364,58.776
103.367,58.804
103.370,58.834
103.373,58.864
103.377,58.895
103.381,58.928
103.386,58.961
103.390,58.995
103.395,59.030
103.400,59.065
103.405,59.101
103.410,59.138
103.416,59.175
103.421,59.213
103.426,59.251
103.432,59.289
103.437,59.328
103.442,59.367
103.447,59.406
103.452,59.445
103.457,59.484
103.462,59.524
103.466,59.563
103.471,59.602
103.475,59.641
103.478,59.679
103.482,59.717
103.485,59.755
103.488,59.793
103.490,59.830
103.492,59.866
103.494,59.902
103.495,59.938
103.495,59.972
103.496,60.006
103.495,60.039
103.494,60.071
103.493,60.102
103.490,60.132
103.488,60.161
103.485,60.189
103.481,60.216
