X,Y
52.728,59.095
52.615,59.112
52.505,59.128
52.397,59.144
52.292,59.161
52.189,59.177
52.089,59.193
51.991,59.209
51.896,59.225
51.802,59.241
51.710,59.257
51.620,59.273
51.531,59.289
51.444,59.306
51.359,59.322
51.274,59.339
51.191,59.356
51.109,59.374
51.027,59.391
50.947,59.409
50.867,59.428
50.787,59.446
50.708,59.465
50.629,59.485
50.550,59.505
50.471,59.526
50.393,59.547
50.315,59.568
50.237,59.590
50.160,59.613
50.083,59.636
50.006,59.659
49.930,59.683
49.855,59.707
49.780,59.731
49.705,59.756
49.632,59.782
49.558,59.808
49.486,59.834
49.415,59.860
49.344,59.887
49.274,59.915
49.205,59.942
49.137,59.971
49.070,59.999
49.004,60.028
48.938,60.057
48.873,60.087
48.808,60.117
48.743,60.147
48.679,60.178
48.615,60.209
48.551,60.241
48.487,60.273
48.423,60.306
48.359,60.339
48.294,60.373
48.229,60.407
48.164,60.441
48.098,60.476
48.031,60.512
47.963,60.548
47.895,60.584
47.826,60.621
47.757,60.658
47.688,60.696
47.619,60.735
47.550,60.773
47.480,60.812
47.412,60.852
47.343,60.892
47.275,60.932
47.207,60.972
47.141,61.013
47.075,61.055
47.010,61.096
46.946,61.138
46.884,61.180
46.823,61.223
46.763,61.265
46.705,61.308
46.648,61.351
46.592,61.395
46.537,61.439
46.483,61.484
46.429,61.530
46.376,61.576
46.323,61.623
46.270,61.671
46.217,61.719
46.163,61.769
46.109,61.820
46.055,61.872
45.999,61.925
45.943,61.980
45.885,62.036
45.826,62.094
45.766,62.153
45.703,62.213
45.640,62.276
45.576,62.339
45.512,62.404
45.447,62.470
45.384,62.537
45.321,62.604
45.259,62.673
45.200,62.743
45.142,62.813
45.087,62.883
45.035,62.954
44.987,63.025
44.942,63.097
44.902,63.169
44.866,63.240
44.835,63.312
44.810,63.383
44.791,63.454
44.778,63.525
44.771,63.595
44.772,63.664
44.778,63.733
44.791,63.801
44.808,63.867
44.831,63.933
44.859,63.997
44.891,64.060
44.927,64.122
44.966,64.182
45.009,64.240
45.055,64.296
45.103,64.350
45.153,64.402
45.205,64.452
45.258,64.500
45.313,64.545
45.368,64.587
45.424,64.627
45.480,64.665
45.538,64.701
45.596,64.736
45.655,64.769
45.714,64.801
45.775,64.831
45.836,64.862
45.898,64.891
45.961,64.920
46.025,64.949
46.089,64.979
46.154,65.008
46.221,65.039
46.288,65.070
46.356,65.102
46.424,65.135
46.494,65.169
46.564,65.204
46.635,65.240
46.707,65.277
46.779,65.314
46.851,65.351
46.924,65.389
46.997,65.427
47.070,65.464
47.143,65.502
47.216,65.539
47.289,65.576
47.362,65.612
47.435,65.647
47.507,65.681
47.579,65.714
47.650,65.746
47.721,65.777
47.791,65.806
47.861,65.834
47.930,65.861
47.998,65.886
48.066,65.910
48.134,65.933
48.201,65.956
48.268,65.977
48.335,65.998
48.402,66.019
48.468,66.039
48.535,66.058
48.602,66.078
48.669,66.098
48.736,66.117
48.803,66.137
48.870,66.158
48.938,66.178
49.007,66.199
49.075,66.221
49.144,66.243
49.214,66.265
49.283,66.288
49.353,66.311
49.423,66.334
49.493,66.357
49.564,66.380
49.634,66.404
49.704,66.427
49.775,66.450
49.845,66.473
49.915,66.496
49.985,66.519
50.055,66.541
50.125,66.563
50.195,66.584
50.264,66.605
50.333,66.626
50.402,66.646
50.471,66.666
50.540,66.685
50.609,66.704
50.677,66.723
50.746,66.741
50.815,66.760
50.884,66.778
50.953,66.796
51.022,66.814
51.091,66.831
51.161,66.849
51.230,66.866
51.301,66.883
51.371,66.901
51.442,66.918
51.513,66.935
51.585,66.953
51.656,66.970
51.728,66.987
51.800,67.004
51.871,67.020
51.943,67.036
52.014,67.052
52.085,67.068
52.156,67.083
52.226,67.098
52.295,67.113
52.364,67.126
52.433,67.140
52.500,67.153
52.567,67.165
52.633,67.176
52.698,67.187
52.762,67.197
52.825,67.207
52.887,67.216
52.948,67.224
53.009,67.233
53.069,67.240
53.128,67.247
53.187,67.254
53.245,67.261
53.302,67.267
53.359,67.274
53.416,67.280
53.472,67.286
53.528,67.291
53.583,67.297
53.638,67.303
53.692,67.308
53.746,67.313
53.800,67.318
53.853,67.323
53.905,67.328
53.957,67.332
54.008,67.336
54.058,67.339
54.107,67.342
54.156,67.345
54.204,67.347
54.251,67.349
54.297,67.351
54.343,67.352
54.387,67.354
54.431,67.355
54.474,67.357
54.515,67.358
54.556,67.360
54.596,67.363
54.635,67.365
54.673,67.369
