X,Y
269.562,144.451
269.534,144.451
269.505,144.452
269.475,144.452
269.443,144.453
269.411,144.454
269.379,144.454
269.345,144.455
269.312,144.457
269.278,144.458
269.244,144.459
269.210,144.460
269.177,144.462
269.143,144.463
269.110,144.465
269.077,144.466
269.044,144.468
269.012,144.469
268.979,144.471
268.947,144.473
268.915,144.474
268.883,144.476
268.850,144.478
268.818,144.479
268.785,144.481
268.753,144.483
268.720,144.484
268.687,144.486
268.654,144.487
268.621,144.489
268.588,144.490
268.555,144.492
268.522,144.494
268.489,144.495
268.456,144.497
268.422,144.498
268.389,144.500
268.356,144.502
268.323,144.503
268.290,144.505
268.256,144.507
268.223,144.508
268.190,144.510
268.156,144.512
268.123,144.514
268.090,144.516
268.056,144.518
268.023,144.520
267.989,144.522
267.956,144.524
267.922,144.526
267.888,144.528
267.855,144.530
267.821,144.533
267.787,144.535
267.754,144.537
267.720,144.540
267.687,144.542
267.654,144.545
267.621,144.547
267.588,144.550
267.556,144.552
267.523,144.554
267.491,144.557
267.459,144.559
267.427,144.562
267.395,144.564
267.363,144.566
267.331,144.569
267.299,144.571
267.267,144.573
267.235,144.575
267.203,144.577
267.170,144.580
267.138,144.582
267.105,144.584
267.073,144.585
267.040,144.588
267.007,144.590
266.975,144.592
266.942,144.594
266.909,144.596
266.877,144.599
266.845,144.601
266.812,144.604
266.780,144.607
266.749,144.611
266.717,144.614
266.685,144.618
266.654,144.622
266.623,144.626
266.591,144.630
266.560,144.635
266.529,144.640
266.497,144.645
266.466,144.650
266.435,144.655
266.403,144.661
266.372,144.667
266.340,144.673
266.308,144.679
266.277,144.685
266.245,144.692
266.213,144.698
266.181,144.705
266.149,144.711
266.116,144.718
266.084,144.724
266.052,144.731
266.019,144.738
265.986,144.744
265.953,144.751
265.920,144.757
265.887,144.764
265.854,144.771
265.821,144.778
265.788,144.785
265.754,144.792
265.721,144.800
265.687,144.808
265.653,144.816
265.620,144.824
265.586,144.833
265.552,144.841
265.518,144.850
265.485,144.860
265.451,144.869
265.418,144.879
265.385,144.888
265.352,144.898
265.320,144.908
265.288,144.917
265.256,144.927
265.225,144.937
265.194,144.947
265.163,144.956
265.133,144.966
265.103,144.976
265.072,144.986
265.042,144.996
265.012,145.007
264.981,145.017
264.950,145.028
264.919,145.039
264.888,145.050
264.855,145.061
264.823,145.073
264.789,145.085
264.756,145.097
264.721,145.110
264.687,145.122
264.652,145.135
264.616,145.149
264.580,145.162
264.544,145.176
264.508,145.189
264.471,145.203
264.434,145.218
264.397,145.232
264.360,145.246
264.323,145.261
264.285,145.276
264.247,145.291
264.209,145.306
264.171,145.321
264.133,145.337
264.094,145.352
264.056,145.368
264.017,145.384
263.978,145.400
263.939,145.416
263.900,145.433
263.860,145.449
263.821,145.466
263.781,145.483
263.741,145.500
263.701,145.517
263.661,145.534
263.621,145.551
263.580,145.569
263.540,145.587
263.499,145.604
263.458,145.622
263.417,145.640
263.376,145.659
263.335,145.677
263.294,145.695
263.253,145.714
263.212,145.732
263.170,145.751
263.129,145.770
263.087,145.789
263.046,145.808
263.004,145.827
262.962,145.847
262.921,145.866
262.879,145.885
262.837,145.905
262.795,145.925
262.754,145.944
262.712,145.964
262.670,145.984
262.628,146.004
262.586,146.025
262.544,146.045
262.502,146.065
262.460,146.086
262.418,146.106
262.376,146.127
262.334,146.147
262.292,146.168
262.250,146.189
262.207,146.210
262.165,146.231
262.123,146.252
262.081,146.273
262.039,146.294
261.997,146.315
261.955,146.337
261.913,146.358
261.871,146.380
261.829,146.401
261.787,146.423
261.745,146.444
261.703,146.466
261.661,146.488
261.619,146.510
261.578,146.532
261.536,146.554
261.494,146.576
261.452,146.598
261.410,146.620
261.369,146.642
261.327,146.664
261.285,146.686
261.244,146.709
261.202,146.731
261.161,146.754
