X,Y
113.696,49.603
113.746,49.589
113.795,49.575
113.844,49.562
113.894,49.548
113.943,49.534
113.992,49.520
114.042,49.507
114.092,49.493
114.142,49.480
114.192,49.466
114.243,49.453
114.294,49.440
114.345,49.427
114.397,49.415
114.450,49.402
114.503,49.390
114.557,49.378
114.612,49.367
114.667,49.356
114.724,49.345
114.781,49.334
114.839,49.324
114.898,49.314
114.958,49.305
115.019,49.296
115.080,49.288
115.142,49.280
115.205,49.272
115.268,49.265
115.332,49.259
115.397,49.253
115.462,49.247
115.528,49.242
115.595,49.237
115.661,49.233
115.729,49.230
115.796,49.227
115.864,49.225
115.932,49.223
116.001,49.222
116.070,49.221
116.139,49.221
116.208,49.222
116.278,49.223
116.347,49.225
116.417,49.228
116.487,49.231
116.556,49.235
116.626,49.240
116.696,49.244
116.765,49.250
116.835,49.256
116.904,49.262
116.973,49.269
117.042,49.276
117.111,49.283
117.179,49.290
117.247,49.298
117.314,49.306
117.381,49.314
117.448,49.322
117.514,49.330
117.580,49.339
117.645,49.347
117.709,49.355
117.773,49.363
117.836,49.371
117.899,49.379
117.960,49.386
118.021,49.394
118.081,49.401
118.140,49.407
118.199,49.414
118.256,49.420
118.313,49.426
118.370,49.432
118.426,49.437
118.481,49.443
118.536,49.448
118.591,49.453
118.645,49.458
118.700,49.463
118.754,49.468
118.808,49.473
118.862,49.478
118.917,49.483
118.971,49.488
119.026,49.493
119.081,49.498
119.136,49.503
119.192,49.509
119.248,49.514
119.305,49.520
119.362,49.526
119.420,49.532
119.479,49.539
119.538,49.545
119.597,49.552
119.657,49.559
119.718,49.566
119.778,49.573
119.840,49.581
119.901,49.588
119.964,49.595
120.026,49.603
120.089,49.611
120.152,49.618
120.216,49.626
120.279,49.634
120.344,49.642
120.408,49.650
120.473,49.657
120.538,49.665
120.603,49.673
120.668,49.681
120.734,49.689
120.800,49.697
120.865,49.705
120.931,49.712
120.997,49.720
121.063,49.729
121.129,49.737
121.195,49.746
121.261,49.755
121.326,49.764
121.391,49.774
121.456,49.785
121.520,49.796
121.584,49.808
121.648,49.820
121.710,49.833
121.773,49.847
121.834,49.862
121.895,49.878
121.956,49.895
122.015,49.912
122.074,49.931
122.131,49.951
122.188,49.973
122.244,49.995
122.298,50.019
122.352,50.044
122.404,50.070
122.456,50.098
122.506,50.127
122.555,50.157
122.603,50.189
122.650,50.222
122.695,50.256
122.740,50.291
122.783,50.327
122.825,50.364
122.866,50.403
122.905,50.442
122.944,50.483
122.981,50.525
123.016,50.567
123.051,50.611
123.084,50.656
123.116,50.701
123.147,50.748
123.176,50.795
123.204,50.843
123.230,50.893
123.256,50.943
123.280,50.994
123.302,51.045
123.323,51.098
123.343,51.151
123.362,51.205
123.380,51.260
123.396,51.316
123.411,51.372
123.424,51.429
123.437,51.486
123.448,51.544
123.458,51.603
123.466,51.663
123.474,51.723
123.480,51.784
123.485,51.845
123.488,51.906
123.491,51.969
123.492,52.031
123.492,52.095
123.491,52.158
123.489,52.223
123.486,52.287
123.481,52.352
123.476,52.417
123.470,52.483
123.462,52.548
123.454,52.614
123.445,52.681
123.436,52.747
123.425,52.814
123.414,52.880
123.402,52.947
123.390,53.014
123.377,53.081
123.364,53.148
123.350,53.215
123.335,53.281
123.320,53.348
123.305,53.415
123.289,53.481
123.273,53.547
123.257,53.613
123.241,53.679
123.224,53.745
123.208,53.810
123.191,53.875
123.174,53.940
123.157,54.004
123.139,54.068
123.121,54.131
123.103,54.194
123.084,54.257
123.065,54.319
123.046,54.381
123.026,54.443
123.006,54.504
122.985,54.564
122.963,54.624
122.941,54.683
122.919,54.742
122.895,54.801
122.871,54.858
122.847,54.916
122.821,54.972
122.795,55.028
122.768,55.083
122.740,55.138
122.712,55.192
122.682,55.246
122.652,55.298
122.621,55.350
122.589,55.401
122.556,55.452
122.523,55.502
122.489,55.551
122.455,55.599
122.420,55.646
122.385,55.693
122.349,55.739
122.313,55.784
122.277,55.828
122.241,55.871
122.205,55.914
122.168,55.956
122.132,55.996
122.095,56.036
122.059,56.075
122.023,56.113
121.987,56.151
121.951,56.187
121.915,56.222
121.880,56.257
121.845,56.290
121.810,56.323
121.776,56.355
121.741,56.387
121.707,56.418
121.673,56.449
121.639,56.479
121.605,56.509
121.571,56.539
121.537,56.568
121.503,56.598
121.469,56.627
121.435,56.656
121.401,56.686
121.367,56.715
121.332,56.745
121.298,56.775
121.263,56.805
121.228,56.836
121.193,56.866
121.157,56.897
121.122,56.927
121.086,56.957
121.049,56.987
121.012,57.017
120.975,57.047
120.938,57.076
120.900,57.104
120.862,57.133
120.823,57.160
120.784,57.188
120.744,57.214
120.703,57.240
120.663,57.265
120.621,57.289
120.579,57.313
120.537,57.335
120.494,57.357
120.451,57.378
120.407,57.399
120.363,57.419
120.319,57.438
120.275,57.457
120.230,57.475
120.185,57.493
120.140,57.510
120.094,57.527
120.049,57.543
120.003,57.558
119.957,57.573
119.912,57.588
119.866,57.603
119.820,57.617
119.775,57.630
119.729,57.644
119.683,57.656
119.637,57.669
119.590,57.681
119.543,57.693
119.495,57.704
119.447,57.715
119.398,57.726
119.349,57.736
119.298,57.745
119.247,57.755
119.195,57.763
119.141,57.772
119.087,57.780
119.031,57.787
118.974,57.794
118.916,57.801
118.856,57.807
118.795,57.813
118.733,57.818
118.669,57.823
118.604,57.828
118.538,57.831
118.471,57.835
118.403,57.838
118.334,57.841
118.265,57.843
118.194,57.845
118.124,57.847
118.052,57.848
117.980,57.849
117.908,57.850
117.835,57.850
117.762,57.850
117.690,57.850
117.617,57.849
117.544,57.848
117.471,57.847
117.398,57.845
117.326,57.844
117.254,57.842
117.183,57.839
117.112,57.837
117.041,57.834
116.972,57.831
116.903,57.828
116.834,57.824
116.767,57.820
116.700,57.816
116.634,57.812
116.568,57.807
116.503,57.801
116.439,57.795
116.375,57.789
116.312,57.782
116.249,57.775
116.187,57.767
116.125,57.759
116.064,57.750
116.004,57.740
115.944,57.729
115.885,57.718
115.826,57.707
115.767,57.694
115.709,57.681
115.652,57.666
115.595,57.651
115.538,57.635
115.482,57.619
115.426,57.601
115.371,57.582
115.316,57.563
115.262,57.543
115.208,57.522
115.154,57.500
115.101,57.478
115.049,57.454
114.997,57.431
114.945,57.406
114.895,57.381
114.844,57.356
114.794,57.330
114.745,57.303
114.696,57.276
114.648,57.248
114.600,57.221
114.553,57.192
114.506,57.164
114.460,57.135
114.415,57.105
114.370,57.076
114.326,57.046
114.282,57.016
114.239,56.985
114.197,56.954
114.154,56.923
114.112,56.892
114.071,56.860
114.030,56.828
113.989,56.795
113.948,56.762
113.907,56.729
113.867,56.695
113.827,56.661
113.786,56.627
113.746,56.592
113.706,56.556
113.666,56.520
113.626,56.484
113.585,56.447
113.545,56.410
113.504,56.372
113.464,56.334
113.423,56.295
113.382,56.256
113.342,56.216
113.301,56.176
113.261,56.136
113.221,56.095
113.181,56.054
113.141,56.012
113.102,55.971
113.063,55.928
113.024,55.886
112.986,55.843
112.948,55.800
112.911,55.756
112.874,55.713
112.838,55.669
112.802,55.625
112.768,55.580
112.734,55.536
112.700,55.491
112.668,55.446
112.636,55.400
112.605,55.355
112.574,55.309
112.544,55.262
112.515,55.216
112.486,55.169
112.458,55.121
112.431,55.073
112.404,55.025
112.378,54.976
112.352,54.927
112.327,54.877
112.302,54.826
112.278,54.775
112.254,54.724
112.231,54.671
112.208,54.618
112.186,54.565
112.164,54.510
112.142,54.455
112.121,54.399
112.100,54.343
112.080,54.286
112.060,54.229
112.040,54.171
112.021,54.112
112.003,54.054
111.984,53.995
111.967,53.936
111.950,53.877
111.933,53.817
111.917,53.758
111.901,53.699
111.886,53.640
111.871,53.581
111.857,53.522
111.844,53.464
111.831,53.406
111.819,53.348
111.807,53.291
111.796,53.234
111.785,53.178
111.775,53.123
111.766,53.068
111.758,53.014
111.750,52.960
111.742,52.907
111.735,52.854
111.729,52.801
111.724,52.749
111.718,52.696
111.714,52.644
111.710,52.592
111.706,52.539
111.703,52.487
111.701,52.434
111.699,52.381
111.697,52.327
111.696,52.273
111.696,52.219
111.696,52.164
111.696,52.108
111.697,52.052
111.698,51.994
111.700,51.937
111.702,51.878
111.705,51.819
111.708,51.760
111.712,51.700
111.717,51.641
111.723,51.581
111.730,51.521
111.737,51.461
111.746,51.401
111.756,51.341
111.766,51.282
111.778,51.223
111.791,51.164
111.806,51.106
111.822,51.049
111.839,50.992
111.857,50.936
111.877,50.882
111.899,50.828
111.922,50.775
111.947,50.723
111.974,50.673
112.002,50.624
112.031,50.576
112.062,50.529
112.095,50.483
112.129,50.439
112.164,50.396
112.200,50.354
112.237,50.314
112.276,50.274
112.316,50.236
112.356,50.199
112.398,50.164
112.440,50.129
112.484,50.096
112.528,50.065
112.572,50.034
112.618,50.005
112.664,49.977
112.710,49.951
112.757,49.925
112.805,49.901
112.853,49.879
112.901,49.857
112.949,49.836
112.998,49.817
113.047,49.798
113.097,49.780
113.146,49.762
113.196,49.746
113.246,49.730
113.296,49.715
113.346,49.700
113.396,49.685
113.446,49.671
113.497,49.657
113.547,49.643
113.597,49.630
113.646,49.616
113.696,49.603
