id,Photo_id,Attractiveness,SSI,RIL,WHR,Photo_Sex
26m,1041,1,1.7758620689655200,41.73669467787120,3.180722891566270,F
27m,1041,1,1.7758620689655200,41.73669467787120,3.180722891566270,F
28m,1041,1,1.7758620689655200,41.73669467787120,3.180722891566270,F
29m,1041,2,1.7758620689655200,41.73669467787120,3.180722891566270,F
30m,1041,1,1.7758620689655200,41.73669467787120,3.180722891566270,F
1m,1051,5,1.8706896551724100,41.891891891891900,2.375,F
2m,1051,6,1.8706896551724100,41.891891891891900,2.375,F
3m,1051,4,1.8706896551724100,41.891891891891900,2.375,F
4m,1051,5,1.8706896551724100,41.891891891891900,2.375,F
5m,1051,4,1.8706896551724100,41.891891891891900,2.375,F
6m,1051,3,1.8706896551724100,41.891891891891900,2.375,F
7m,1051,7,1.8706896551724100,41.891891891891900,2.375,F
8m,1051,5,1.8706896551724100,41.891891891891900,2.375,F
9m,1051,6,1.8706896551724100,41.891891891891900,2.375,F
10m,1051,1,1.8706896551724100,41.891891891891900,2.375,F
11m,1051,1,1.8706896551724100,41.891891891891900,2.375,F
12m,1051,4,1.8706896551724100,41.891891891891900,2.375,F
13m,1051,3,1.8706896551724100,41.891891891891900,2.375,F
14m,1051,2,1.8706896551724100,41.891891891891900,2.375,F
15m,1051,2,1.8706896551724100,41.891891891891900,2.375,F
16m,1051,1,1.8706896551724100,41.891891891891900,2.375,F
17m,1051,4,1.8706896551724100,41.891891891891900,2.375,F
18m,1051,7,1.8706896551724100,41.891891891891900,2.375,F
19m,1051,6,1.8706896551724100,41.891891891891900,2.375,F
20m,1051,4,1.8706896551724100,41.891891891891900,2.375,F
21m,1051,1,1.8706896551724100,41.891891891891900,2.375,F
22m,1051,3,1.8706896551724100,41.891891891891900,2.375,F
23m,1051,4,1.8706896551724100,41.891891891891900,2.375,F
24m,1051,2,1.8706896551724100,41.891891891891900,2.375,F
25m,1051,3,1.8706896551724100,41.891891891891900,2.375,F
26m,1051,5,1.8706896551724100,41.891891891891900,2.375,F
27m,1051,6,1.8706896551724100,41.891891891891900,2.375,F
28m,1051,7,1.8706896551724100,41.891891891891900,2.375,F
29m,1051,7,1.8706896551724100,41.891891891891900,2.375,F
30m,1051,7,1.8706896551724100,41.891891891891900,2.375,F
1m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
2m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
3m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
4m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
5m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
6m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
7m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
8m,1061,4,1.8870967741935500,28.296703296703300,2.3388429752066100,F
9m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
10m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
11m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
12m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
13m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
14m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
15m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
16m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
17m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
18m,1061,4,1.8870967741935500,28.296703296703300,2.3388429752066100,F
19m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
20m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
21m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
22m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
23m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
24m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
25m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
26m,1061,2,1.8870967741935500,28.296703296703300,2.3388429752066100,F
27m,1061,5,1.8870967741935500,28.296703296703300,2.3388429752066100,F
28m,1061,6,1.8870967741935500,28.296703296703300,2.3388429752066100,F
29m,1061,1,1.8870967741935500,28.296703296703300,2.3388429752066100,F
30m,1061,3,1.8870967741935500,28.296703296703300,2.3388429752066100,F
1m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
2m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
3m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
4m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
5m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
6m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
7m,2011,3,1.9268292682926800,37.0919881305638,2.418032786885250,F
8m,2011,4,1.9268292682926800,37.0919881305638,2.418032786885250,F
9m,2011,4,1.9268292682926800,37.0919881305638,2.418032786885250,F
10m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
11m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
12m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
13m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
14m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
15m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
16m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
17m,2011,3,1.9268292682926800,37.0919881305638,2.418032786885250,F
18m,2011,4,1.9268292682926800,37.0919881305638,2.418032786885250,F
19m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
20m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
21m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
22m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
23m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
24m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
25m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
26m,2011,2,1.9268292682926800,37.0919881305638,2.418032786885250,F
27m,2011,5,1.9268292682926800,37.0919881305638,2.418032786885250,F
28m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
29m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
30m,2011,1,1.9268292682926800,37.0919881305638,2.418032786885250,F
1m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
2m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
3m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
4m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
5m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
6m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
7m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
8m,2021,3,1.8421052631578900,41.86666666666670,2.6545454545454500,F
9m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
10m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
11m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
12m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
13m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
14m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
15m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
16m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
17m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
18m,2021,4,1.8421052631578900,41.86666666666670,2.6545454545454500,F
19m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
20m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
21m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
22m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
23m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
24m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
25m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
26m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
27m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
28m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
29m,2021,2,1.8421052631578900,41.86666666666670,2.6545454545454500,F
30m,2021,1,1.8421052631578900,41.86666666666670,2.6545454545454500,F
1m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
2m,2031,3,2.0245901639344300,33.72093023255810,2.672566371681420,F
3m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
4m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
5m,2031,2,2.0245901639344300,33.72093023255810,2.672566371681420,F
6m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
7m,2031,3,2.0245901639344300,33.72093023255810,2.672566371681420,F
8m,2031,3,2.0245901639344300,33.72093023255810,2.672566371681420,F
9m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
10m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
11m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
12m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
13m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
14m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
15m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
16m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
17m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
18m,2031,3,2.0245901639344300,33.72093023255810,2.672566371681420,F
19m,2031,2,2.0245901639344300,33.72093023255810,2.672566371681420,F
20m,2031,2,2.0245901639344300,33.72093023255810,2.672566371681420,F
21m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
22m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
23m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
24m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
25m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
26m,2031,2,2.0245901639344300,33.72093023255810,2.672566371681420,F
27m,2031,3,2.0245901639344300,33.72093023255810,2.672566371681420,F
28m,2031,2,2.0245901639344300,33.72093023255810,2.672566371681420,F
29m,2031,2,2.0245901639344300,33.72093023255810,2.672566371681420,F
30m,2031,1,2.0245901639344300,33.72093023255810,2.672566371681420,F
1m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
2m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
3m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
4m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
5m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
6m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
7m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
8m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
9m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
10m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
11m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
12m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
13m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
14m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
15m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
16m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
17m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
18m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
19m,2051,3,1.9652777777777800,36.69250645994830,2.3529411764705900,F
20m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
21m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
22m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
23m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
24m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
25m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
26m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
27m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
28m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
29m,2051,1,1.9652777777777800,36.69250645994830,2.3529411764705900,F
30m,2051,2,1.9652777777777800,36.69250645994830,2.3529411764705900,F
1m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
2m,3011,3,1.8134328358209000,16.86046511627910,3.1752577319587600,F
3m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
4m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
5m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
6m,3011,3,1.8134328358209000,16.86046511627910,3.1752577319587600,F
7m,3011,4,1.8134328358209000,16.86046511627910,3.1752577319587600,F
8m,3011,4,1.8134328358209000,16.86046511627910,3.1752577319587600,F
9m,3011,3,1.8134328358209000,16.86046511627910,3.1752577319587600,F
10m,3011,1,1.8134328358209000,16.86046511627910,3.1752577319587600,F
11m,3011,1,1.8134328358209000,16.86046511627910,3.1752577319587600,F
12m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
13m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
14m,3011,1,1.8134328358209000,16.86046511627910,3.1752577319587600,F
15m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
16m,3011,1,1.8134328358209000,16.86046511627910,3.1752577319587600,F
17m,3011,4,1.8134328358209000,16.86046511627910,3.1752577319587600,F
18m,3011,4,1.8134328358209000,16.86046511627910,3.1752577319587600,F
19m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
20m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
21m,3011,1,1.8134328358209000,16.86046511627910,3.1752577319587600,F
22m,3011,1,1.8134328358209000,16.86046511627910,3.1752577319587600,F
23m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
24m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
25m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
26m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
27m,3011,5,1.8134328358209000,16.86046511627910,3.1752577319587600,F
28m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
29m,3011,2,1.8134328358209000,16.86046511627910,3.1752577319587600,F
30m,3011,4,1.8134328358209000,16.86046511627910,3.1752577319587600,F
1m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
2m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
3m,3021,2,1.7857142857142900,44.20485175202160,2.9270833333333300,F
4m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
5m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
6m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
7m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
8m,3021,2,1.7857142857142900,44.20485175202160,2.9270833333333300,F
9m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
10m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
11m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
12m,3021,2,1.7857142857142900,44.20485175202160,2.9270833333333300,F
13m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
14m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
15m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
16m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
17m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
18m,3021,3,1.7857142857142900,44.20485175202160,2.9270833333333300,F
19m,3021,2,1.7857142857142900,44.20485175202160,2.9270833333333300,F
20m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
21m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
22m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
23m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
24m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
25m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
26m,3021,2,1.7857142857142900,44.20485175202160,2.9270833333333300,F
27m,3021,2,1.7857142857142900,44.20485175202160,2.9270833333333300,F
28m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
29m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
30m,3021,1,1.7857142857142900,44.20485175202160,2.9270833333333300,F
1m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
2m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
3m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
4m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
5m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
6m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
7m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
8m,4021,3,1.7723577235772400,38.29201101928380,2.58,F
9m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
10m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
11m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
12m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
13m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
14m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
15m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
16m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
17m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
18m,4021,3,1.7723577235772400,38.29201101928380,2.58,F
19m,4021,3,1.7723577235772400,38.29201101928380,2.58,F
20m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
21m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
22m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
23m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
24m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
25m,4021,1,1.7723577235772400,38.29201101928380,2.58,F
26m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
27m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
28m,4021,3,1.7723577235772400,38.29201101928380,2.58,F
29m,4021,2,1.7723577235772400,38.29201101928380,2.58,F
30m,4021,4,1.7723577235772400,38.29201101928380,2.58,F
1m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
2m,4031,3,1.8405797101449300,39.166666666666700,2.2481203007518800,F
3m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
4m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
5m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
6m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
7m,4031,4,1.8405797101449300,39.166666666666700,2.2481203007518800,F
8m,4031,4,1.8405797101449300,39.166666666666700,2.2481203007518800,F
9m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
10m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
11m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
12m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
13m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
14m,4031,3,1.8405797101449300,39.166666666666700,2.2481203007518800,F
15m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
16m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
17m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
18m,4031,4,1.8405797101449300,39.166666666666700,2.2481203007518800,F
19m,4031,4,1.8405797101449300,39.166666666666700,2.2481203007518800,F
20m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
21m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
22m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
23m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
24m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
25m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
26m,4031,3,1.8405797101449300,39.166666666666700,2.2481203007518800,F
27m,4031,5,1.8405797101449300,39.166666666666700,2.2481203007518800,F
28m,4031,1,1.8405797101449300,39.166666666666700,2.2481203007518800,F
29m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
30m,4031,2,1.8405797101449300,39.166666666666700,2.2481203007518800,F
1m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
2m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
3m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
4m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
5m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
6m,4051,5,1.8125,30.678466076696200,2.70873786407767,F
7m,4051,4,1.8125,30.678466076696200,2.70873786407767,F
8m,4051,4,1.8125,30.678466076696200,2.70873786407767,F
9m,4051,4,1.8125,30.678466076696200,2.70873786407767,F
10m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
11m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
12m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
13m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
14m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
15m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
16m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
17m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
18m,4051,5,1.8125,30.678466076696200,2.70873786407767,F
19m,4051,5,1.8125,30.678466076696200,2.70873786407767,F
20m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
21m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
22m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
23m,4051,1,1.8125,30.678466076696200,2.70873786407767,F
24m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
25m,4051,2,1.8125,30.678466076696200,2.70873786407767,F
26m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
27m,4051,4,1.8125,30.678466076696200,2.70873786407767,F
28m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
29m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
30m,4051,3,1.8125,30.678466076696200,2.70873786407767,F
1m,4061,2,1.8195488721804500,38.59649122807020,2.4224137931034500,F
2m,4061,7,1.8195488721804500,38.59649122807020,2.4224137931034500,F
3m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
4m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
5m,4061,4,1.8195488721804500,38.59649122807020,2.4224137931034500,F
6m,4061,7,1.8195488721804500,38.59649122807020,2.4224137931034500,F
7m,4061,4,1.8195488721804500,38.59649122807020,2.4224137931034500,F
8m,4061,5,1.8195488721804500,38.59649122807020,2.4224137931034500,F
9m,4061,4,1.8195488721804500,38.59649122807020,2.4224137931034500,F
10m,4061,1,1.8195488721804500,38.59649122807020,2.4224137931034500,F
11m,4061,1,1.8195488721804500,38.59649122807020,2.4224137931034500,F
12m,4061,1,1.8195488721804500,38.59649122807020,2.4224137931034500,F
13m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
14m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
15m,4061,2,1.8195488721804500,38.59649122807020,2.4224137931034500,F
16m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
17m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
18m,4061,6,1.8195488721804500,38.59649122807020,2.4224137931034500,F
19m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
20m,4061,4,1.8195488721804500,38.59649122807020,2.4224137931034500,F
21m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
22m,4061,2,1.8195488721804500,38.59649122807020,2.4224137931034500,F
23m,4061,4,1.8195488721804500,38.59649122807020,2.4224137931034500,F
24m,4061,1,1.8195488721804500,38.59649122807020,2.4224137931034500,F
25m,4061,3,1.8195488721804500,38.59649122807020,2.4224137931034500,F
26m,4061,4,1.8195488721804500,38.59649122807020,2.4224137931034500,F
27m,4061,5,1.8195488721804500,38.59649122807020,2.4224137931034500,F
28m,4061,5,1.8195488721804500,38.59649122807020,2.4224137931034500,F
29m,4061,6,1.8195488721804500,38.59649122807020,2.4224137931034500,F
30m,4061,5,1.8195488721804500,38.59649122807020,2.4224137931034500,F
1m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
2m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
3m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
4m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
5m,4071,3,1.874015748031500,45.18072289156630,2.9292929292929300,F
6m,4071,4,1.874015748031500,45.18072289156630,2.9292929292929300,F
7m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
8m,4071,4,1.874015748031500,45.18072289156630,2.9292929292929300,F
9m,4071,3,1.874015748031500,45.18072289156630,2.9292929292929300,F
10m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
11m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
12m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
13m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
14m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
15m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
16m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
17m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
18m,4071,3,1.874015748031500,45.18072289156630,2.9292929292929300,F
19m,4071,3,1.874015748031500,45.18072289156630,2.9292929292929300,F
20m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
21m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
22m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
23m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
24m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
25m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
26m,4071,2,1.874015748031500,45.18072289156630,2.9292929292929300,F
27m,4071,5,1.874015748031500,45.18072289156630,2.9292929292929300,F
28m,4071,4,1.874015748031500,45.18072289156630,2.9292929292929300,F
29m,4071,4,1.874015748031500,45.18072289156630,2.9292929292929300,F
30m,4071,1,1.874015748031500,45.18072289156630,2.9292929292929300,F
1m,4081,1,1.8253968253968300,32.68156424581010,2.74,F
2m,4081,2,1.8253968253968300,32.68156424581010,2.74,F
3m,4081,1,1.8253968253968300,32.68156424581010,2.74,F
4m,4081,2,1.8253968253968300,32.68156424581010,2.74,F
5m,4081,2,1.8253968253968300,32.68156424581010,2.74,F
6m,4081,4,1.8253968253968300,32.68156424581010,2.74,F
7m,4081,3,1.8253968253968300,32.68156424581010,2.74,F
8m,4081,4,1.8253968253968300,32.68156424581010,2.74,F
9m,4081,2,1.8253968253968300,32.68156424581010,2.74,F
